cbc population,0.1387028888463746
offender supervision,0.1387028888463746
pest control,0.1375501103553894
sos-csi,0.1365003006614552
charitable solicitation,0.1365003006614552
fundraising,0.1365003006614552
charity,0.1365003006614552
sos,0.1365003006614552
clearing account,0.13621580256361202
libraries,0.1356098073502593
colorado department of public health & environment,0.13389456804970937
medical marijuana,0.13389456804970937
patients,0.13389456804970937
registry,0.13389456804970937
financial aid,0.13369412707957506
fafsa,0.13369412707957506
inventory,0.13368752302556203
casualty,0.13258083030418977
workforce,0.13132125043265802
business assistance,0.13009577603143418
contractors,0.1296338002792667
tax districts,0.1293284867036541
disability,0.12875454371532427
hours worked,0.12875454371532427
bridges,0.128563229385881
congress,0.12824018852005936
neighborhood registry,0.12609875769913353
community registry,0.12609875769913353
pac,0.12588482877367516
citibuy,0.12583545045925346
wells,0.12457320012579426
information,0.1244063140431403
hospice,0.12435250664384487
towing,0.12435020519835842
tri-state tollway,0.12373316517273997
city-owned vacant land,0.12369959548807853
diesel,0.12159269302126445
gasoline,0.12159269302126445
unleaded,0.12159269302126445
freight,0.12110197053759328
rail lines,0.12110197053759328
balance carry forwards,0.12110197053759326
tara,0.12097296168702369
gigabit,0.12097296168702369
google,0.12097296168702369
local option sales tax,0.12091065620815
recorder,0.12026006101990411
state,0.11973522496053203
human resources,0.11873840445269015
hr,0.11873840445269015
job,0.11873840445269015
applicant,0.11873840445269015
chattanooga,0.11761308950914341
receipts,0.11746699827817103
appropriations,0.11746699827817103
health factors,0.11745840849869714
heath outcomes,0.11745840849869714
ali,0.11745484914918049
eii,0.11745484914918049
lady bird lake,0.11745484914918049
barton springs,0.11745484914918049
outreach,0.11741254641391441
homeless services,0.11741254641391441
roads,0.11628916311504212
secure,0.11605532170775706
cyber,0.11605532170775706
ballot return,0.1157268594641648
local government,0.11572139033409866
surds,0.11545399879735418
elcetions,0.11524536262733769
senate,0.11520670293544352
airport,0.11459728333652192
oil,0.11405091200641411
precicncts,0.11401949977193249
elctions,0.11401949977193249
kingcounty,0.11401949977193249
2004 election,0.11182435000760226
2004,0.11182435000760226
it,0.11180009823182711
loan,0.11106335952848723
complaints,0.11051686173083908
district results,0.10924032872319102
ui contribution rates,0.10809259613545054
expenses,0.1080722890621835
operations,0.1077999087729968
office closures,0.1077999087729968
historical,0.10762868957650079
zoning,0.10588010679241308
credential,0.1058243287491814
direct assistance,0.10503156686435813
convicted,0.1046489382054716
adjudicated,0.1046489382054716
criminal offense against a minor,0.1046489382054716
sexual exploitation,0.1046489382054716
820 ilcs 105,0.10451105806044773
fair labor standards,0.10451105806044773
minimum wage,0.10451105806044773
capital,0.1042410405903755
form,0.10342754058929646
ccyis,0.10342754058929646
confidentiality,0.10342754058929646
consent,0.10342754058929646
consent form,0.10342754058929646
usodcensus,0.10281597904387688
request,0.10272187441223096
records,0.10272187441223096
uipa,0.10272187441223096
oip,0.10272187441223096
training,0.10259865255052936
chamber of commerce,0.10259865255052936
overtime,0.10233892266937887
i-294,0.10228142876447006
management,0.1018240128282221
device,0.1018240128282221
cto,0.1018240128282221
catalog,0.1016361886429259
trees,0.10146616308718244
carta,0.10105871029836382
parcels,0.10078348030601621
technology standards,0.10062136700741632
roadmap,0.10062136700741632
oit technology standards,0.10062136700741632
affordable care act,0.10044002295771953
aca,0.10044002295771953
10-one,0.10025054807391168
council districts,0.10025054807391168
10-1,0.10025054807391168
single member districts,0.10025054807391168
reported offenses,0.09981960312687914
offenses,0.09981960312687914
bus,0.09964969884005313
race,0.09948345131050315
right of way,0.09910103576314247
special events,0.09910103576314247
vendor,0.09890950832217334
itim,0.09632858546168958
camera,0.09546609341410983
cctv,0.09546609341410983
income,0.09464860651228699
family and support services,0.09440662829181895
federal/out-of-state political committees,0.09431796441553472
committees,0.09431796441553472
ballot,0.09415804236386498
drop box,0.09415804236386498
van,0.09415804236386498
city limits,0.09392546131168433
assessor,0.09344302554027506
directory,0.09342256057629339
racks,0.09331494229037962
department of revenue,0.09238566892783767
work orders,0.09162656400384986
chattadata,0.09124157844080846
release dates,0.09019843656043296
cbms,0.09019843656043296
township,0.08938689524916461
premium,0.08896116319112302
obamacare,0.08896116319112302
educational programs,0.08838722020279319
community colleges,0.08838722020279319
property repair,0.08838722020279319
property replacement,0.08838722020279319
check register,0.08815196861833502
cdot,0.0879935858889557
data feed,0.0879935858889557
citations,0.08755061230173036
pharmacy,0.0868123772102161
narcan,0.0868123772102161
naloxone,0.0868123772102161
prescription,0.0868123772102161
substance abuse,0.0868123772102161
graduation rates,0.08647407690836044
high school,0.08647407690836044
student performance,0.08647407690836044
aarc calendar,0.08614677941329993
broadband,0.08599726745309932
browser,0.08598917618761275
2012 budget,0.08515545546999854
chicago transit authority,0.08489647046462584
cta,0.08489647046462584
i-88,0.08487230304941219
ronald reagan memorial tollway,0.08487230304941219
tax roll,0.0847723704866562
values,0.0847723704866562
municipal boundaries,0.08400081952779043
test results,0.0835838845460012
aadt,0.08352458446869754
bay,0.08322173330782476
bar,0.08322173330782476
asset,0.08245647599005165
i-90,0.08177559569388766
jane addams memorial tollway,0.08177559569388766
deprecated,0.081574819695753
gun,0.08098495212038304
well-being,0.08057726999398677
tif,0.08035201836617563
fy2015,0.08019268435369382
linear referencing system,0.0791741832030467
marriage,0.07893511479397902
levy authorities,0.07863018940118616
district boundaries,0.07843887507174288
public schools,0.07843887507174288
civic,0.07825451508508195
go,0.07825451508508195
general obligation,0.07825451508508195
iowa house,0.0782475607422996
violation,0.0780874830358075
court,0.0780874830358075
dcca,0.07802885778004676
bicycle parking,0.07776708373435996
medicaid,0.07729381559389217
hfs,0.07729381559389217
86th general assembly,0.07633441744786684
exam,0.07623530471600379
town,0.07616756865103227
cook county treasurer,0.07582086299578673
skilled nursing facilities,0.0757961353092203
nursing homes,0.0757961353092203
city boundary,0.0756386470672185
85th general assembly,0.07556916013009374
bike,0.07456538170823884
work,0.07438854105670917
820 ilcs 175,0.07438854105670917
dtlsa,0.07438854105670917
building permits,0.07429533087643726
grand list,0.07428781925343811
refunds,0.07422995982399082
consumer fraud,0.07422995982399082
iowa senate,0.07365601683566099
lakes,0.07346470250621771
losses,0.07289075951788788
premiums,0.07289075951788788
flood,0.07252296267344147
county central committees,0.07174287354122824
recovery,0.07170923379174853
festival,0.07129177252296268
event,0.07129177252296268
cook,0.07109908470143833
railroad,0.07101847315486581
comp time,0.07097761622345514
grec,0.07092907092907094
health coverage,0.07075566245740629
bicycles,0.07048374905517762
correction,0.0697650622134905
online database,0.06925578725846565
blocks,0.06814992984566046
graffiti,0.06798201835688608
classification,0.06696001530514635
farmers market,0.06694728402485468
neighborhoods,0.06666891084555425
idph,0.06637088419440566
land use,0.0662748745643171
college aid,0.06619475798737326
scholarships,0.06619475798737326
towns,0.06587671905697445
ev,0.06540164727359896
ides,0.06470429259943246
political township,0.06466424335182705
locations,0.06462757262721469
writing,0.06434155141310884
poverty,0.06433465669020691
comstat,0.06419777213210866
science,0.06414111044297455
development,0.06404117958812541
istha,0.06397234358812666
wastewater,0.06367754354238443
engineers,0.06326291608486104
pre-qualified,0.06326291608486104
architects,0.06326291608486104
kmz,0.0620366687430111
kml,0.0620366687430111
statewide city boundaries,0.061735818801363
homeless,0.06142270861833105
professionals,0.06129228413134544
indicators,0.06119645867525947
owner information,0.06069908316961362
cat,0.060684831402025255
liens,0.06053317298055723
rockford,0.06034638079365794
lights,0.059859955593939716
life,0.059690070786301896
pin,0.05922199622257736
producers,0.05796824182131242
crop,0.05796824182131242
aviation,0.05758561316242587
brownfield,0.05730189914865749
nursing,0.0566415927210486
lottery,0.055954098590019166
dcf,0.05482563850687623
department of children and families,0.05482563850687623
check registry,0.05431861107075403
online,0.05334174617099512
smartgrid,0.05332050048123195
epb,0.05332050048123195
tansactions,0.053290766208251475
egov,0.053290766208251475
performance,0.05318538358523053
train,0.05313510467802577
land,0.05207727586074273
disabilities,0.05203749760857088
sucessful,0.05184618327912761
environmental,0.051631815516904433
code,0.05140798952193844
housing code,0.05140798952193844
private sewage,0.05138282059366695
hub,0.051347016963767894
motor fuel,0.0510809259613545
recycling,0.050593160531143294
park and ride,0.05022550456178808
2009 tax sale,0.04921545837570827
scavenger sale,0.04921545837570827
single family,0.04909376337947766
commission,0.04795204795204795
spending,0.04773820981713186
open checkbook,0.04773820981713186
amusement ride,0.047452817440655826
430 ilcs 85,0.047452817440655826
ethnicity,0.047445953701932275
aging,0.047445953701932275
oasis,0.04740777442457547
oases,0.04740777442457547
park,0.04709098837741692
library,0.0465832531280077
circulations,0.0465832531280077
shed-antler buck,0.04591543906638607
doe,0.04591543906638607
button buck,0.04591543906638607
antlered buck,0.04591543906638607
deer,0.04591543906638607
death,0.045883378547723064
bus stops,0.045813776488876176
health effects,0.04553281040749953
gtfs,0.04485081809432146
bus routes,0.04450286410962885
index,0.04433108199711474
bid fair,0.044211295542332184
neighborhoods census 2010 shape shp,0.04361930818839164
county/local committees,0.043428352783623496
culture,0.0428539923749486
cleanup,0.04283590829241926
remediation,0.04283590829241926
facility,0.042628519973804846
population,0.042628519973804846
fiscal year 2015,0.042528309530343526
commissioner district,0.042005666133953214
safety,0.041607218462892594
zone,0.0415635660493592
adt,0.040968736424861305
age,0.04056208325393225
demographics,0.04047293335939027
rural,0.04045988919418044
rhc,0.04045988919418044
foreclosure,0.040336134453781515
sold pin,0.04026224030219381
golf,0.04022340536590458
scorecard,0.04022340536590458
tee time,0.04022340536590458
golf course,0.04022340536590458
forest preserve,0.04013511550196135
pvl,0.04000859822124298
professional & vocational licensing,0.04000859822124298
professional,0.04000859822124298
professional and vocational licensing,0.04000859822124298
austin animal center,0.03998329679507255
accidents,0.03941075186531471
crashes,0.03941075186531471
road safety,0.03941075186531471
fire hydrant,0.0393891822463251
pavement,0.03938467777328376
census tract,0.039367366113373006
short-term rental,0.039367366113373006
rental,0.039367366113373006
u.s. epa,0.03921943753587143
impaired streams,0.03921943753587143
sanitation,0.03910121351231844
public works,0.03890809986422992
plumbing code,0.03846673573262466
ordinance,0.03846673573262466
amtrak,0.038297824422323316
ridership,0.038297824422323316
passenger rail,0.038297824422323316
hanauma bay,0.038170823885109596
counties,0.03807155155921178
package store,0.03802390307793058
breg,0.038020259558803775
business name,0.038020259558803775
business registration,0.038020259558803775
animal services,0.03748825555903539
workers,0.037374442592676006
public transit,0.0372736346784543
planning,0.037273561566046595
infrastructure,0.03722939796342649
forestry,0.03654103692366558
vehicle,0.036345776031434185
car,0.036345776031434185
grocery,0.036173539183115104
nursing home,0.036158281158506375
ui minimum and maximum weekly benefit amounts1980-2013,0.036101977388405926
manufactured,0.036101977388405926
benefit,0.036101977388405926
benefit amount,0.036101977388405926
resident,0.035978182013595934
capita,0.035978182013595934
gdp,0.035978182013595934
electric vehicles,0.03587070424805868
ev charging stations,0.03587070424805868
indigent,0.03575839023681534
cremation,0.03575839023681534
rr,0.035584465276449206
railroad crossings,0.035584465276449206
circulator,0.035391831151065076
eco-friendly,0.035391831151065076
arts & culture,0.035201836617562654
arts,0.035201836617562654
benchmarks,0.0348825864747424
commuter,0.034729043876882776
voter education,0.03433600928523068
events calendar,0.03433600928523068
chicago,0.03426921400552085
financial institutions,0.03424526497034628
credit unions,0.03424526497034628
financial reporting,0.03424526497034628
rts,0.03410874839446268
vidoes,0.03407416502946955
help,0.03407416502946955
tutorial,0.03407416502946955
il grants,0.03397369487860907
comptroller,0.033833357547580996
convictions,0.033480007652573175
blind,0.033480007652573175
visually impaired,0.033480007652573175
criminal history,0.033480007652573175
serious misdemeanors,0.033480007652573175
felonies,0.033480007652573175
real time,0.0329162656400385
bike share,0.0329162656400385
ethics,0.03255457908996075
lobbyists,0.03255457908996075
unincoporated cook county municipalities,0.032253377887549034
zip code,0.032253377887549034
markets,0.032170923379174855
farmers,0.032170923379174855
public,0.032164108988412154
unincorporated,0.03214441377306407
zoning board of appeals,0.03214441377306407
building and zoning,0.03214441377306407
children,0.031761624099541585
ui trust fund solvency,0.0317581786875837
april 2014,0.03157945642712061
fy 2015-2016,0.031376323387872954
supplemental earnings,0.031361306445923734
forclosures,0.030727880284759552
deeds,0.030727880284759552
registered,0.0305774242953489
brands,0.0305774242953489
livestock,0.0305774242953489
pounds of recyclables,0.030514667501826912
austin recycles games,0.030514667501826912
students,0.03032194021823091
i-355,0.030167560019818927
veterans memorial tollway,0.030167560019818927
rats,0.03001343369831966
rodents,0.03001343369831966
cps,0.029908365666769233
report cards,0.029908365666769233
ballot issue committees,0.029845035393150948
full time equivalents,0.029845035393150948
fte,0.029845035393150948
illinois,0.029750912121075626
gomb,0.029750912121075626
charging stations,0.029530943025540275
asthma,0.029462406734264396
respiratory disease,0.029462406734264396
disease of respiratory system,0.029462406734264396
health outcome,0.029462406734264396
materials,0.02943561100851313
spills,0.02943561100851313
hazmat,0.02943561100851313
hazardous,0.02943561100851313
chemicals,0.02943561100851313
active,0.028896544524480636
reservation,0.028896544524480636
reserved,0.028896544524480636
street name,0.028896544524480636
no kill,0.028687754462887564
manufactured home,0.028579793702986352
mobile home,0.028579793702986352
blood lead levels,0.02850583508704802
childhood lead poisoning,0.02850583508704802
environmental exposure,0.02850583508704802
elevated blood lead levels,0.02850583508704802
exposure,0.02850583508704802
cip,0.028466764898493778
green jobs,0.028293521777682244
green companies,0.028293521777682244
dlir,0.028293521777682244
green employers,0.028293521777682244
hawaii,0.028293521777682244
stream,0.028121677442511574
fall semester,0.027549263439831644
student enrollment,0.027549263439831644
universities,0.027549263439831644
sites,0.027205981712535472
ui fund revenue,0.027166634780945092
ui contributions,0.027166634780945092
community program,0.02713654223968566
population count,0.02713654223968566
private,0.026871280927027872
hauler,0.026871280927027872
idva,0.02680059456781226
field office,0.02680059456781226
vet,0.02680059456781226
lobbyist,0.026693809374673767
talk,0.026687598116169546
civic engagement,0.026687598116169546
telephone,0.026687598116169546
callers,0.026687598116169546
birth,0.02665448585323911
tax sale,0.026605404620078453
zones,0.026402169259312117
laser,0.02639520742308905
x-ray,0.02639520742308905
radiation,0.02639520742308905
statistics,0.026391063785363815
heliport,0.026210063133728718
disbursements,0.025865951984144857
board of review,0.025806334447188724
code violations,0.02579403272377286
total maximum daily load,0.02563612014539889
tmdl,0.02563612014539889
watershed improvement plan,0.02563612014539889
avc,0.025486023793403617
gonorrhea,0.025404261069321202
chlamydia,0.025404261069321202
std,0.025404261069321202
early syphilis,0.025404261069321202
syphilis,0.025404261069321202
condoms,0.025049719693501542
suburb,0.024952782217056515
network,0.024511953231026205
works,0.024511953231026205
sidewalks,0.024511953231026205
sidewalk,0.024511953231026205
bicycling,0.024479350379370643
counts,0.024404167261310117
training course,0.024368271699472997
austin,0.02432404217559244
financials,0.023914291180409414
state taxes,0.023722976850966138
offices,0.023064014407334642
cpi,0.02291963350081952
price,0.02291963350081952
fy15,0.02275132275132275
adopted,0.02275132275132275
free standing,0.02221746768163596
emergency center,0.02221746768163596
indoor pollution,0.022192462215419935
carbon monoxide poisoning,0.022192462215419935
toxic gas,0.022192462215419935
unintentional poisoning,0.022192462215419935
carbon monoxide,0.022192462215419935
wspp,0.021835307549593265
wild spaces,0.021835307549593265
public places,0.021835307549593265
employee compensation,0.02161851922709011
special election,0.021568817100299835
i-94,0.021451736408269896
class,0.02144181422468227
emplyment,0.02144181422468227
incidence,0.021044576238760285
cancer,0.021044576238760285
epidemiology,0.021044576238760285
seer,0.021044576238760285
freedom of information,0.020833333333333332
foi,0.020833333333333332
infrastructure management,0.020753732122350977
service plan,0.020753732122350977
rivers,0.020661947579873732
section,0.020576056951910504
restaurants,0.020527872633364874
netting,0.020470633250430456
retirement,0.020470633250430456
ipers,0.020470633250430456
electroshocking,0.020470633250430456
fish,0.020470633250430456
surveys,0.020470633250430456
financial reports,0.02027931892098718
gainesville,0.020122734408448695
collection,0.02006831103068408
fy2016,0.020068027210884354
executive recommendation,0.019776986779020775
drinking water,0.019705375932657358
forfeited pin,0.019431933749818393
master agreements,0.019322747273770806
footprints,0.01926088318196054
proceeds,0.01913143294432753
prizes,0.01913143294432753
cen,0.01907334643091028
psdn,0.01907334643091028
nutmeg network,0.01907334643091028
btop,0.01907334643091028
scd,0.018754870086250906
siren,0.018754870086250906
ui benefit rate,0.01874880428544098
ui tax rate,0.01874880428544098
muncipal,0.018745907007203667
