category,descrip,name,topics,type,views,views_norm
City Government,"This database captures gross salary from July 1, 2010 through May 24, 2011 and  includes only those employees who were employed on May 24, 2011",Baltimore City Employee Salaries 2011,"['city employee', 'salary']",Dataset,29541.0,0.4874511162813722
City Government,"This database captures gross salary from July 1, 2015 through June 30, 2016 and includes only those employees who were employed on June 30, 2016",Baltimore City Employee Salaries FY2016,"['employees', 'salaries']",Dataset,25346.0,0.4182301206210914
City Government,"This database captures gross salary from July 1, 2012 through June 30, 2013 and includes only those employees who were employed on June 30, 2013",Baltimore City Employee Salaries FY2013,"['city employee', 'salary']",Dataset,24277.0,0.4005907298318565
Transportation,Information on parking citations issued within the City of Baltimore. Data represents 2 rolling years of citations and any older citations with outstanding balances,Parking Citations,"['citation', 'parking', 'fine']",Dataset,21927.0,0.36181377159546557
Housing & Development,"Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.",Vacant Buildings,"['vacant', 'vacant buildings']",Dataset,21740.0,0.35872811576984637
Financial,"Current Real Property Tax in Baltimore. For more detailed information, visit SDAT at http://sdat.resiusa.org/RealProperty/Pages/default.aspx",Real Property Taxes,"['property', 'taxes']",Dataset,18666.0,0.3080045542299886
Transportation,"Cars that are towed within city limits are taken to either the Main Impound Storage Facility located at 6700 Pulaski Highway, or a smaller holding facility at 410 Fallsway. The majority of abandoned vehicles, scofflaw vehicles and cars that are towed as a result of an accident or police activity are taken to the Main Impound Storage Facility. Vehicles that are illegally parked along major city gateways during peak hours (rush hour) are placed at the Fallsway lot for up to 48 hours. If the vehicle is not retrieved from the facility within 48 hours, it is then moved to the Pulaski Highway lot where storage fees may be assessed. Vehicles remaining at the Fallsway facility by the close of business each Friday will also be moved to Pulaski Highway.",DOT Towing,"['tow', 'towing', 'transportation']",Dataset,17611.0,0.2905961751068429
City Services,,311 Customer Service Requests,"['csr', '311']",Dataset,16209.0,0.26746200683134497
Geographic,Line feature showing the political boundary of Baltimore City. Last Updated 2008,Baltimore City Line,"['map', 'border', 'shape']",Map,14570.0,0.2404171410656238
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",Violent Crime 2014 YTD Heat Map,"['victim', 'police', 'crime']",Map,13906.0,0.22946058775968187
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",My crime stats,"['victim', 'police', 'crime']",Filtered View,13100.0,0.21616091612626437
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,Arrests by date,"['police', 'crime', 'arrests']",Calendar,12621.0,0.20825701697935745
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",Crime by Neighborhood,"['victim', 'police', 'crime']",Filtered View,12200.0,0.20131016616339126
Culture & Arts,This dataset contains a list of restaurants within Baltimore City. The accuracy and completeness of this list is unknown.,Restaurants,"['restaurant', 'food']",Dataset,12005.0,0.1980925036714354
Public Safety,This map represents 2015 point data from the Force Investigation Team data set layered against Shooting point data from the 2015 Part I Crime data set.  A comparison is shown between the locations of BPD officer involved incidents and current Shooting areas.All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited.,2015 FIT Investigation Locations and 2015 Shooting Locations,"['bpd', 'victim', 'police', 'crime']",Map,9306.0,0.15355675461610813
Health,Baltimore City Street Outreach Information,Women and Children Shelters,"['shelter', 'outreach', 'human services', 'homeless services']",Filtered View,9036.0,0.14910152962724618
Public Works,Right-of-Way Services oversees the issuance and enforcement of Right-of-Way (ROW) permits. Call (410)396-4508 for information.,Special Event Permits,['permits'],Dataset,8965.0,0.14792997046350842
Housing & Development,"The Baltimore City Department of General Services (DGS) administers the Minor Privilege Program, which provides guidelines on what can and cannot be placed outdoors within the public right-of-way.The privilege can be of a temporary or minor nature, posing little long term impact on the public right-of-way and which can be removed with relative ease if desired. Some examples include awnings, overhead signs, outdoor seating, sidewalk displays, barber poles, permanent dumpsters, etc. A number of minor privileges can be more of a permanent nature that may have a long term impact and may not easily be removed such as cornices, steps, bay windows, storefronts and vaults.",Minor Privileges Map,"['public righ-of-way', 'permits', 'minor privilege']",Map,8480.0,0.139927066316849
Neighborhoods,"Neighborhoods of Baltimore, featuring Census 2010 demographic data (Public Law 41-171).",baltimore recensement,"['neighborhoods', 'census', '2010', 'map']",Map,7675.0,0.1266438955167236
Housing & Development,Vacant Buildings located throughout the City of Baltimore. To be updated twice a month.,Map of Vacant Building in Baltimore,"['vacant', 'vacant buildings']",Map,7640.0,0.12606636635150076
Public Works,Right-of-Way Services oversees the issuance and enforcement of Right-of-Way (ROW) permits. Call (410)396-4508 for information.,Special Event Permits - Map,"['permits', 'special events', 'right of way']",Map,7585.0,0.12515882052043628
Financial,"This data contains contracts which (1) cover City or agency-specific needs over a period of time and (2) were coordinated through the Bureau of Purchases in the Department of Finance.  All materials, supplies, equipment, and services used by City Agencies ??_??_??_ with the exception of professional services and public works (i.e., construction) ??_??_??_ must be obtained through the Bureau of Purchases. Professional services may be procured through the Board of Estimates with the assistance of the Law Department; public works (i.e., construction) may be procured through the Department of Public Works (DPW).Multiple listings in this Bureau of Purchases data reflect estimated breakdown among citywide and individual agency needs. Funds are encumbered against these contracts as goods or services are ordered. The contracts in this list have a starting date of July 1, 2010 or later. This dataset will be updated on a monthly basis.","Baltimore City Contracts -  Bureau of Purchases, Department of Finance","['citibuy', 'contracts', 'contract']",Dataset,7552.0,0.1246142930217976
City Services,,Liquor Licenses,"['permit', 'license', 'liquor']",Dataset,7384.0,0.12184215302872795
Public Safety,Closed circuit camera locations capturing activity within 256ft (~2 blocks).,CCTV Locations,"['cctv', 'camera', 'police']",Dataset,7215.0,0.11905351220236622
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",Crimes to date in 2013,"['victim', 'police', 'crime']",Filtered View,7171.0,0.11832747553751465
Geographic,"Polygon feature representing photogrammetrically captured building footprints including utility structures, and structures under construction and/or in ruins. Last Updated 2008",Building Footprint - Shape,"['shape', 'building', 'map']",File or Document,6405.0,0.1056878372357804
Public Safety,This map represents 2014 point data from the Force Investigation Team data set layered against Shooting point data from the 2014 Part I Crime data set.  A comparison is shown between the locations of BPD officer involved incidents and current Shooting areas.All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited.,2014 FIT Investigation Locations and 2014 Shooting Locations,"['bpd', 'victim', 'police', 'crime']",Map,6061.0,0.10001155058330445
Public Safety,This map represents 2015 point data from the Force Investigation Team data set layered against Homicide point data from the 2015 Part I Crime data set.  A comparison is shown between the locations of officer involved incidents and current Homicide areas.All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited.,2015 FIT Investigation Locations and 2015 Homicide Locations,"['victim', 'police', 'crime']",Map,5951.0,0.09819645892117553
Public Safety,Source:  BPD Gun Offender Registry databaseOpen Baltimore view updated 12/10/2015Persons convicted of at least one gun-related offense that are required to register their name and address with police; also required to checkin with police every 6 months for three years.,Gun Offenders,"['gun', 'police', 'crime']",Dataset,5827.0,0.09615035559295744
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",BPD Part 1 Victim Based Crime Data,[],Data Lens,5774.0,0.09527581142847714
Public Safety,This map represents 2014 point data from the Force Investigation Team data set layered against Homicide point data from the 2014 Part I Crime data set.  A comparison is shown between the locations of BPD officer involved incidents and current Homicide areas.All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited.,2014 FIT Investigation Locations and 2014 Homicide Locations,"['bpd', 'victim', 'police', 'crime']",Map,5571.0,0.09192614227018464
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,BPD Arrests,[],Data Lens,5549.0,0.09156312393775885
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",2014ViolentCrime,"['victim', 'police', 'crime']",Filtered View,5459.0,0.09007804894147155
City Government,"This database captures gross salary from July 1, 2015 through June 30, 2016 and includes only those employees who were employed on June 30, 2016",Police Salaries FY2016,"['employees', 'salaries']",Filtered View,5299.0,0.08743791561473854
Financial,Information on parking citations issued within the City of Baltimore,Parking Fines by Violation Code & Fine,"['citation', 'parking', 'fine']",Filtered View,4995.0,0.08242166229394585
Neighborhoods,"Neighborhoods of Baltimore, featuring Census 2010 demographic data (Public Law 41-171).",2010 Census Neighborhoods,"['neighborhoods', 'census', '2010', 'map']",Map,4667.0,0.0770093889741432
Geographic,Polygon feature representing property boundaries as defined by national data content standards promoted by the Federal Geographic Data Committee (FGDC).Last Updated 2008,Parcels - Shape,"['shape', 'parcel', 'map']",File or Document,4608.0,0.0760358398099104
City Services,,One Day Liquor Licenses,"['permit', 'license', 'festival', 'event', 'liquor']",Dataset,4402.0,0.07263666815174166
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",2014 Homicides and Shootings,"['victim', 'police', 'crime']",Map,4306.0,0.07105258815570187
Housing & Development,Vacant Buildings located throughout the City of Baltimore. To be updated twice a month.,Vacant Houses.xls,"['vacant', 'vacant buildings']",Filtered View,4137.0,0.06826394732934013
Financial,Current Real Property Tax in Baltimore,City property tax data,"['property', 'taxes']",Filtered View,3884.0,0.06408923650644358
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",crime map,"['victim', 'police', 'crime']",Map,3752.0,0.06191112651188885
Health,"This data set shows the location of Baltimore City's Tansitional and Emergency ""Homeless"" Shelter Facilities. However, this is not a complete list. It is the most recent update (2008), and is subjected to change. The purpose of this data set is to aid Baltimore City organizations to best identify facilities to aid the homeless population. The data is broken down into two categories: Emergency Shelter and Transitional Housing. Please find the two definitions below. The first is simply ??_??_??_shelter??_?? and the second is a more involved program that is typically a longer stay. Emergency Shelter: Any facility with overnight sleeping accommodations, the primary purpose of which is to provide temporary shelter for the homeless in general or for specific populations of homeless persons. The length of stay can range from one night up to as much as six months. Transitional Housing: a project that is designed to provide housing and appropriate support services to homeless persons to facilitate movement to independent living within 24 months. These data set was provided by Greg Sileo, Director of the Mayor's Office of Baltimore Homeless Services.",Homeless Shelters,"['shelter', 'homeless']",Dataset,3742.0,0.06174611817896804
Public Safety,This map represents 2015 point data from the Force Investigation Team data set layered against Homicide point data from the 2015 Part I Crime data set.  A comparison is shown between the locations of BPD officer involved incidents and current Homicide areas.All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited.,2015 FIT Investigation Locations and 2015 Homicide Locations,"['bpd', 'victim', 'police', 'crime']",Map,3684.0,0.06078906984802732
City Services,,request baltimore,"['csr', '311']",Filtered View,3631.0,0.05991452568354702
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change. The information presented through Open Baltimore represents a summarized version of Part I victim based crime data (http://bltmo.re/h7bNv). The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior week data is likely to show changes when it is refreshed on a weekly basis.","Summarized Crime Data by District, Year End 2012 - PDF","['police', 'crime', 'comstat']",File or Document,3499.0,0.05773641568899229
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,Arrests,"['police', 'crime', 'arrests']",Map,3447.0,0.05687837235780407
City Services,"The Environmental Control Board is a regulatory agency with an administrative court charged with the responsibility of adjudicating civil citations in accordance with Article 1, Section 40 of the Baltimore City Code.",ECB Citations,"['environmental', 'citations']",Dataset,3381.0,0.055789317360526704
Housing & Development,"Baltimore Housing's Office of Permits & Building Inspections enforces the Baltimore City Building Code, as well as state laws pertaining to construction and occupancy. This office issues building permits and provides subsequent inspections for; construction, alteration, electrical, mechanical and plumbing work in both commercial and residential structures. File your completed application in person at: The One- Stop Shop, 417 E. Fayette St., Room 100. Not sure if your project requires a permit? Call us at 410-396-3360",Housing Permits,"['housing', 'permits']",Dataset,3345.0,0.055195287362011784
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",2017 BPD Total Incidents,"['victim', 'police', 'crime']",Chart,3293.0,0.05433724403082356
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,Prostitution in Baltimore City,"['police', 'crime', 'arrests']",Filtered View,3272.0,0.05399072653168985
Geographic,Line feature showing the political boundary of Baltimore City. Last Updated 2008,Baltimore City Line - Shape,"['shape', 'border', 'map']",File or Document,3255.0,0.05371021236572447
Financial,Current Real Property Tax in Baltimore,Test,"['property', 'taxes']",Chart,3124.0,0.05154860320446183
Transportation,Information on parking citations issued within the City of Baltimore,Speed Camera 2011,"['citation', 'parking', 'fine']",Filtered View,3106.0,0.05125158820520436
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",2013,"['victim', 'police', 'crime']",Filtered View,3065.0,0.05057505404022903
Transportation,Information on parking citations issued within the City of Baltimore,Parking Tickets,"['citation', 'parking', 'fine']",Filtered View,3038.0,0.05012953154134284
Geographic,Polygon feature representing flood risk as defined by the FEMA Digital Flood Insurance Rate Map database. Last Updated 2014,Floodplain,"['shape', 'flood', 'map']",Map,3023.0,0.04988201904196162
Transportation,"Motorists who drive aggressively and exceed the posted speed limit by at least 12 miles per hour will receive $40 citations in the mail. These citations are not reported to insurance companies and no license points are assigned. Notification signs will be placed at all speed enforcement locations so that motorists will be aware that they are approaching a speed check zone. The goal of the program is to make the streets of Baltimore safer for everyone by changing aggressive driving behavior. In addition to the eight portable speed enforcement units, the city has retrofitted 50 red light camera locations with the automated speed enforcement technology.",Fixed Speed Cameras,"['citation', 'transportation', 'speed']",Dataset,3012.0,0.04970050987574873
Housing & Development,"The Typology will assist city government, local foundations and non-profits to understand local market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources. In addition, the typology will inform neighborhood level planning efforts and provide residents with an understanding of the local housing market conditions in their communities. Regional Choice: Competitive housing markets with high owner-occupancy rates and high property values in comparison to all other market types. Foreclosure, vacancy and abandonment rates are low.  Middle Market Choice: Housing prices above the city??_??s average with strong ownership rates, and low vacancies, but with slightly increased foreclosure rates.  Middle Market:  Median sales values of $91,000 (above the City??_??s average of $65,000) as well as high homeownership rates. These markets experienced higher foreclosure rates when compared to higher value markets, with slight population loss.  Middle Market Stressed: Slightly lower home sale values than the City??_??s average, and have not shown significant sales price appreciation. Vacancies and foreclosure rates are high, and the rate of population loss has increased in this market type, according to the 2010 Census data.  Distressed Market: , Have experienced significant deterioration of the housing stock. This market category contains the highest vacancy rates and the lowest homeownership rates, compared to the other market types.  It also has experienced some of the most substantial population losses in the City during the past decade.",2011 Housing Market Typology,"['foreclosure', 'market', 'census', 'housing']",Dataset,2996.0,0.04943649654307543
Geographic,"Line feature representing the midpoint of a paved roads, bridges, tunnels, ramps, limited access routes, and alleys. Last Updated 2008",Street Centerlines - Shape,"['shape', 'streets', 'map']",File or Document,2957.0,0.04879296404468426
Transportation,Information on parking citations issued within the City of Baltimore,2223,"['citation', 'parking', 'fine']",Filtered View,2941.0,0.04852895071201096
Housing & Development,"Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.",Vacant Buildings,[],Data Lens,2901.0,0.047868917380327704
Neighborhoods,Polygon feature representing the boundaries of Baltimore City's neighborhoods as of the year 2010,Neighborhoods - Shape,"['shape', 'neighborhood', 'map']",File or Document,2877.0,0.047472897381317755
Crime,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",crime,"['victim', 'police', 'crime']",Filtered View,2875.0,0.047439895714733595
City Services,"311 Service Requests since January 1, 2010",City potholes,"['csr', '311']",Filtered View,2861.0,0.047208884048644456
Neighborhoods,"BNIA-JFI analyzed data from the Census to provide greater understandingof the socioeconomic and demographic characteristics of the residents of the City and its neighborhoods . BNIA-JFI also used this data as denominators for many of the Vital Signs indicators allowing for data to be normalized and rates to be computed. Census data analyzed by BNIA-JFI is grouped into the following categories: population, race and ethnicity; households and families; and income.",Census Demographics 2010,"['demographics', 'census']",Dataset,2821.0,0.04654885071696121
Housing & Development,"Vacant Buildings located throughout the City of Baltimore. To be updated twice a month, or as needed.",PigtownVacants,"['vacant', 'vacant buildings']",Filtered View,2648.0,0.04369420655743115
City Services,,Canton 311 Requests,"['csr', '311']",Filtered View,2644.0,0.04362820322426283
City Services,"311 Service Requests since January 1, 2010",Zip 21230,"['csr', '311']",Filtered View,2643.0,0.043611702390970744
Transportation,"The City of Baltimore is constantly seeking innovative and creative ways to alleviate traffic congestion and green house gases in our great city. A new fleet of eco-friendly buses will provide everyone with a faster, more convenient, greener way to move about Baltimore's busy downtown neighborhoods. This data reflects the daily passengers boarding and alighting for each route.  In order to get to one ??_??_??_neat??_?? ridership number, an average of the boarding and alighting numbers is calculated to get a final count. The disparity in the boarding and alighting counts can be contributed to the difficulty the sensors encounter with small children, large groups, wheelchairs, strollers, etc.",Charm City Circulator Ridership,"['eco-friendly', 'transportation', 'bus', 'circulator']",Dataset,2642.0,0.04359520155767866
Crime,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,White Prostitution,"['police', 'crime', 'arrests']",Map,2578.0,0.042539148226985464
Geographic,Polygon feature representing current landuse conditions accurate to a 1/4 of a block. Last Updated 2008,Land use - Shape,"['shape', 'land', 'map']",File or Document,2569.0,0.04239064072735673
City Services,,311 Requests in ZIP 21223,"['csr', '311']",Filtered View,2537.0,0.04186261406201013
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,Non Black Arrests,"['police', 'crime', 'arrests']",Map,2522.0,0.04161510156262891
Neighborhoods,"Neighborhoods of Baltimore, featuring Census 2010 demographic data (Public Law 41-171).",2010 Census Neighborhoods - Shape,['neighborhoods census 2010 shape shp'],File or Document,2477.0,0.04087256406448526
Public Safety,"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.",Butchers Hill Crime,"['victim', 'police', 'crime']",Filtered View,2462.0,0.040625051565104035
Health,This data lists the locations of grocery stores in the City. This may not be a complete list.,Grocery Stores,"['grocery', 'food']",Dataset,2415.0,0.03984951240037622
Public Safety,This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.,Women in Baltimore,"['police', 'crime', 'arrests']",Filtered View,2364.0,0.03900796990248007
Transportation,Information on parking citations issued within the City of Baltimore,All Time,"['citation', 'parking', 'fine']",Filtered View,2360.0,0.03894196656931175
City Services,"311 Service Requests since January 1, 2010",311 Rat Rubout - 2010,"['csr', '311']",Filtered View,2310.0,0.03811692490470769
