category,descrip,name,topics,type,views,views_norm
Administrative,Members of citizen boards managed by the Oregon Health Licensing Agency.,Member list COS,[],Filtered View,9197.0,0.044124279148315536
Natural Resources,Pesticide Analytical and Response Center meetings and information,PARC meeting agendas and materials,['parc'],Dataset,9132.0,0.04381242983390426
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Lane County,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,9031.0,0.043327863976126736
Administrative,List of social media sites by agency,State of Oregon Social Media Sites,"['slideshare', 'flickr', 'blog', 'youtube', 'twitter']",Dataset,8970.0,0.04303520538875615
,,"OHA, OHPB, OHPR, 2016",[],Calendar,8856.0,0.04248826966809638
,,"OHA, OHPB, OHPR",[],Calendar,8481.0,0.04068913900803132
Revenue & Expense,,Salaries: OUS: Portland State University: FY 2014,"['2014', 'oregon university system salaries', 'ous salaries', 'portland state university salaries', 'psu salaries 2014']",Dataset,8352.0,0.04007023806096894
Natural Resources,,"Reports, guides",['pesticides'],Filtered View,8072.0,0.038726887168120366
Business,(Updated 06/07/2017) Corporations and Limited Liability Companies designated as benefit companies.,Active Benefit Companies,"['benefit', 'registration', 'business']",Dataset,7975.0,0.03826151203738354
Business,Nonprofit corporations active on the record of the Secretary of State Corporation Division as of the first working day of the month.,Nonprofit Corporations by Cities or Zip Codes,"['registration', 'nonprofit name', 'nonprofit']",Filtered View,7841.0,0.03761862268152029
Revenue & Expense,"This report provides information on contracts and amendments to contracts issued from July 1, 2009 - June 30, 2010, for state agencies who are subject to DAS contracting authority. These agencies must report their contracting activity through the Oregon Procurement Information Network (ORPIN) system. The contract values reflected in this report are estimates. 
For more detail on this and other state of Oregon Contracts files, visit the Oregon Transparency Website Contracts/Procurements page:
Note: The ORPIN Contracts Report is for period ending June 30, 2010. However, the file was updated on July 26, 2011 to reflect a modification to Price Agreement #8605.","Contracts: ORPIN: As of June 30, 2010","['agency', 'contract', 'data', 'data.oregon.gov', 'oregon']",Dataset,7779.0,0.037321166412389535
,,OHP Public Meetings,[],Calendar,7559.0,0.03626567642515137
Revenue & Expense,,"Expenditures: Transportation: As of June 30, 2010",[],Dataset,7545.0,0.03619850888050894
Revenue & Expense,,Expenditures: Agencies: Fiscal Year 2012,[],Dataset,7427.0,0.03563238243280847
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Douglas County,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,7328.0,0.03515741193855129
Administrative,Bills Signed By Governor Brown 2016,Bills Signed By Governor Brown 2016,['bills signed governor brown 2016'],Dataset,6971.0,0.03344463955016936
,,OTE Calendar,[],Filtered View,6869.0,0.03295527601063166
Business,Nonprofit corporations active on the record of the Secretary of State Corporation Division as of the first working day of the month.,Select Specific Nonprofit Category,"['registration', 'nonprofit name', 'nonprofit']",Filtered View,6812.0,0.03268180815030177
Revenue & Expense,A list of expenditures for state agencies for Fiscal Year 2013.  Sorted by Agency Number.,Expenditures: State Agencies: Fiscal Year 2013,"['agency expenditures', 'all agency expenditures', 'state agency expenditures']",Dataset,6595.0,0.03164071120834413
Public Safety,"Financial institutions that have filed an exemption for participation in foreclosure mediation in 2014, pursuant to SB 558.",2014 Foreclosure Avoidance Mediation Beneficiary Exemption Affidavits Pursuant To SB 558,"['sb 558', 'mediation', 'foreclosure']",Dataset,6576.0,0.03154955525490083
Revenue & Expense,,"Contracts: ORPIN: As of June 30, 2012",[],Dataset,6486.0,0.03111776389648522
Business,(Updated 6/1/ 2017) List of current active Notaries,Active Notaries,['notary'],Dataset,6399.0,0.030700365583350125
,,OEBB Calendar,[],Calendar,6271.0,0.03008626231804792
,,Criminal Justice Commission Calendar,[],Calendar,6215.0,0.029817592139478204
Recreation,"Where to buy clear gasoline in Douglas County, Oregon.",Douglas County,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,6189.0,0.029692852413713694
Administrative,,Board of Ag Meetings(web2),"['ag', 'agriculture', 'department of agriculture', 'board of ag']",Filtered View,6030.0,0.02893002101384611
,"Each annual salary listed in this report is 12 times that particular employee's monthly adjusted salary rate as of June 30, 2010 (between July 1, 2009 and June 30, 2010). ""Annual Salary"" includes most differential payments (such as work-out-of-classification and bilingual differential), but excludes payments for overtime, shift differential, benefits, and vacation payout. The report does not account for unpaid furlough leave that management employees began taking in fiscal year 2009-2010; neither does it reflect step decreases and unpaid furlough leave that some classified employees began taking after June 2009.
This report does not include annual salaries for employees of the Oregon University System, semi-independent agencies, temporary employees, or records protected by court order.
For more State of Oregon Workforce/salary information please visit the Oregon Transparency Website: http://oregon.gov/transparency/state_workforce.page",agency salaries bar graph,"['data.oregon.gov', 'data', 'agency', 'state', 'transparency']",Chart,5994.0,0.028757304470479864
,,Oregon Commodity Commissions,[],Calendar,5741.0,0.02754349098515597
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Clackamas County,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,5703.0,0.02736117907826938
Public Safety,This is the public meeting calendar for the Task Force on School Safety,Calendar Task Force on School Safety,"['governors', 'education', 'police', 'state', 'safety']",Calendar,5582.0,0.02678065958528839
Revenue & Expense,A list of expenditures for state agencies for Fiscal Year 2014. Sorted by Agency Number.,Expenditures: State Agencies: Fiscal Year 2014,"['2014', 'agency expenditures', 'all agency expenditures', 'state agency expenditures 2014']",Dataset,5451.0,0.026152163274705664
Revenue & Expense,"This report provides information on contracts and amendments to contracts issued from July 1, 2010 - June 30, 2011, for state agencies who are subject to DAS contracting authority. These agencies must report their contracting activity through the Oregon Procurement Information Network (ORPIN) system. The contract values reflected in this report are estimates.","Contracts: Agencies: As of June 30, 2011",[],Dataset,5380.0,0.025811527869733345
Natural Resources,"The Oregon Clean Marina program is a voluntary program working to protect and improve local water quality by promoting the usage of environmentally sensitive practices at marinas. The program provides the opportunity for marinas, boatyards, yacht clubs, and floating home moorages to receive recognition for helping to establish and promote a cleaner marine environment for Oregon.
If a facility is in compliance with existing environmental regulations and uses a high percentage of the recommended best management practices, it can be designated as an Oregon Clean Marina. Such certified marinas are authorized to fly the Clean Marina flag and use the logo in their advertising. The flag and logo are signals to boaters that a marina cares about the cleanliness of Oregon waterways.
The program also provides information to marine facility managers on how to eliminate or reduce the input of polluting materials ? such as oil, paint, cleaning chemicals, sewage, fish waste, and trash ? into the environment.",Oregon Clean Marinas,"['boating', 'clean boating', 'clean marinas', 'floating homes', 'marinas']",Map,5277.0,0.025317366648435476
Recreation,Where to buy clear gasoline in Oregon.,Clackamas County,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,5183.0,0.02486638456297917
Recreation,Where to buy clear gasoline in Oregon.,Lake Billy Chinook,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,5161.0,0.024760835564255353
Revenue & Expense,,Salary: OUS: Oregon State University: Fiscal Year 2012,[],Dataset,5158.0,0.024746442518974832
Recreation,"Find a boat ramp in a location near you! Hundreds of boating access points, amenities, and launch information is available from this map. New coordinates are being added and other information to make your boating excursion fast and easy.",Florence,"['angling', 'bays', 'boating access', 'boating facilities', 'boating in oregon']",Map,5150.0,0.024708061064893445
Recreation,"Find a boat ramp in a location near you! Hundreds of boating access points, amenities, and launch information is available from this map. New coordinates are being added and other information to make your boating excursion fast and easy.",Oregon Boating Access Sites (conditional formatting),"['angling', 'fishing', 'parks', 'campgrounds', 'restrooms']",Map,5117.0,0.024549737566807717
Recreation,Current locations of pumpout and dump stations in Oregon.,Lake Billy Chinook,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,5090.0,0.024420200159283034
Revenue & Expense,,Salaries: OUS: Oregon State University: FY 2014,"['2014', 'oregon state university salaries', 'oregon univeristy system salaries', 'osu salaries 2014', 'ous salaries']",Dataset,5072.0,0.024333841887599912
,,All Public Meetings Sorted By Date,[],Filtered View,5045.0,0.02420430448007523
Revenue & Expense,"This report provides information on contracts and amendments to contracts issued from July 1, 2013 - June 30, 2014, for state agencies who are subject to DAS contracting authority. These agencies must report their contracting activity through the Oregon Procurement Information Network (ORPIN) system. The contract values reflected in this report are estimates.","Contracts: Agencies: As of June 30, 2014","['2014', 'agency contracts', 'contracts', 'state contracts', 'state contracts 2014']",Dataset,5041.0,0.024185113753034535
,,OEBB Mtgs Calendar View,[],Calendar,4953.0,0.023762917758139268
Revenue & Expense,"This report provides information on contracts and amendments to contracts issued from July 1, 2012 - June 30, 2013, for state agencies who are subject to DAS contracting authority. These agencies must report their contracting activity through the Oregon Procurement Information Network (ORPIN) system. The contract values reflected in this report are estimates.","Contracts: Agencies: As of June 30, 2013","['agency contracts', 'contracts', 'state contracts']",Dataset,4916.0,0.023585403533012847
Recreation,"Where to buy clear gasoline in Deschutes County, Oregon.",Deschutes County,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,4912.0,0.023566212805972153
Business,Nonprofit corporations active on the record of the Secretary of State Corporation Division as of the first working day of the month.,HOA Oregon,"['registration', 'nonprofit name', 'nonprofit']",Filtered View,4852.0,0.023278351900361746
Natural Resources,This is an attempt to compile a complete dataset of all state-listed (both threatened and endangered) and candidate plant species along with all their plant profile information.,Oregon listed and candidate plants - complete list,"['""plant conservation""', 'endangered', 'threatened', '""rare plant""', '""state-listed""']",Dataset,4814.0,0.02309603999347515
Revenue & Expense,For more information go to: http://www.oregon.gov/transparency/Pages/contracts.aspx.,"2015 - Contracts: Agencies: As of June 30, 2015",['2015; contracts; agency contracts; state contracts; state contracts 2015; contracts 2015'],Dataset,4811.0,0.02308164694819463
,"Dates, agendas, minutes, and handouts of the E-Government Portal Advisory Board meetings. The board was formed by Oregon Revised Statute 182.128
http://www.oregon.gov/eapb",Electronic Government Portal Advisory Board Meetings,"['portal advisory board', 'e-government', 'epab']",Dataset,4795.0,0.023004884040031856
Business,"List of All Active Filings and their associated Secured Parties. 
This Dataset will be updated monthly by the 9th of each month.",Saf Rich List,"['secured party', 'ucc']",Filtered View,4763.0,0.022851358223706306
Recreation,"Find a boat ramp in a location near you! Hundreds of boating access points, amenities, and launch information is available from this map. New coordinates are being added and other information to make your boating excursion fast and easy.",McKenzie River Boat Ramps,"['angling', 'bays', 'boating access', 'boating facilities', 'boating in oregon']",Map,4647.0,0.022294827139526182
Revenue & Expense,,oha expenditures 2012,[],Filtered View,4641.0,0.02226604104896514
Natural Resources,biological control agents of Oregon and their current status and release information.,Oregon weeds biocontrol guide for web,"['biological agent', 'biological control', 'oregon bio control']",Filtered View,4625.0,0.022189278140802363
Public Safety,"Consumer complaints registered with the Oregon Dept. of Justice.  Form more information, see https://justice.oregon.gov/complaints/",Statewide - all data point map,[],Map,4613.0,0.02213170595968028
Recreation,"Find a boat ramp in a location near you! Hundreds of boating access points, amenities, and launch information is available from this map. New coordinates are being added and other information to make your boating excursion fast and easy.",Columbia River Portland Metro,"['angling', 'bays', 'boating access', 'boating facilities', 'boating in oregon']",Map,4599.0,0.022064538415037853
,"Comment period to run March 16 to March 30, 2016 at 5 p.m. Comment made outside this time period will not be considered.",Air Toxics 2016 Temporary Rulemaking,[],Dataset,4592.0,0.02203095464271664
Natural Resources,,PARC board and consultants,['parc'],Dataset,4547.0,0.021815058963508834
Education,"Actual expenditures for operating funds (General, Special Revenue, Enterprise and Food Services Funds) per student. Student count is enrollment as of October 1.",Average Cost Per Student by District,[],Filtered View,4541.0,0.021786272872947793
Public Safety,"Financial institutions that have filed an exemption for participation in foreclosure mediation in 2015, pursuant to SB 558.",2015 Foreclosure Avoidance Mediation Beneficiary Exemption Affidavits Pursuant To SB 558,"['sb 558', 'mediation', 'foreclosure']",Dataset,4507.0,0.021623151693101892
Business,Nonprofit corporations active on the record of the Secretary of State Corporation Division as of the first working day of the month.,Business,"['registration', 'nonprofit name', 'nonprofit']",Filtered View,4497.0,0.021575174875500158
Revenue & Expense,"This report provides information on expenditures (i.e., cash transactions/payments) for the agencies that utilize the State Financial Management Application (SFMA) issued for the fiscal year 2010 (July 1, 2009 - June 30, 2010).   See the Oregon Transparency Website Expenditure page for more detail: http://oregon.gov/transparency/expenditures.page",Expenditures: Agencies sorted by Cash Expense,"['agencies', 'data', 'data.oregon.gov', 'expenditures', 'oregon']",Filtered View,4420.0,0.0212057533799668
Business,This dataset provides information about business events and training.,Business Xpress Events Calendar,[],Calendar,4409.0,0.02115297888060489
,For more information about Public Meetings Calendars and Lists go to: http://www.oregon.gov/transparency/Pages/PublicMeetingNotices.aspx,2016-Public-Meetings:List View,[],Filtered View,4320.0,0.02072598520394945
,,DEQ Calendar of Events,[],Calendar,4288.0,0.0205724593876239
,For more information about Public Meetings go to: http://www.oregon.gov/transparency/Pages/PublicMeetingNotices.aspx.,OHA and OHP-related meetings,[],Calendar,4274.0,0.02050529184298147
,,ORBC OSC Meetings Only,[],Calendar,4254.0,0.020409338207778002
Revenue & Expense,"A list of expenditures for state agencies for Fiscal Year 2015, sorted by Agency Number. For more information go to: http://www.oregon.gov/transparency/Pages/expenditures.aspx.",2015 - Expenditures: State Agencies: Fiscal Year 2015,['2015; agency expenditures; all agency expenditures; state agency expenditures 2015; 2015'],Dataset,4201.0,0.020155061074488806
,Regulations for importing plants into Oregon,Importing plants row view,"['oregon import quarantines', 'oregon import regulations', 'shipping regulations', 'oregon regulations', 'oregon quarantines']",Filtered View,4197.0,0.020135870347448112
Natural Resources,,PARC Board and Consultants,['parc'],Filtered View,4191.0,0.02010708425688707
Recreation,"Where to buy clear gasoline in Tillamook County, Oregon.",Tillamook County,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,4147.0,0.01989598625943944
Recreation,"Find a boat ramp in a location near you! Hundreds of boating access points, amenities, and launch information is available from this map. New coordinates are being added and other information to make your boating excursion fast and easy.",Columbia River Boat Ramps,"['angling', 'bays', 'boating access', 'boating facilities', 'boating in oregon']",Map,4097.0,0.019656102171430764
Recreation,Recreation Opportunities on Oregon Department of Forestry State Forestland.,ODF Recreation Map,"['boating', 'paddling', 'horseback riding', 'biking', 'hiking']",Map,4052.0,0.01944020649222296
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Deschutes County,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,4048.0,0.019421015765182265
Administrative,This is a list of State or Oregon agencies Public Meetings sorted by date.,Oregon Public Meetings List for 2014 (sorted by date),"['list of public meetings', '2014', 'public meetings']",Filtered View,4024.0,0.019305871402938102
Recreation,Where to buy clear gasoline in Oregon.,Linn County,"['non-ethanol', 'gasoline', 'clear', 'fueling', 'fuel']",Map,3978.0,0.01908517804197012
Revenue & Expense,,"Expenditures: Lottery: As of June 30, 2010",[],Dataset,3930.0,0.018854889317481794
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Tillamook County,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,3867.0,0.018552635366590863
Recreation,"Current locations of pumpout and dump stations, statewide, in Oregon",Pumpout and Dump Station Locations in Oregon,"['boater', 'boating', 'clean', 'discharge', 'dump']",Map,3854.0,0.01849026550370861
,,Regional Solutions,[],Calendar,3841.0,0.018427895640826353
