category,descrip,name,topics,type,views,views_norm
Government,Raw Dataset feeding the Public Checkbook Explorer,Expenditure Count,['checkbook'],Filtered View,1384.0,0.028929765886287626
Health & Human Services,"Review restaurant health inspection results by location, result status, and other metrics.",Restaurant Health Inspections Data Lens,[],Data Lens,1350.0,0.0282190635451505
Government,Raw Dataset feeding the Public Checkbook Explorer,Checkbook Vendor list,['checkbook'],Filtered View,1212.0,0.025334448160535115
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.
More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches
This dataset contains readings from January, 2012 to the present and is updated weekly.",Beach and Creek Monitoring Results,"['bacteria', 'water quality', 'creeks', 'beaches']",Dataset,1066.0,0.022282608695652174
Government,"Public, Non-Profit, and Private Service Locations within San Mateo County.  This data was developed once and is maintained in an as needed basis.","Public, Non-Profit, and Private Service Locations","['service locations', 'services']",Dataset,1009.0,0.02109113712374582
Environment,"Report It! SMC allows citizens, residents, and visitors to report illegal dumping issues quickly and easily via web tools and mobile apps. You can even take photos of issues and submit them on your phone! These reports are then forwarded directly to County departments to respond and address. See more at: http://nfoforward.org/about-our-community/report-it-smc",Reports from Report It! SMC,"['services', 'trash', 'illegal dumping', '311']",Dataset,938.0,0.019607023411371237
Government,Raw Dataset feeding the Public Checkbook Explorer,Planet payment roll-up graph,['checkbook'],Chart,930.0,0.01943979933110368
Government,Raw Dataset feeding the Public Checkbook Explorer,all,['checkbook'],Filtered View,928.0,0.01939799331103679
Government,Raw Dataset feeding the Public Checkbook Explorer,BCS Payment Roll-up Graph,['checkbook'],Chart,917.0,0.019168060200668895
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",Restaurant Map,"['inspections', 'violations', 'food', 'restaurants']",Map,861.0,0.017997491638795986
Government,Population of the County of San Mateo broken down into to categories by Racial makeup set by the United States Census Bureau. Data is geographically labeled by Census Tract.,San Mateo County Population by Race by Census Tract 2010,"['population', 'ethnicity', 'race', 'tract', 'census']",Dataset,842.0,0.017600334448160535
Government,"Official signed copy of San Mateo County's Open Data Policy approved on March 7, 2013.",San Mateo County Open Data Policy,['open data'],File or Document,836.0,0.017474916387959866
Government,"When a user logs in to the San Mateo County Public Wifi system, they are presented with a poll that asks the user to ""Tell us how this service benefits you and your community.  Select all that apply."" Users can choose from: Easy access to County services, Educational opportunities, Good for local business, or Service for those with limited Internet access. This dataset contains the result of the poll and is updated weekly.",Public wifi poll results for 2015,"['digital divide', 'internet access', 'public wifi']",Filtered View,788.0,0.016471571906354517
Government,Locations where public wifi is currently available and planned locations within San Mateo County.,Public Wifi Locations,"['digital divide', 'internet access', 'public wifi']",Map,782.0,0.016346153846153847
Government,Raw Dataset feeding the Public Checkbook Explorer,Total Pie,['checkbook'],Chart,770.0,0.016095317725752508
Government,Raw Dataset feeding the Public Checkbook Explorer,Rollup on month,['checkbook'],Chart,769.0,0.016074414715719063
Government,Raw Dataset feeding the Public Checkbook Explorer,Checkbook Expenditure list,['checkbook'],Filtered View,767.0,0.016032608695652175
Government,Population counts and estimates from the US Census Bureau. Includes counts from the 2010 Census and estimates from the 2013 American Community Survey,District 4 population draft,"['board of supervisors', 'cities', 'census', 'population']",Chart,751.0,0.015698160535117058
Government,Salaries and compensation for all employees of the County of San Mateo,Employee Salary Data 2015,['pay'],Filtered View,730.0,0.015259197324414716
Government,"Public, Non-Profit, and Private Service Locations within San Mateo County.  This data was developed once and is maintained in an as needed basis.",Service Locations in San Mateo County,"['resources', 'services', 'private', 'non-profit', 'public']",Map,727.0,0.015196488294314381
Government,Report of the number of clients connected to public wifi  locations in San Mateo County. Data includes the amount of data sent and received by each access point. Public wifi usage data for other sites in San Mateo County can be found here: https://data.smcgov.org/Government/Public-Wifi-Use-Over-Time-From-Select-Locations/m8fm-v8qe,Public Wifi Use Over Time,"['digital divide', 'internet access', 'public wifi']",Dataset,695.0,0.014527591973244148
Government,"This is a list of unclaimed checks issued by San Mateo County. If you are the payee and your check has been lost or destroyed or stale-dated, please fill out this form (https://controller.smcgov.org/document/affidavit-lost-or-destroyed-check) and follow the included instructions to obtain a replacement check. If you have the check (which is less than six-months old) and need additional information prior to deposit, please e-mail lcatoc@smcgov.org for assistance.",Money Graph,[],Filtered View,648.0,0.01354515050167224
Government,"Demographic data for San Mateo County's residents by Census Tract. Includes population, race, Hispanic ethnicity, gender, age groups, household, family, and housing information. This data is from the 2010 United States Census Summary File 1 (SF1).",Census Tracts 2010 Map,"['demographics', 'census', 'population']",Map,646.0,0.013503344481605352
Business,"Location of farms, produce stands, farmers' markets, breweries, wineries, and locations to buy dock-fresh fish in San Mateo County. This data comes from the As Fresh As It Gets map: Farms/Fish/Fine Wines And Foam Map--A Guide http://www.freshasitgets.com/index.php/site/main/san_mateo_county_farms_fish_fine_wine_and_foam_map_a_guide. The map is a joint project of As Fresh As It Gets San Mateo County, San Mateo County Convention and Visitors Bureau, San Mateo County Farm Bureau, and the San Mateo County Harbor District.",Farms/Fish/Fine Wines And Foam Map,"['produce', 'beer', 'wine', 'agriculture', 'food']",Dataset,628.0,0.013127090301003345
Education,"Percentage of students eligible for the free and reduced price lunch program in San Mateo County Schools during the 2013-2014 school year. This data includes the percentage of eligible students, enrollment per school, and supervisor district.",Percent of Students Eligible for Free and Reduced Price Lunch in San Mateo County Schools (K-12),"['poverty', 'access', 'food', 'lunch', 'schools']",Dataset,612.0,0.012792642140468227
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",Restaurant Health Inspections Coded by Inspection Result,"['inspections', 'violations', 'food', 'restaurants']",Map,609.0,0.012729933110367892
Government,"Racial composition of people in cities and places in District 4. This data comes from the American Community Survey 2013 5 year estimates. Data for Menlo Park includes the entire city, not just the eastern portion of the city in District 4.",District 4 Race Demographics Column Chart,"['demographics', 'race', 'district 4']",Chart,607.0,0.012688127090301003
Environment,"Energy data gathered from: '1990-1996 Electricity Use: PG&E Environmental Quality Reports, 2001, 1990-1996 Natural Gas Use: California Energy Commission, 2001, Both electricity and natural gas figures have been changed to reflect revisions given to us by Andrea Gough on 1/27/07 and 1/22/08. Additional Data from Silicon Valley Environmental Partnership (SVEP), 2003 Silicon Valley Environmental Index.  Data from Peter Melhus, former SVEP Board Chair & Data Source: http://www.ecdms.energy.ca.gov/",San Mateo County Energy Use 1990 - 2012,['energy'],Dataset,607.0,0.012688127090301003
Government,Position & Salary information for San Mateo County Job Classifications,Position Details,[],Filtered View,607.0,0.012688127090301003
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",Restaurant Health Inspections Heat Map,"['inspections', 'violations', 'food', 'restaurants']",Map,605.0,0.012646321070234114
Education,"Collected from San Mateo County fifth graders, body composition standards take into account the natural development of boys (gain muscle) and girls (gain fat). 
The standards for percent body fat have been equated with Body Mass Index (BMI) values. The HFZ standards for boys and girls help identify students at risk for metabolic syndrome. Metabolic syndrome is an indicator of current and future health risk and includes the following factors: high fasting glucose, large waist circumference, high triglycerides, low high density lipoprotein cholesterol, high blood pressure. 
For each school year, some schools in the County do not report test results resulting in a variety of schools reporting per year.",5th Grade Healthy Fitness Zone Body Composition By School,"['children', 'students', 'fitness']",Dataset,594.0,0.01241638795986622
Government,"Demographics, including median income, total population, race, ethnicity, and age for unincorporated areas in San Mateo County. This data comes from the 2012 American Community Survey 5 year estimates DP03 and DP05 files. They Sky Londa area is located within two Census Tracts. The data for Sky Londa is the sum of both of those Census Tracts. Users of this data should take this into account when using data for Sky Londa.",Demographics For Unincorporated Areas In San Mateo County,"['demographics', 'unincorporated', 'census']",Dataset,593.0,0.012395484949832777
Government,"Number of people in cities and places in District 4 who are Hispanic or Latino, regardless of race. This data comes from the American Community Survey 2013 5 year estimates. Data for Menlo Park includes the entire city, not just the eastern portion of the city in District 4.",District 4 Hispanic or Latino Demographics Column Chart,"['demographics', 'ethnicity', 'district 4']",Chart,580.0,0.012123745819397994
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",Restaurant Health Inspections Map,"['inspections', 'violations', 'food', 'restaurants']",Map,574.0,0.011998327759197324
Education,Graduation and dropout rates for high schools in San Mateo County.,District 4 High School Graduation and Dropout Rates,"['graduation', 'dropouts', 'education', 'high schools']",Chart,564.0,0.011789297658862876
Environment,"Data from BAWSCA Annual Survey. Water consumption data by water districts in San Mateo County from 2008-2013. Includes data on: water use, water use by customer class, water source, number of customer accounts, and residential per capita water consumption.",San Mateo County Water Consumption Data 2008-2013,['water'],Dataset,560.0,0.011705685618729096
Government,Report of the number of clients connected to public wifi  locations in San Mateo County. Data includes the amount of data sent and received by each access point.,Public Wifi Use Over Time,[],Data Lens,551.0,0.011517558528428094
Transportation,"Average year-to-date SamTrans ridership data. Includes counts for SamTrans bus, paratransit, CalTrain, Shuttles, and the BART extension without the Daly City stop. SamTrans year-to-date data is reported in fiscal years that begin June 1 and end July 31 the next calendar year. This data is from 2011 to the present.",Transit Average Year-to-Date Ridership,"['train', 'bus', 'public transportation', 'transit']",Dataset,549.0,0.011475752508361204
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",2015 Restaurant Health Inspections,"['inspections', 'violations', 'food', 'restaurants']",Map,545.0,0.011392140468227424
Government,"When a user logs in to the San Mateo County Public Wifi system, they are presented with a poll that asks the user to ""Tell us how this service benefits you and your community.  Select all that apply."" Users can choose from: Easy access to County services, Educational opportunities, Good for local business, or Service for those with limited Internet access. This dataset contains the result of the poll and is updated weekly.",Public Wifi Poll Results,"['digital divide', 'internet access', 'public wifi']",Dataset,540.0,0.0112876254180602
Public Safety,"Counts of Part I committed in San Mateo County from 1985 on. This dataset also includes Part II crimes from 2013 on.
Part I crimes include: homicide, rape, robbery, aggravated assault, burglary, motor vehicle theft, larceny-theft, and arson. These counts include crimes committed at San Francisco International Airport (SFO), Unincorporated San Mateo County, Woodside, Portola Valley, San Carlos from 10/31/10 forward; Half Moon Bay from 6/12/11 forward; and Millbrae from 3/4/12 forward.
Part II crimes do not include San Francisco International Airport (SFO) cases and is an estimate only. An estimate is required because there are no specific data types used when keying in Type II crime types. Therefore, Records Manager judgment is used.",Part I and Part II Crimes,"[""sheriff's office"", 'public safety', 'crime']",Dataset,539.0,0.011266722408026756
Government,This dataset is San Mateo County's Adopted Budget for FY 13/14 at the sub unit and sub account level.,San Mateo County Budget FY 13/14 - Appropriations by Organization Description,['budget'],Filtered View,537.0,0.011224916387959867
,,ESL Map,[],Map,534.0,0.011162207357859532
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.
More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches
This dataset contains readings from January, 2012 to the present and is updated weekly.",Aquatic Park roll-up,"['bacteria', 'water quality', 'creeks', 'beaches']",Filtered View,530.0,0.011078595317725752
Government,Raw Dataset feeding the Public Checkbook Explorer,"Expenditures Over $5,000 Related to Homelessness 2013-2015",['checkbook'],Filtered View,527.0,0.011015886287625417
Government,"The median ages for cities and places in District 4. This data comes from the American Community Survey 2013 5 year estimates. Data for Menlo Park includes the entire city, not just the eastern portion of the city in District 4.",District 4 Age Column Chart,"['demographics', 'age', 'district 4']",Chart,518.0,0.010827759197324415
Education,"STAR Third Grade Reading Scores as a Percentage or Students classified by the State of California Department of Education as being ""At or Above Proficient"" reading level for 2013 school year.",3rd Grade Reading Scores as a Percentage At or Above Proficient SMC 2007-2013,"['district reading', 'five year reading', 'san mateo county', 'at or above proficient', 'third grade reading']",Dataset,517.0,0.01080685618729097
Government,"Public, Non-Profit, and Private Service Locations within San Mateo County.  This data was developed once and is maintained in an as needed basis.","Density of County, City,  and Non-Profit Service Location","['resources', 'services', 'private', 'non-profit', 'public']",Map,509.0,0.01063963210702341
Housing & Development,"Number of home sales, by month, in San Mateo County from January, 1998 - December, 2014. Includes median and average sales price, average days on the market, and number of new listings. Data is courtesy of MLS Listings and Silicon Valley Association of REALTORS (SILVAR).",Single Family Home Sales Inventory by Year 1998 - 2014,"['sales', 'real estate', 'housing']",Chart,502.0,0.010493311036789297
Education,"Number and percentage of students who are learning English as a second language in the Menlo Park, Ravenswood, and Redwood City elementary school districts for the 2013-2014 school year.",District 4 Elementary English Learners,"['schools', 'district 4', 'english as a second language']",Chart,499.0,0.010430602006688963
Education,"STAR Third Grade Reading Scores as a Percentage or Students classified by the State of California Department of Education as being ""At or Above Proficient"" reading level for 2013 school year.",District 4 3rd Grade Reading Scores by Elementary School District,"['district reading', 'five year reading', 'san mateo county', 'at or above proficient', 'third grade reading']",Chart,488.0,0.01020066889632107
Environment,"Data from BAWSCA Annual Survey. Water consumption data by water districts in San Mateo County from 2008-2013. Includes data on: water use, water use by customer class, water source, number of customer accounts, and residential per capita water consumption.",Water Consumption by Water District 2008-2012,['water'],Dataset,486.0,0.010158862876254181
Education,Map that shows the location of schools and school district boundaries in San Mateo County,Education Map,"['school districts', 'boundaries', 'schools']",Map,471.0,0.009845317725752508
Education,"Percentage of students eligible for the free and reduced price lunch program in San Mateo County Schools during the 2013-2014 school year. This data includes the percentage of eligible students, enrollment per school, and supervisor district.",Adjusted Percent of Students Eligible for Free and Reduced Price Meals,"['schools', 'poverty', 'access', 'food', 'lunch']",Map,458.0,0.009573578595317725
Environment,"Data from BAWSCA Annual Survey. Water consumption data by water districts in San Mateo County from 2008-2013. Includes data on: water use, water use by customer class, water source, number of customer accounts, and residential per capita water consumption.",wateruse,['water'],Filtered View,454.0,0.009489966555183946
Housing & Development,"Locations of affordable housing projects funded through the HOME Program in San Mateo County during the period of 2003 thru 2014. Data is reported by fiscal year, so projects dated as 2013 were completed between July 1, 2013 and June 30, 2014.
The Department of Housing (DOH), on behalf of the County of San Mateo as a qualifying jurisdiction, receives HOME Investment Partnerships Program funding from US Department of Housing & Urban Development (HUD) to build, buy and/or rehabilitate affordable housing.  HOME is the largest Federal block grant to local governments designed exclusively to create affordable housing for low-income households.",County Assisted Affordable Housing Projects 2003 - 2014,"['development', 'affordable housing']",Dataset,449.0,0.009385451505016722
Government,Raw Dataset feeding the Public Checkbook Explorer,Checkbook Departments,['checkbook'],Filtered View,448.0,0.009364548494983277
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.
More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches
This dataset contains readings from January, 2012 to the present and is updated weekly.",Surfers Beach Timeline,"['bacteria', 'water quality', 'creeks', 'beaches']",Chart,443.0,0.009260033444816053
Environment,"Water used by Water district listed in CCF (Hundred Cubic Feet) for fiscal years 2006-2007 through 2012-2013.
Source provided by: http://bawsca.org/annual-survey/",San Mateo County Water Use by District,"['ccf', 'water district', 'water use', 'san mateo county']",Dataset,442.0,0.00923913043478261
Health & Human Services,"Inspection results are available online 14 days after the inspector's visit. To file a complaint about a food facility in San Mateo County call (650) 372-6200, email EnvHealth@smcgov.org, or use our Online Complaint Form and submit your complaint online: https://ehesubmit.smchealth.org/servlet/guest?service=0&formId=87&saveAction=2&enterprise=9",Restaurant health inspection test map,"['inspections', 'violations', 'food', 'restaurants']",Map,431.0,0.009009197324414716
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.

More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches

This dataset contains readings from January, 2012 to the present and is updated weekly.",Beach and Creek Monitoring Results,[],Data Lens,430.0,0.00898829431438127
Environment,"Data about the amount of solid waste in San Mateo County by the waste's destination. Destination means the county where the waste was disposed. Alternative Daily Cover (ADC) means CalRecycle-approved materials other than soil used as a temporary overlay on an exposed landfill face. 
ADC is measured in tons. CalRecycle-approved materials other than soil used as a temporary overlay on an exposed landfill face. Generally, these materials must be processed so that they do not allow gaps in the face surface, which would provide breeding grounds for insects and vermin. Public Resources Code section 41781.3 stipulates this practice is recycling, not disposal, and authorizes CalRecycle to adopt regulations, such as Title 27 California Code of Regulations, section 20690. Approved materials include processed green materials, sludge, ash and kiln residue, compost, construction and demolition debris, and special foams and fabrics. Also see Local Enforcement Agency (LEA) Advisory #48.
Data is based upon information reported by permitted facility operators and compiled by County/Regional Agency disposal reporting coordinators. Only finalized data are shown in these reports.",Solid Waste Graph,"['recycling', 'landfills', 'trash']",Chart,429.0,0.008967391304347826
Government,https://maps.smcgov.org/arcgis/rest/services/Socrata/Socrata_Government/MapServer/3,Election Precincts,['elections'],Map,424.0,0.008862876254180602
Transportation,San Mateo County bus route network created from samTrans General Transit Feed Specification (GTFS) data,samTrans Bus Routes,"['transit', 'bus routes', 'bus']",Map,423.0,0.008841973244147157
Government,"Data about the number, operating system, and device used to access San Mateo County public wifi locations throughout the County.",Public Wifi Use by Client Type,[],Data Lens,421.0,0.008800167224080268
Government,Raw Dataset feeding the Public Checkbook Explorer,Department Expenditures Roll-up,['checkbook'],Chart,418.0,0.008737458193979933
Government,"Land use type boundaries in San Mateo County. Includes information on landuse density, landuse type, area, and narrative description. This data includes areas in the County's planning jurisdiction. Areas within city jurisdictions are excluded.",General Plan Land Use for San Mateo County,"['planning', 'land use', 'zoning']",Map,417.0,0.008716555183946489
Business,"Employment and unemployment data by city for places in San Mateo County. CDP is ""Census Designated Place"" - a recognized community that was unincorporated at the time of the 2000 Census.
1) Data may not add due to rounding.  All unemployment rates shown are calculated on unrounded data.
2) These data are not seasonally adjusted.
Methodology: Monthly city and CDP labor force data are derived by multiplying current estimates of county employment and unemployment by the employment and unemployment shares (ratios) of each city and CDP at the time of the 2000 Census.  Ratios for cities of 25,000 or more persons were developed from special tabulations based on household population only from the Bureau of Labor Statistics.  For smaller cities and CDP, ratios were calculated from published census data.
City and CDP unrounded employment and unemployment are summed to get the labor force. The unemployment rate is calculated by dividing unemployment by the labor force.  Then the labor force, employment, and unemployment are rounded.
This method assumes that the rates of change in employment and unemployment, since 2000, are exactly the same in each city and CDP as at the county level (i.e., that the shares are still accurate).  If this assumption is not true for a specific city or CDP, then the estimates for that area may not represent the current economic conditions. Since this assumption is untested, caution should be employed when using these data.",Employment Data by City,"['cities', 'unemployment', 'employment']",Dataset,417.0,0.008716555183946489
Government,Raw Dataset feeding the Public Checkbook Explorer,Checkbook departments list,['checkbook'],Filtered View,409.0,0.00854933110367893
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.
More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches
This dataset contains readings from January, 2012 to the present and is updated weekly.",Pillar Point 5 Timeline,"['bacteria', 'water quality', 'creeks', 'beaches']",Chart,407.0,0.00850752508361204
Health & Human Services,"Public, Non-Profit, and Private Service Locations within San Mateo County.  This data was developed once and is maintained in an as needed basis.",San Mateo County Health System Service Locations - Point Map,"['resources', 'services', 'private', 'non-profit', 'public']",Map,406.0,0.008486622073578596
Environment,"Water samples from natural recreational waters in San Mateo County are sampled each week for concentrations of indicator bacteria including E. Coli, Enterococcus, and Coliform bacteria. If concentrations of indicator bacteria exceed State or County standards, the area is posted to warn users that they may become ill if they engage in water contact activities in the posted area.
More information about results and testing can be found on the San Mateo County Health System site: http://smchealth.org/environ/beaches
This dataset contains readings from January, 2012 to the present and is updated weekly.",Dunes Beach Roll-up,"['bacteria', 'water quality', 'creeks', 'beaches']",Filtered View,405.0,0.00846571906354515
Housing & Development,"In April 2013, the San Mateo County Board of Supervisors approved an allocation, through a ""Notice of Funding Availability"" (NOFA) process, of approximately $13.4 million of unrestricted General Funds for affordable housing purposes. These funds were derived from a one-time distribution of Housing Trust Funds held by former redevelopment agencies in San Mateo County. These unrestricted general funds - which initiated the County's Affordable Housing Fund (AHF) - were set aside to provide financial assistance for the development of multifamily affordable rental housing and provision of emergency and transitional shelter in the County. The Board directed the County's Department of Housing to develop allocation guidelines and recommend projects for funding.  As of May 2014, approximately $13.2 million of AHF funds have been allocated, collectively, to six multifamily affordable rental housing developments and four emergency and transitional housing projects (""AHF 1.0"").
On August 5, 2014, the County Board of Supervisors authorized the Housing Authority of the County of San Mateo to publish another NOFA, using funds from the Housing Authority's Housing Assistance Program (HAP) Reserves to create affordable housing options for low-, very low-, and extremely low-income households. A total of $5 million was awarded to five projects, including three multifamily affordable housing rental developments, a homeownership project, and a farmworker housing program. This became the second funding round of the AHF (""AHF 2.0"").",Affordable Housing Fund Projects Map,"['funding', 'development', 'affordable housing']",Map,400.0,0.008361204013377926
