category,descrip,name,topics,type,views,views_norm
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 01/27/2011 and is current from 1/1/2006 to 01/24/2011.",Ezells,['government health restaurant inspections violations closures food safety'],Filtered View,92923.0,0.25811084074975277
Election results,February 2010 special election; final/official results by precinct.,2010 Special February - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'special']",Dataset,92474.0,0.2568636601002189
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 11/02/2011 and is current from 1/1/2006 to 10/30/2011.",Food Insp since Jan 2011,['government health restaurant inspections violations closures food safety'],Filtered View,92301.0,0.2563831205626479
Election results,November 2011 general election; final/official results by precinct.,2011 General - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'general']",Dataset,92219.0,0.25615535037720966
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 07/30/2015 and is current from 1/1/2006 to 07/27/2015.",seating final,['government health restaurant inspections violations closures food safety'],Filtered View,91949.0,0.25540537537637636
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 12/06/2010 and is current from 1/1/2006 to 12/03/2010.",ezell's,['government health restaurant inspections violations closures food safety'],Filtered View,91920.0,0.2553248225059165
Election results,"Detailed results for November 3, 2009 General Election.  Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2009 General - Election results filtered by Seattle precincts,"['results', 'elections']",Filtered View,91781.0,0.25493872426474673
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 11/02/2011 and is current from 1/1/2006 to 10/30/2011.",2011 Seattle Food Establishment Inspections,['government health restaurant inspections violations closures food safety'],Filtered View,91625.0,0.25450540537537636
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/",digging,"['jail inmate', 'dajd']",Filtered View,91319.0,0.2536554337077653
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 04/17/2012 and is current from 1/1/2006 to 04/13/2012.",BK,['government health restaurant inspections violations closures food safety'],Filtered View,91042.0,0.2528860149106141
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 03/10/2012 and is current from 1/1/2006 to 03/07/2012.",region,['government health restaurant inspections violations closures food safety'],Filtered View,91023.0,0.2528332388920369
Election results,August 2009 primary election; final/official results by precinct.,2009 Primary - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'primary']",Dataset,90928.0,0.25256935879915116
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 06/16/2013 and is current from 1/1/2006 to 06/13/2013.",2013Inspections,['government health restaurant inspections violations closures food safety'],Filtered View,90914.0,0.25253047120651534
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 12/13/2014 and is current from 1/1/2006 to 12/10/2014.",Satisfactory 0,['government health restaurant inspections violations closures food safety'],Filtered View,90674.0,0.2518638267613302
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 07/30/2015 and is current from 1/1/2006 to 07/27/2015.",seating final final,['government health restaurant inspections violations closures food safety'],Filtered View,90592.0,0.25163605657589194
Election results,November 2008 general election; final/official results by precinct.,2008 General - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'general']",Dataset,90422.0,0.25116385009388575
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 06/16/2013 and is current from 1/1/2006 to 06/13/2013.",SOCRATA TEST,['government health restaurant inspections violations closures food safety'],Chart,90191.0,0.25052220481539506
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 08/02/2015 and is current from 1/1/2006 to 07/30/2015.",seating 0-12 R.C. III,['government health restaurant inspections violations closures food safety'],Filtered View,90135.0,0.25036665444485184
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 10/17/2013 and is current from 1/1/2006 to 10/14/2013.",Since2012,['government health restaurant inspections violations closures food safety'],Filtered View,89760.0,0.24932502249925004
Election results,"Based on
Detailed cumulative results for August 2008 primary election.  Tutorial available here:  http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2008 Primary - Election results cumulative by precinct,"['results', 'elections']",Filtered View,89605.0,0.24889448129506794
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 07/30/2015 and is current from 1/1/2006 to 07/27/2015.",final seating,['government health restaurant inspections violations closures food safety'],Filtered View,89375.0,0.2482556137017655
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 10/29/2014 and is current from 1/1/2006 to 10/26/2014.",10,['government health restaurant inspections violations closures food safety'],Calendar,89204.0,0.24778062953457106
Election results,"Cumulative Canvass for King County Elections, August 7 2012 primary","2012 Primary : Canvass, Table View","['king county', 'canvass', 'primary', 'elections']",Filtered View,89093.0,0.24747230647867294
Election results,"Cumulative eCanvass for King County Elections, August 7 2012 primary",2012 Primary  - Election Results Grousemont precinct,"['king county', 'canvass', 'primary', 'elections']",Filtered View,88886.0,0.24689732564470074
Election results,"Based on 
Detailed cumulative results for November 4, 2008 General Election. Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2008 General - Election Results for Governor by precinct,"['results', 'elections']",Filtered View,88606.0,0.2461195737919847
Election results,August 2011 primary election; final/official results by precinct.,2011 Primary - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'primary']",Dataset,88226.0,0.24506405342044155
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General - Election Results for Congress and Legislature,"['results', 'elections']",Filtered View,88071.0,0.24463351221625945
Election results,"Experimental format.
Detailed cumulative results for the August 2011 Primary Election. Tutorial available here http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2011 Primary - Election Results by precinct table format,"['cumulative', 'canvass', '201108', 'primary', 'august 2011']",Filtered View,87762.0,0.24377520749308357
Election results,"Legislative district results based on
Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General  - Election Results for LD 37,"['results', 'elections']",Filtered View,87230.0,0.2422974789729231
Election results,Complete results for the Aug 2009 Primary election.,2009 Primary - Election results filtered by Seattle precinct,['elections'],Filtered View,86909.0,0.24140584202748797
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 03/17/2015 and is current from 1/1/2006 to 03/14/2015.",Inspections2014,['government health restaurant inspections violations closures food safety'],Filtered View,86342.0,0.23983089452573803
Election results,August 2008 primary election; final/official results by precinct.,2008 Primary - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'primary']",Dataset,86306.0,0.23973089785896026
Election results,"Cumulative eCanvass for King County Elections, August 7 2012 primary",2012 Primary - Election results - governor,"['king county', 'canvass', 'primary', 'elections']",Filtered View,85666.0,0.2379531793384665
Election results,"Cumulative eCanvass for King County Elections, August 7 2012 primary - distracting columns hidden",2012 Primary - Election Results by precinct,"['king county', 'canvass', 'primary', 'elections']",Filtered View,85548.0,0.23762541248625046
Election results,"Legislative district results based on
Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General - Election Results for LD 5,"['results', 'elections']",Filtered View,85063.0,0.2362782351699388
Election results,November 2008 general election; final/official absentee results.,2008 General - Absentee Election Results,"['results', 'elections', 'general', '2008 general', '2008']",Dataset,84960.0,0.23599213359554683
Election results,"Legislative district results based on
Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General  - Election Results for LD5,"['results', 'elections']",Filtered View,84952.0,0.23596991211404064
Election results,Detailed cumulative results for the August 2011 Primary Election. Tutorial available here http://www.kingcounty.gov/elections/results/opendatatutorial.aspx,2011 Primary - Election Results by Seattle precincts,"['cumulative', 'canvass', '2011', 'primary', 'august 2011']",Filtered View,84666.0,0.23517549415019498
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 03/17/2015 and is current from 1/1/2006 to 03/14/2015.",Inspections,['government health restaurant inspections violations closures food safety'],Filtered View,84644.0,0.23511438507605303
Election results,Detailed cumulative results for the November 2011 General Election. Tutorial available here http://www.kingcounty.gov/elections/results/opendatatutorial.aspx,2011 General - Election Results Council Seat 1 by precinct,"['cumulative', 'canvass', '201111', 'primary', 'november 2011']",Filtered View,84504.0,0.234725509149695
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 11/02/2011 and is current from 1/1/2006 to 10/30/2011.",ui,['government health restaurant inspections violations closures food safety'],Filtered View,83686.0,0.23245336266568892
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 11/02/2011 and is current from 1/1/2006 to 10/30/2011.",col,['government health restaurant inspections violations closures food safety'],Filtered View,83434.0,0.2317533859982445
Election results,"Based on
Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General  - Election Results 45th District Amendment HR 4220,"['results', 'elections']",Filtered View,82772.0,0.22991455840360878
Election results,"Based on 
Detailed cumulative results for the November 2011 General Election. Tutorial available here http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2011 General  - Election Results for LD 36,"['cumulative', 'canvass', '2011', 'primary', 'november 2011']",Filtered View,82752.0,0.22985900469984333
Election results,"Updated Dec 4, 2012",2012 General - Election results I 502,"['general election', '2012', 'elections', 'king county']",Filtered View,80409.0,0.2233508883037232
Election results,"Detailed cumulative results for November 4, 2008 General Election. Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2008 General - Election Results RTA Proposition 1 (ST2) by precinct,"['results', 'elections']",Filtered View,72940.0,0.20260435763252335
Health,"Health Department inspection results for food service establishments in King County, 2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 11/02/2011 and is current from 1/1/2006 to 10/30/2011.",2011 inspections,['government health restaurant inspections violations closures food safety'],Filtered View,70501.0,0.19582958345832915
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 04/20/2016 and is current from 1/1/2006 to 04/16/2016.",MyView,['government health restaurant inspections violations closures food safety'],Filtered View,69945.0,0.1942851904936502
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/",test,"['jail inmate', 'dajd']",Filtered View,63528.0,0.176460784640512
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/",Jail Data,"['jail inmate', 'dajd']",Filtered View,63520.0,0.1764385631590058
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/",Jail data grouped by Charge and Release Reason,"['jail inmate', 'dajd']",Filtered View,63259.0,0.17571358732486694
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/","jail data, grouped by charge and release","['jail inmate', 'dajd']",Filtered View,63236.0,0.1756497005655367
Jail,"The Jail Bookings Open Data dataset is provided by the King County Department of Adult and Juvenile Detention. The dataset contains adult jail bookings which have occurred within the last twelve months; specific dates are indicated on the web site. 
The data provided is a snapshot and is current as of the date and time it was extracted from the jail management systems. Every effort has been made to ensure the accuracy of data listed at the time of extraction. Updates, corrections, and additions may have occurred since the extraction date and time. 
This dataset provides information associated with the booking of an individual into a King County jail facility, and not with any court cause, case, or criminal filing pursuant to the booking event. This information does not reflect the criminal history or criminal status of any inmate currently or previously in custody. 
Current information about a specific booking event can be obtained by calling the Department of Adult and Juvenile Detention at (206) 296-1234 or by visiting our Jail Inmate Lookup Service (JILS). http://ingress.kingcounty.gov/inmatelookup/",test1,"['jail inmate', 'dajd']",Filtered View,62862.0,0.17461084630512316
Election results,"Detailed results for November 3, 2009 General Election.  Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2009 Holland Vote Percentage by KC Precinct,"['results', 'elections']",Filtered View,60273.0,0.16741941935268825
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Rossi-Murray,"['results', 'elections']",Filtered View,60246.0,0.16734442185260492
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Murray-Rossi,"['results', 'elections']",Filtered View,60177.0,0.16715276157461417
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Murray-Rossi2,"['results', 'elections']",Filtered View,60135.0,0.16703609879670678
Budget,"King County 2011 budget, proposed expenditures outside the general fund. More at http://www.kingcounty.gov/budget","2011 Non-General Fund, proposed expenditures, 2011 budget","['budget', '2011', 'expenses', 'expenditures']",Dataset,60013.0,0.16669722120373764
Election results,"Cumulative eCanvass for King County Elections, August 7 2012 primary",2012 Primary - Election Results  - Superior Court Position 30 by precinct,"['king county', 'canvass', 'primary', 'elections']",Filtered View,59284.0,0.16467228870148773
Operations,,CSC Kent Map,[],Map,59090.0,0.16413341777496307
Election results,"Based on
Complete results for the King County Aug. 2010 primary election",2010 Primary - Election Results LD 45 by precinct,['elections'],Filtered View,57482.0,0.15966689999222247
Operations,,CSC Bothell Map,[],Map,56618.0,0.1572669799895559
Election results,"Updated Dec 4, 2012",2012 General - Election results for Referendum 74,"['general election', '2012', 'elections', 'king county']",Filtered View,55803.0,0.15500316656111462
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Prop1,"['results', 'elections']",Filtered View,55515.0,0.15420319322689244
Election results,"Detailed results for November 3, 2009 General Election.  Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2009 General - Election Results Referendum71 by precinct,"['results', 'elections']",Filtered View,53481.0,0.1485533815539482
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",2010 General - Election results Initiative 1082,"['results', 'elections']",Filtered View,52795.0,0.14664788951479396
Election operations,Master data set for all KC Ballot Drop Boxes,DEPRACATED: KC Ballot Drop Box Map,"['voting', 'king county', 'elections']",Map,51792.0,0.14386187127095765
Operations,,CSC Renton Map,[],Map,51227.0,0.14229247913958423
Election results,Sample view showing results for City of Seattle Mayor race in the Aug 2009 Primary,2009 Primary - Election Results - City of Seattle Mayor Race,['elections'],Filtered View,49952.0,0.13875093052453807
Election results,"Detailed results for February 9, 2010 special election.  Tutorial available here: http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Seattle Schools Levies - 2010 Results,"['results', 'elections']",Filtered View,48717.0,0.13532048931702276
Election results,"Updated Dec 4, 2012",2012 General - Election results LEG 31 Filter,"['general election', '2012', 'elections', 'king county']",Filtered View,47625.0,0.1322872570914303
Operations,,King County Community Service Center Location Map,"['csc', 'center', 'service', 'community', 'county']",Map,47484.0,0.131895603479884
Election results,"Detailed results for November 2, 2010 General Election.
Tutorial available here:
http://www.kingcounty.gov/elections/results/opendatatutorial.aspx",Sammamish,"['results', 'elections']",Filtered View,43883.0,0.12189315911691832
Election results,Sample view showing Aug 2009 Primary results for City of Seattle Mayor race and filtered to show actual candidates and write-ins,2009 Primary - Election Results City of Seattle Mayor Candidates,['elections'],Filtered View,42576.0,0.11826272457584747
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 03/27/2016 and is current from 1/1/2006 to 03/24/2016.",group,['government health restaurant inspections violations closures food safety'],Filtered View,41092.0,0.11414063975645257
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 08/02/2015 and is current from 1/1/2006 to 07/30/2015.",seating greater than 250 RC III,['government health restaurant inspections violations closures food safety'],Filtered View,40194.0,0.11164627845738476
Election operations,King County ballot drop box locations for the February 2012 special election. Ballot drop boxes close at 8:00 p.m. on February 14.,201202 Ballot box list and photos,"['201202', 'ballot drop box', 'voting', 'voter', 'vote']",Filtered View,40135.0,0.11148239503127673
Health,"Health Department inspection results for food service establishments in King County,  2006 to the present. This data is organized by Business / Inspection Date / Violation. Each row in this dataset is an inspection, and if an inspection at a particular buiness results in multiple violations there will be multiple rows for that business with the same Inspection_Serial_Num. This dataset was last Updated on 07/30/2015 and is current from 1/1/2006 to 07/27/2015.","seating less than 250, risk cat iii",['government health restaurant inspections violations closures food safety'],Filtered View,39982.0,0.1110574091974712
Budget,"King County 2011 budget, proposed expenditures within the general fund",Budget,"['budget', 'general fund', '2011', 'expenses', 'expenditures']",Chart,39847.0,0.11068242169705454
Budget,"King County 2011 budget, proposed expenditures within the general fund","2011 General Fund, proposed expenditures, 2011 budget","['budget', 'general fund', '2011', 'expenses', 'expenditures']",Dataset,39787.0,0.11051576058575825
Election results,August 2008 primary election; final/official results by precinct.,2008 Primary - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'primary']",Dataset,39135.0,0.10870470984300523
Election operations,Street Address By Precinct for King County Elections,Street Address By Precinct,"['address', 'street', 'king county', 'elcetions']",Dataset,38970.0,0.10824639178694044
Election results,February 2009 special election; final/official results by precinct.,2009 Special February - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'special']",Dataset,38774.0,0.10770196549003921
Election operations,Combined Precincts Districts for King County Elections,Precinct and District,"['districts', 'elctions', 'kingcounty', 'precicncts', 'voter']",Dataset,38586.0,0.10717976067464417
Election results,November 2004 general election; final/official results by precinct.,2004 General - Election Results by precinct (complete eCanvass dataset),"['ecanvass', 'precinct', 'results', 'elections', 'general']",Dataset,38318.0,0.10643534104418742
