category,descrip,name,topics,type,views,views_norm
Public Health,"Dataset of IDPH approved plumbing ordinances organized by effective amendment date. Attached to dataset is document containing copies of IDPH issued Certificates of Approval bearing adoption and local amendment language. 
*Note: NA = not applicable , TA = tentatively approved",Illinois Plumbing Code Ordinance Approvals,"[u'plumbing', u'plumbing code', u'ordinance']",Dataset,3416.0,0.03846673573262466
Transportation,"FY 06 through FY 11 Overall Annual Ridership per Corridor
*Excludes Amtrak national corridor train ridership in IL not subsidized with state funds.",IDOT DPIT - State of Illinois Supported Amtrak Ridership,"[u'amtrak', u'train', u'ridership', u'passenger rail']",Dataset,3401.0,0.038297824422323316
,,Illinois Grants Data,[],Dataset,3346.0,0.037678482951218416
Public Health,"Updated July 2016.
 Workers manage or abate asbestos in schools, commercial, or public buildings must be trained and licensed",IDPH ASBESTOS LICENSED WORKERS,"[u'asbestos', u'workers']",Dataset,3319.0,0.037374442592676006
Economics,"Sales report SLS989-01 reflects all Lottery sales for fiscal year 2011 (current). The games are Instant, Pic 3, Pic 4, Subscription, Mega, Lotto, Little Lotto, Powerball, Pick-n-Play and Raffle.",IDOR FY 2011 Lottery Sales by Zip Code,"[u'revenue', u'lottery']",Dataset,3270.0,0.036822665645691637
Public Health,Current as of July 2016,IDPH Home Nursing Placement Agencies,"[u'nursing home', u'placement']",Dataset,3211.0,0.036158281158506375
Economics,Unemployment Insurance Minimum and Maximum Weekly Benefit Amounts1980-2013,IDES - UI Minimum and Maximum Weekly Benefit Amounts1980-2013,"[u'ui', u'benefit', u'benefit amount', u'ui minimum and maximum weekly benefit amounts1980-2013', u'ides']",Dataset,3206.0,0.036101977388405926
Public Health,"Licensed Manufactured Home Communities, often referred to as Mobile Home Parks.
Updated February 25, 2015",IDPH Manufactured Home Communities,"[u'manufactured', u'mobile', u'home', u'park']",Dataset,3206.0,0.036101977388405926
Labor,"This is the list of current and approved Day and Temporary Labor Agencies, under the Illinois Day and Temporary Labor Services Act, 820 ILCS 175.",IDOL 2013 Registered Day and Temporary Labor Agencies,"[u'labor', u'dtlsa', u'820 ilcs 175', u'jobs', u'work']",Dataset,3046.0,0.03430025674519166
Economics,Historical data of Illinois County Retail Sales,DCEO County Retail Sales,"[u'county', u'retail', u'sales']",Dataset,3023.0,0.034041259402729604
Economics,Grants given by DCEO,DCEO Grants,"[u'grants', u'il grants']",Dataset,3017.0,0.03397369487860907
Health-Medicaid,,2013 Program Enrollment Data,"[u'hfs', u'medicaid', u'health']",Dataset,2978.0,0.033534525471825595
Transportation,"This dataset has a record for every milepost on I-355 of the Illinois Tollway that includes the route number, the milepost and the latitude and longitude. It lists a milepost every tenth of mile, and every quarter of a mile, but there is actually only a physical milepost every quarter of a mile.","ISTHA Map of Mileposts on the Illinois Tollway, I-355","[u'tollway', u'i-355', u'veterans memorial tollway', u'mileposts', u'mile marker']",Map,2679.0,0.030167560019818927
Environment,A list of reports taken by IEMA of Hazardous Material spills in Illinois,IEMA Hazardous Material Spills,"[u'hazardous', u'materials', u'chemicals', u'hazmat', u'spills']",Dataset,2614.0,0.02943561100851313
Public Health,"Manufactured Home Licensed Installers. 
Updated April 2016",IDPH Manufactured Home Licensed Installers,"[u'manufactured home', u'mobile home']",Dataset,2538.0,0.028579793702986352
Environment,"Data extracted from the Bureau of Land's Site Remediation Program Database which identifies the terms and conditions of all ""No Further Remediation "" (NFR) Letters issued for all voluntary remediation projects administered through the Pre-Notice Site Cleanup Program (1989 to 1995) and the Site Remediation Program (1996 to the present).",IEPA No Further Remediation Sites,"[u'sites', u'remediation', u'cleanup']",Dataset,2416.0,0.027205981712535472
Reference,This data shows the contact information of the Illinois Department of Veterans Affairs field offices.,IDVA -  Field Offices and Locations,"[u'idva', u'vet', u'field office', u'veteran']",Dataset,2380.0,0.02680059456781226
Labor,"This is the list of current and approved Day and Temporary Labor Agencies, under the Illinois Day and Temporary Labor Services Act, 820 ILCS 175.",IDOL 2015 Registered Day and Temporary Labor Agencies,"[u'labor', u'dtlsa', u'820 ilcs 175', u'jobs', u'work']",Dataset,2337.0,0.026316382144948424
Economics,Contains disbursement information for the March 2011 collections of Sales and Related Taxes.  Voucher Date: 05/05/2011,IDOR March 2011 Disbursements Info,"[u'disbursements', u'revenue']",Dataset,2297.0,0.025865951984144857
Public Health,"Illinois 2000-2015 STD counts and rates (per 100,000 population) ranked by county. See attachment for metadata and censoring details under the ""About"" link.  Null values in dataset reflect censored data.  Data Source: Illinois Department of Public Health STD Program.",IDPH STD Illinois By County Rank,"[u'std', u'chlamydia', u'gonorrhea', u'early syphilis', u'syphilis']",Dataset,2256.0,0.025404261069321202
Municipality,List of all building permits issued since 2009,Building Permits Since 2009,[u'building permits'],Dataset,2238.0,0.025201567496959596
Economics,Unemployment Insurance Regular Program Claims and Payments for 2011.,IDES - UI Claims & Payments 2011,"[u'ui', u'claims', u'payments']",Dataset,2209.0,0.02487500563037701
Public Safety,FTIP Inquiry Requests -- 10 Year History -- 2002 through 2011,ISP - Firearm Transfer Inquiry (FTIP) Requests,"[u'police', u'state police', u'firearms', u'guns']",Dataset,2188.0,0.024638529795955138
Public Health,"Updated February 2016
This list contains all training courses approved by the Illinois Department of Public Health for Asbestos Workers and Professionals.",Asbestos Training Course Provider List,"[u'training course', u'asbestos']",Dataset,2164.0,0.024368271699472997
Public Health,Current as of July 2016,IDPH Free Standing Emergency Center Directory,"[u'free standing', u'emergency center']",Dataset,1973.0,0.02221746768163596
Transportation,"This data set has a record for every milepost on I-94 of the Illinois Tollway that includes the route number, the milepost and the latitude and longitude. It lists a milepost every tenth of mile, and every quarter of a mile, but there is actually only a physical milepost every quarter of a mile.","ISTHA Map of Mileposts on the Illinois Tollway, I-94","[u'tollway', u'i-94', u'tri-state tollway', u'mileposts', u'mile marker']",Map,1905.0,0.021451736408269896
Municipality,City of Rockford Vendor Payments 2013,Vendor Payments,[],Dataset,1863.0,0.020978784739426153
Environment,Data extracted from the Bureau of Land's Leaking Underground Storage Tank Incident (LIT) Database. The (LIT) database identifies the status of all Illinois Leaking Underground Storage Tank incidents reported to the Illinois Emergency Management Agency and to the Illinois Environmental Protection Agency.,IEPA Leaking Underground Storage Tank Incident,[],Dataset,1742.0,0.01961623350299536
Public Health,"This schedule provide the dates, location and hours of continuing education opportunities for Pest Control professionals
Updated July 2016",Structural Pest Control Seminar Schedule,"[u'pest control', u'continuing education']",Dataset,1732.0,0.01950362596279447
Labor,The following is a list of companies and their associated rides that have valid permits to operate amusement rides or attractions.,IDOL 2013 Registered Owner Rides,"[u'amusement ride', u'permit', u'labor', u'430 ilcs 85']",Dataset,1730.0,0.01948110445475429
Public Health,Current as of July 2016,IDPH End Stage Renal Disease Facility Directory,"[u'end stage', u'renal', u'disease']",Dataset,1646.0,0.0185352011170668
Municipality,City of Rockford graffiti abatement requests,Graffiti,[],Dataset,1640.0,0.018467636592946264
,"This dataset provides a count of licensees regulated by the Illinois Department of Financial and Professional Regulation by Board, Profession, and Zip Code.",IDFPR Count Of Licenses In Active Status By Profession And Zip Code as of January 2012,[],Dataset,1520.0,0.01711634611053556
Transportation,2010 Annual Average Daily Traffic (AADT) volumes as well as the AM and PM peak volumes for the Illinois Tollway. The beginning and ending milepost for each segment are provided as well as the coordinates for the center of each segment.,ISTHA Illinois Tollway Traffic Volumes for 2010,"[u'tollway', u'istha', u'traffic', u'aadt', u'adt']",Dataset,1471.0,0.01656456916355119
Economics,"Wage data for occupations is collected in the Occupational Employment Statistics (OES) program. Information provide: entry level, median, and experienced hourly (and annual) wages.",IDES - Illinois Occupational Wage Information 2010,"[u'occupational', u'wage', u'information']",Dataset,1418.0,0.015967749200486464
Economics,Illinois Long Term 2008-2018 Long Term Industry Projections,IDES - Illinois Industry Projections 2008-2018,"[u'ides', u'illinois industry projections 2008-2018', u'projections', u'industry']",Dataset,1400.0,0.015765055628124858
Environment,Data extracted from the Bureau of Land's Site Remediation Program Database which identifies the status of all voluntary remediation projects enrolled in the Pre-Notice Site Cleanup Program (1989 to 1995) and the Site Remediation Program (1996 to the present).,IEPA Site Remediation Program,"[u'site', u'remediation', u'cleanup']",Dataset,1388.0,0.01562992657988379
Public Health,This contains the dates of the Pest Control Exam. Last Update April 2016,Pest Control Exam Schedule,"[u'pest control', u'exam']",Dataset,1373.0,0.015461015269582452
Reference,"This data file titled “FY 2014 Illinois Operating Budget Detail” contains Fiscal Year 2014 operations budget historical and proposed appropriations for state budgeted entities. The data is sortable by Budgeting for Results categories “Statewide Result Area,” and “Statewide Outcome name.”",FY 2014 Illinois Operating Budget Detail,"[u'illinois', u'governor', u'budget', u'gomb']",Dataset,1367.0,0.015393450745461916
Economics,"This report is created twice a year, usually in January as a PRELIMINARY reporting and then in August for a FINAL reporting.
ILLINOIS DEPARTMENT OF REVENUE
NET INCOME REPORT
INDIVIDUAL INCOME TAX RETURNS FILED BY NET INCOME:  Resident
ANNUAL REPORT  -  TAX YEAR: 2009 – PRELIMINARY
""Source: Preliminary 1040 IIT Return File Dated Jan, 2011
Report ID: TDWR-IITEOY-002B
Data Source: 2009
Report Date: 05/27/2011 11:32:18 AM","IDOR 2009 Illinois Individual Income Tax - Returns by Net Income, Resident","[u'revenue', u'income', u'tax']",Dataset,1350.0,0.0152020179271204
Economics,"This report is created twice a year, usually in January as a PRELIMINARY reporting and then in August for a FINAL reporting.",IDOR 2009 Illinois Individual Income Tax - AGI Zip Code Report,"[u'revenue', u'income', u'tax']",Dataset,1342.0,0.015111931894959687
Social/Healthcare,Program Year 2012,DCEO PIPP Benefits,[u'pipp'],Dataset,1314.0,0.014796630782397189
Municipality,"Data current as of November 28, 2012",Trees Owned by the City of Champaign,"[u'trees', u'champaign']",Dataset,1306.0,0.014706544750236476
Social/Healthcare,Dental facilities in Illinois who currently posses radiation producing equipment (x-ray or laser).,IEMA Dental Facilities in Illinois,[u'health'],Dataset,1294.0,0.014571415701995405
Public Health,"Updated May 2015.  
The Illinois Department of Public Health licenses facilities that meet the definition of a campground as defined in the Campground Licensing and Recreational Act in non-home rule units of government.",IDPH Licensed Campgrounds,"[u'licensed', u'campground']",Dataset,1280.0,0.014413765145714156
Reference,"This dataset contains the Fiscal Year 2015 operations budget with historical and proposed appropriations for state budgeted entities by line item. The file is provided by the Governor’s Office of Management and Budget and is available at the following websites: Budget.Illinois.gov or http://www.state.il.us/budget/).
The first twelve (12) columns contain the appropriation code, the agency number designator, the agency name, the agency division name, the appropriation name, the appropriation number, the fund from which the appropriation is made, the fund number, the fund category, the appropriation type, and whether or not the appropriation is capital expenditure.
The remaining columns contain the appropriation amounts ($ thousands) for fiscal years 2013 and 2014, and recommended and not recommended appropriations for fiscal year 2015.",FY2015 Budget By Line Item,"[u'illinois', u'fy2015', u'budget', u'gomb']",Dataset,1275.0,0.01435746137561371
Transportation,This coverage contains a highway Annual Average Daily Traffic (AADT) subset of the information included in the IDOT Illinois Highway Information System (IHIS) -- Illinois Roadway Information System (IRIS). Information is collected for all public highways as defined in Illinois Compiled Statutes (605 ILCS 5/2-202).,IDOT Average Annual Daily Traffic 2008,"[u'traffic', u'count']",Dataset,1269.0,0.014289896851493176
Labor,The following is a list of companies and their associated rides that have valid permits to operate amusement rides or attractions.,IDOL 2014 Registered Owner Rides,"[u'amusement ride', u'permit', u'labor', u'430 ilcs 85']",Dataset,1245.0,0.014019638755011036
Labor,The following is a list of companies and their associated rides that have valid permits to operate amusement rides or attractions.,IDOL 2015 Registered Owner Rides,"[u'amusement ride', u'permit', u'labor', u'430 ilcs 85']",Dataset,1239.0,0.013952074230890501
Transportation,This coverage contains a highway Annual Average Daily Traffic (AADT) subset of the information included in the IDOT Illinois Highway Information System (IHIS) -- Illinois Roadway Information System (IRIS). Information is collected for all public highways as defined in Illinois Compiled Statutes (605 ILCS 5/2-202).,IDOT Average Annual Daily Traffic 2009,"[u'traffic', u'count']",Dataset,1237.0,0.013929552722850323
,Business Enterprise Program Vendors - please reference the BEP support document for acronym definitions,CMS Business Enterprise Program Vendors,[u'vendors'],Dataset,1234.0,0.013895770460790054
Labor,"This is the list of current and approved Day and Temporary Labor Agencies, under the Illinois Day and Temporary Labor Services Act, 820 ILCS 175.",IDOL 2014 Registered Day and Temporary Labor Agencies,"[u'labor', u'dtlsa', u'820 ilcs 175', u'jobs', u'work']",Dataset,1223.0,0.013771902166569074
Recreation,Fishing License sales from Illinois Department of Natural Resources by County,DNR Fishing License Sales,"[u'fishing', u'license', u'sales', u'county']",Dataset,1213.0,0.013659294626368182
Social/Healthcare,A list of all Non-Dental Facilities in Illinois with Radiation Producing Equipment (including a list of each piece of equipment possessed by the facility).  There is a separate data set for Dental facilities along with their current equipment.,IEMA Non-Dental Facilities in Illinois with Radiation Producing Equipment (includes list of equip.),"[u'x-ray', u'laser', u'radiation producing equipment', u'radiation', u'health care.']",Dataset,1194.0,0.013445340299986487
Municipality,This dataset was compiled during the Chicago Southland Transit Corridor project in 2011. This details parcel-level zoning for a half mile around transit-oriented development areas in the Chicago Southland.,SSMMA TOD Zoning,"[u'transit oriented development', u'tod', u'economic development', u'planning', u'community development']",Dataset,1175.0,0.013231385973604792
Public Health,A list of non-dental facilities (equipment is not included in this data set) in Illinois that currently possess radiation producing equipment.  There is a separate data set that includes the dental facilities with radiation producing equipment.,IEMA Non-Dental Facilities in Illinois with Radiation Producing Equipment,"[u'radiation', u'x-ray', u'laser', u'health', u'radiation producing machines']",Dataset,1150.0,0.012949867123102563
Economics,"Current Employment Statistics (CES) Program		

The data are produced in cooperation with the U.S. Bureau of Labor		
Statistics (BLS), U.S. Department of Labor.		

The CES program is a nationwide monthly survey of business		
establishments. From this sample CES produces employment estimates		
by area and industry.		
The conversion of the series from the old North American
Industry Classification System (NAICS) 2002 version to the
latest version -- NAICS 2007 has been made.",IDES - Statewide Current Employment Statistics,"[u'ides', u'employment', u'ides - statewide current employment statistics', u'ces', u'current']",Dataset,1140.0,0.012837259582901672
