category,descrip,name,topics,type,views,views_norm
Health,The Iowa Veterans Home provides a continuum of care to Iowa’s veterans and their spouses in an environment focusing on individualized services to enhance their quality of life. The Iowa Veterans Home opened its doors to Iowa veterans and their spouses in 1887. This dataset provides information on its residents.,Iowa Veterans Home Current and Past Residents,"[u'veterans', u'quality of life']",Dataset,896.0,0.17141763918117467
Public Safety,"This dataset contains de-identified individual data for youth placed in a juvenile detention center in Iowa. The dataset includes information regarding age, gender, race/ethnicity, placement facility, month and year of release, and offense class and type. Please note that the Month of Release reflects the first day in the month the placement was released.",Iowa Juvenile Detention Secure Placements,[u'juvenile detention'],Dataset,831.0,0.15898220776736177
Government,"This dataset provides information on state revenue for fiscal years starting July 1, 2011 through the current fiscal year, year to date, from the state's centralized accounting system.  The revenue are summarized by Fiscal Year, Month, Fund, Appropriation, Department, Unit, and Revenue Class. The state fiscal year runs from July 1 to the following June 30 and is numbered for the calendar year in which it ends. The State of Iowa operates on a modified accrual basis which provides that encumbrances on June 30 must be paid within 60 days after year end.",State of Iowa Revenue,"[u'financial', u'resources', u'revenue']",Dataset,817.0,0.15630380715515593
Government,"This dataset contains information on contributions and in kind donations made by organizations and individuals to state-wide, legislative or local candidate committees, state PACs, county central committees, state parties, and state and local ballot issue committees.  Data is available beginning in 2003 for all reports filed electronically, and some paper filed reports.
Data is provided through reports submitted by candidate committees, state political committees, federal/out-of-state political committees, county central committees, ballot issue committees and organizations making contributions or independent expenditures.  Quality of the data provided in the dataset is dependent upon the accuracy of the data reported electronically.",Campaign Contributions Received,"[u'state political committees', u'campaigns', u'candidates', u'party committees', u'political']",Dataset,811.0,0.15515592117849628
Communities & People,"This dataset contains voter registration data by month and county starting with January 2000.  It identifies the number of voters registered as Democrats, Republicans, other party or no party.  It also identifies the number of active and inactive voter registrations.  Inactive voters are those to whom official mailings have been sent from the county auditor’s office, the notice was returned as undeliverable by the United States Postal Service and the voter has not responded to a follow up confirmation notice. [§48A.37]",State of Iowa - Monthly Voter Registration Totals by County,"[u'voters', u'registrations', u'democrat', u'republican']",Dataset,796.0,0.15228620623684713
Economy,"This dataset contains annual Unemployment Insurance Benefits data.  This data is analyzed in the ""Status Report on the Iowa Unemployment Compensation Trust Fund"" report.",Unemployment Compensation Fund Status - Benefits Paid,"[u'unemployment insurance', u'ui benefits', u'ui trust fund']",Dataset,774.0,0.14807729098909508
Government,"This dataset contains information on contributions and in kind donations made by organizations and individuals to state-wide, legislative or local candidate committees, state PACs, county central committees, state parties, and state and local ballot issue committees.  Data is available beginning in 2003 for all reports filed electronically, and some paper filed reports.Data is provided through reports submitted by candidate committees, state political committees, federal/out-of-state political committees, county central committees, ballot issue committees and organizations making contributions or independent expenditures.  Quality of the data provided in the dataset is dependent upon the accuracy of the data reported electronically.",Campaign Contributions Received,[],Data Lens,772.0,0.14769466233020853
Public Safety,"This dataset contains de-identified individual offender data for those serving in Iowa Community Based Correction Facilities. Dataset includes information regarding age, gender, race, offense committed, and supervision status.",Community Based Corrections Population,"[u'cbc population', u'offender demographics', u'offender supervision']",Dataset,725.0,0.1387028888463746
Transportation & Utilities,"The dataset provides vehicle (both motor vehicle and trailer) registration numbers and annual fees by year, county and vehicle types.  Vehicle types include: Automobile, Bus, Moped, Motor Home - A, Motor Home - B, Motor Home - C, Motorcycle, Multi-purpose, Regular Trailer, Semi Trailer, Small Regular Trailer, Small Semi Trailer, Truck Tractor, Travel Trailer, Truck, Truck - Business Trade, and Truck - Weight and List.","Iowa Fleet Summary By Year, County And Vehicle Type","[u'vehicle registrations', u'motor vehicles', u'trailers', u'trucks', u'automobiles']",Dataset,718.0,0.13736368854027167
Government,This dataset contains payment transactions recorded in the State’s central accounting system for the DOT Clearing Account Fund.,DOT Clearing Account Fund,"[u'clearing account', u'expenditures', u'checkbook', u'payments', u'dot']",Dataset,712.0,0.13621580256361202
Education,Dataset contains information on public school districts academic progress of their students in reading and math annually starting with school year ending in 2003.  All public schools and districts report annually to the Iowa Department of Education through Adequate Yearly Progress (AYP).  All AYP determinations are made annually using reading and math student assessment data.  Proficiency is based on a standard score scale.  More information can be found at: http://itp.education.uiowa.edu/ia/AYPInformation.aspx.,"Math And Reading Proficiency by School Year, Public School District and Grade Level","[u'reading', u'math', u'mathematics', u'adequate yearly progress', u'ayp']",Dataset,688.0,0.13162425865697341
Government,"The dataset provides consolidated property tax rates for each urban and rural taxing district in Iowa by fiscal year, starting with FY 2012. Property tax rates are the dollars collected per $1,000 in a property's taxable value. The consolidated rate represents the combined rate for all levy authorities (e.g. counties, cities, school districts, townships, etc.) represented in a tax district.",Consolidated Property Tax Rates by Tax District And Fiscal Year,"[u'taxes', u'property taxes', u'rates', u'tax districts']",Dataset,676.0,0.1293284867036541
Transportation & Utilities,"The Iowa Bridge Condition Index reflects the overall condition of the bridge, taking into account things such as structural condition, load carrying capacity, horizontal and vertical clearances, width, traffic levels, type of roadway its serves, and the length of out-of-distrance travel if the bridge were closed. A bridge in good condition (i.e. green) is adequate for today's traffic and vehicle loads. A bridge with a poor condition index rating (i.e. red) is not unsafe, but should be considered for repair, replacement, restriction posting, weight limits, or monitoring on a more frequent basis.",Iowa Bridge Condition Index,"[u'bridges', u'condition']",Map,672.0,0.128563229385881
Communities & People,"The Public Land Survey System (PLSS) is a way of subdividing and describing land in the United States.  The PLSS typically divides land into 6-mile-square townships. Each township is identified with a township and range designation. Township designations indicate the location north or south of the baseline, and range designations indicate the location east or west of the Principal Meridian. Townships are subdivided into 36 one-mile- square sections, which are displayed on this map.  NOTE: Sections are only visible when zoomed into a portion of the state.",Iowa PLSS Section Boundaries,"[u'boundary', u'reference', u'iowa department of transportation', u'iowa dot', u'plss']",Map,668.0,0.1277979720681079
Government,"This dataset provides information on budgeted expenditures, and balance carry forwards for both funds and appropriations by fiscal year starting in FY 2010. The data provides granular detail down to the budget organizational unit and and object class/job class for the department request, the Governor's recommendation, the enacted budget, and the adopted budget.
The state fiscal year runs from July 1 to the following June 30 and is numbered for the calendar year in which it ends. The State of Iowa operates on a modified accrual basis which provides that encumbrances on June 30 must be paid within 60 days after year end. The Legislature may enact exceptions to this statute and usually do so for capital items which may run for several years.
Department names and budget units for FY 2010 - 2015 are based on names used in FY 2016.",State of Iowa Budget Expenditures,"[u'financial', u'budget', u'expenditures', u'balance carry forwards']",Dataset,633.0,0.12110197053759326
Government,"This dataset provides monthly counts of full-time, part-time and temporary employees for the State of Iowa.  Data is captured for the last pay period ending in a month, starting with pay period ending December 23, 2010.",State of Iowa Employee Counts by Month and Agency,"[u'state employees', u'gender']",Dataset,616.0,0.11784962693705758
Government,"This dataset provides information on budgeted appropriations, receipts, and other resources available for each fiscal year starting in FY 2010. The data provides granular detail down to the budget organizational unit and and object class for the department request, the Governor's recommendation, the enacted budget, and the adopted budget.
The state fiscal year runs from July 1 to the following June 30 and is numbered for the calendar year in which it ends. The State of Iowa operates on a modified accrual basis which provides that encumbrances on June 30 must be paid within 60 days after year end. The Legislature may enact exceptions to this statute and usually do so for capital items which may run for several years.
Department names and budget units for FY 2010 - 2015 are based on names used in FY 2016.",State of Iowa Budget Resources,"[u'financial', u'budget', u'resources', u'appropriations', u'receipts']",Dataset,614.0,0.11746699827817103
Economy,This dataset is a record of active Iowa businesses that are registered to collect and remit retail sales tax in the State of Iowa.,Sales Tax Registration,"[u'sales tax', u'taxes', u'business', u'retail', u'sales']",Dataset,603.0,0.115362540654295
Economy,"Contains UI contribution rate data for private employers.  This includes experienced rated employers and firms receiving a new employer rate.  This data is summarized in the ""Status Report on the Iowa Unemployment Compensation Trust Fund"" report.",Unemployment Compensation Fund Status - Contribution Rate Distribution,"[u'unemployment insurance', u'ui contribution rates']",Dataset,565.0,0.10809259613545054
Government,"This dataset contains taxable property values for classes of real property by tax district. Taxable values are based on assessed valuations after application of the statutory assessment limitation (i.e. rollback), and is the value to which tax rates are applied (e.g. 2012 net taxable valuations are used for the FY 2014 property tax levies).  Real property is mostly land, buildings, structures, and other improvements that are constructed on or in the land, attached to the land, or placed upon a foundation. Typical improvements include a building, house or mobile home, fences, and paving. Classes of real property include the following: Residential, Agricultural Land, Agricultural Buildings, Commercial, Industrial, Utilities and Railroads.",Taxable Property Values By Tax District and Year,"[u'property values', u'tax district', u'residential', u'agricultural', u'commercial']",Dataset,559.0,0.1069447101587909
Public Safety,"he Iowa Sex Offender Registry became law on July 1, 1995 and is found in Chapter 692A Code of Iowa.  On or after July 1, 1995, an individual who has been convicted or adjudicated of a criminal offense against a minor, sexual exploitation, or a sexually violent crime or who was on probation, parole, or work release status, or who was incarcerated on or after July 1, 1995 is required to register. Registration does include individuals that have received a deferred sentence or deferred judgments and can include convictions from other jurisdictions such as other states and/or federal convictions.  The information on this website is provided from the Iowa Sex Offender Registry to the public pursuant to Iowa Code chapter 692A.",Iowa Sex Offender Registry,"[u'criminal offense against a minor', u'sexual exploitation', u'adjudicated', u'convicted']",External Link,547.0,0.1046489382054716
Education,"The dataset provides aggregate payments made to vendors by institution and fiscal year starting with FY 2012.  Payments made by the Board of Regents are assigned to fiscal years that run from July 1 to the following June 30, and are numbered for the calendar year in which they end (e.g. FY 2014 is July 1, 2013 – June 30, 2014).","Board of Regents' Vendor Payments By Institution, Fiscal Year And Vendor","[u'vendor', u'payments', u'expenditures']",Dataset,517.0,0.09890950832217334
Government,"The dataset contains address lists for registered candidates, committees, and other entities that file with the Iowa Ethics & Campaign Disclosure Board.",Active Committee Address Report,"[u'political', u'candidates', u'campaigns', u'committees']",Dataset,493.0,0.09431796441553472
Health,Sample premium information for individual ACA-compliant health insurance plans available to Iowans for 2016.,Sample 2016 Iowa Individual Affordable Care Act-Compliant Premiums,"[u'aca', u'obamacare', u'premium', u'affordable care act', u'health insurance']",Dataset,465.0,0.08896116319112302
Education,This dataset provides the 4-Year graduation rates by cohort (represented by graduating class) and public school district starting with the Class of 2009.  A cohort in the graduation rate calculation starts with a group of students entering ninth grade for the first time. The cohort is adjusted to add students that transfer in and subtract students that transfer out during a four year time period for calculating a graduation rate.,4-Year Graduation Rates by Cohort and Public School District,"[u'student performance', u'graduation rates', u'high school']",Dataset,452.0,0.08647407690836044
Communities & People,"This dataset contains 100% assessed property values for classes of real property. Real property is mostly land, buildings, structures, and other improvements that are constructed on or in the land, attached to the land, or placed upon a foundation. Typical improvements include a building, house or mobile home, fences, and paving. Classes of real property include the following: Residential, Agricultural Land, Agricultural Buildings, Commercial, Industrial, Utilities, and Railroads.
The assessed property values help determine the net taxable valuations for property tax levies (e.g. 2012 assessment property values help determine the net taxable valuations for FY 2014 property tax levies).",Assessed Property Values By Tax District and Year,"[u'property values', u'tax district', u'residential', u'agricultural', u'commercial']",Dataset,444.0,0.08494356227281423
Communities & People,"This dataset contains is a list of Iowa features contained in the Geographic Names Information System (GNIS).  The GNIS is the Federal standard for geographic nomenclature. The U.S. Geological Survey developed the GNIS for the U.S. Board on Geographic Names, a Federal inter-agency body chartered by public law to maintain uniform feature name usage throughout the Government and to promulgate standard names to the public. The GNIS is the official repository of domestic geographic names data; the official vehicle for geographic names use by all departments of the Federal Government; and the source for applying geographic names to Federal electronic and printed products of all types. See http://geonames.usgs.gov for additional information.  The Geographic Names Information System contains information about physical and cultural geographic features of all types, current and historical, but not including roads and highways. The database assigns a unique, permanent feature identifier, the Feature ID, as a standard Federal key for accessing, integrating, or reconciling feature data from multiple data sets. The GNIS collects data from a broad program of partnerships with Federal, State, and local government agencies and other authorized contributors.",Iowa Physical and Cultural Geographic Features,"[u'airport', u'arch', u'area', u'bar', u'bay']",Dataset,435.0,0.08322173330782476
Health,The Iowa Veterans Home provides a continuum of care to Iowa’s veterans and their spouses in an environment focusing on individualized services to enhance their quality of life. The Iowa Veterans Home opened its doors to Iowa veterans and their spouses in 1887. This dataset provides information on its residents.,Iowa Veterans Home - Current Residents by Gender (Veterans Only),"[u'veterans', u'quality of life']",Chart,423.0,0.08092596135450546
Transportation & Utilities,"This application by the Iowa Department of Transportation allows you to track progress of snowplows throughout the state in real time.  In addition, you are able to see road conditions, as well as Weather Warnings, Watches, Advisories, Statements.",Track a Plow,[],External Link,412.0,0.07882150373062942
Government,This dataset contains monthly receipts of local option sales taxes by location (incorporated communities and unincorporated areas). Local option sales taxes are collected on top of the state-wide sales tax applicable in all jurisdictions.  Not all communities in Iowa levy a local option sales tax.,Local Option Sales Tax Receipts by Month and Location,"[u'local option sales tax', u'taxes', u'sales tax', u'cities']",Dataset,394.0,0.07537784580065048
Government,This dataset contains payment transactions recorded in the State’s central accounting system for the Consumer Fraud Refunds fund.,Consumer Fraud Refunds,"[u'consumer fraud', u'expenditures', u'payments', u'refunds', u'checkbook']",Dataset,388.0,0.07422995982399082
Communities & People,"The Public Land Survey System (PLSS) is a way of subdividing and describing land in the United States.  The PLSS typically divides land into 6-mile-square townships. Each township is identified with a township and range designation. Township designations indicate the location north or south of the baseline, and range designations indicate the location east or west of the Principal Meridian. This map displays township boundaries.  NOTE: Boundaries are only visible when zooming in on an area of the State.",Iowa PLSS Township Boundaries,"[u'boundary', u'reference', u'iowa department of transportation', u'iowa dot', u'plss']",Map,386.0,0.07384733116510427
Economy,"Iowa Vocational Rehabilitation Services mission is to provide expert, individualized services to Iowans with disabilities to achieve their independence through successful employment and economic support.  This dataset provides information on closed cases where the individual received services from IVRC.  Data includes cases closed after October 1, 2008.",Closed Vocational Rehabilitation Cases,"[u'employment', u'hours worked', u'wages', u'disability', u'veteran']",Dataset,385.0,0.07365601683566099
Economy,"Dataset contains information on premiums written, losses paid and taxes paid for property casualty insurance companies licensed to operate in the State of Iowa by year and line of insurance.",Iowa Property Casualty Insurance Premiums and Losses,"[u'insurance', u'premiums', u'losses', u'property', u'casualty']",Dataset,381.0,0.07289075951788788
Government,"The data includes information on tax credit claims reported on the IA 148 Tax Credits Schedule. The tax credits were claimed against the individual income, corporate income, franchise, and insurance premiums tax types. The IA 148 was introduced in tax year 2006. The most recent tax year with complete and verified data is 2012.
There were over 30 tax credit types that could be claimed on the IA 148 in tax years 2006 through 2012. Some credits are awarded, the year of the award is included when available, while others require no award.
Tax credits are nonrefundable or refundable. If a nonrefundable tax credit amount exceeds tax liability, the amount applied will be limited to tax liability and the balance of the credit either expires or becomes carry forward for the next tax year. Refundable tax credits can be claimed for the full amount regardless of tax liability. Because taxpayers can file amended returns, the tax credit claim data are subject to change.
For individual income taxpayers, data on the county of residence and the adjusted gross income of the taxpayer are included.",Tax Credit Claims,"[u'tax credits', u'claims']",Dataset,378.0,0.07231681652955807
Government,"This dataset includes hours of comp time earned and overtime paid for state employees by pay period starting with pay period ending December 23, 2010.  Pay periods are two weeks long and end every other Thursday.  Comp time and overtime reflect hours worked above an employee's regular work hours. Beginning with the pay period ending December 6, 2012, holiday earned is included in the comp time earned totals.",State of Iowa Comp Time & Overtime Hours by Pay Period,"[u'comp time', u'overtime', u'state employees']",Dataset,371.0,0.07097761622345514
Economy,"The Food Assistance Program provides Electronic Benefit Transfer (EBT) cards that can be used to buy groceries at supermarkets, grocery stores and some Farmers Markets. This dataset provides data on the number of households, recipients and cash assistance provided through the Food Assistance Program participation by month and county starting in January 2011 and updated monthly.",Food Assistance Program Recipients and Grants by Month and County,[],Data Lens,370.0,0.07078630189401186
Education,This map displays the boundaries for public school districts in Iowa for the 2014 - 2015 school year.,2014 - 2015 Iowa Public School District Boundaries,"[u'public schools', u'district boundaries']",Map,363.0,0.06944710158790894
Transportation & Utilities,"The dataset provides vehicle (both motor vehicle and trailer) registration numbers and annual fees by year, county and vehicle types.  Vehicle types include: Automobile, Bus, Moped, Motor Home - A, Motor Home - B, Motor Home - C, Motorcycle, Multi-purpose, Regular Trailer, Semi Trailer, Small Regular Trailer, Small Semi Trailer, Truck Tractor, Travel Trailer, Truck, Truck - Business Trade, and Truck - Weight and List.",Vehicle Registrations and Fees by Year and County,"[u'vehicle registrations', u'motor vehicles', u'trailers', u'trucks', u'automobiles']",Filtered View,361.0,0.06906447292902239
Transportation & Utilities,This map's service uses a thematic legend to depict the Annual Average Daily Traffic (AADT) information in the current Traffic Log Book. For additional information about a specific count contact the Office of Systems Planning's Cartography and Traffic team at 515-239-1289. File geodatabase created June 2014 depicting the 2013 Traffic Log Book information.,Traffic Book - Annual Average Daily Traffic,"[u'asset', u'classification', u'aadt', u'traffic', u'count']",Map,350.0,0.06696001530514635
Government,"This dataset contains property tax rates for all levy authorities within the State of Iowa by fiscal year.  Property tax rates are the dollars collected per $1,000 in a property's taxable value. The state fiscal year runs from July 1 to the following June 30 and is numbered for the calendar year in which it ends.  Rates for a fiscal year are based on the taxable property valuations for the preceding calendar year (e.g. FY 2014 rates are based on 2012 taxable property valuations).",Levy Authority Rates By Fiscal Year,"[u'taxes', u'property taxes', u'rates', u'levy authorities', u'tif']",Dataset,345.0,0.06600344365792998
Communities & People,This dataset contains city population in Iowa from 2010 to the most current year available. Data from 2010 comes from the decennial census while the proceeding years are produced annually. Aggregating the city populations in each county will provide a county total population,Total City Population by County and Year,"[u'decennial census', u'annual population estimates']",Dataset,341.0,0.06523818634015688
Communities & People,"This map displays boundaries of political township in Iowa. 
Iowa political townships provide governmental functions that are outside the realm of both county and municipal authority. The main functions of Iowa townships are fire protection, cemetery management, and fence maintenance and boundary dispute resolution within the township.",Iowa Political Townships,"[u'boundary', u'reference', u'political township', u'iowa dot', u'iowa department of transportation']",Map,338.0,0.06466424335182705
Transportation & Utilities,Authoritative layer of abandoned rail lines in Iowa.,Abandoned Rail Lines in Iowa,"[u'rail', u'rail lines', u'freight', u'transit', u'iowa dot']",Map,330.0,0.06313372871628085
Education,Dataset contains information on public school districts academic progress of their students in reading and math annually starting with school year ending in 2003.  All public schools and districts report annually to the Iowa Department of Education through Adequate Yearly Progress (AYP).  All AYP determinations are made annually using reading and math student assessment data.  Proficiency is based on a standard score scale.  More information can be found at: http://itp.education.uiowa.edu/ia/AYPInformation.aspx.,2014 Reading Proficiency Sorted by % Proficient,"[u'reading', u'math', u'mathematics', u'adequate yearly progress', u'ayp']",Filtered View,317.0,0.06064664243351827
Communities & People,"This dataset contains county population in Iowa from 1990 to the most current year available. Data from 1990, 2000, and 2010 comes from the decennial censuses while the years in between are produced annually.",Total County Population by Year,"[u'decennial census', u'annual population estimates']",Dataset,317.0,0.06064664243351827
Economy,Insurance companies licensed in Iowa,Licensed Insurance Companies,"[u'life', u'health', u'property', u'casualty', u'insurance']",Dataset,312.0,0.059690070786301896
Communities & People,"This dataset contains voter registration data by month and county.  It identifies the number of voters registered as Democrats, Republicans, other party or no party.  It also identifies the number of active and inactive voter registrations.  Inactive voters are those to whom official mailings have been sent from the county auditor’s office, the notice was returned as undeliverable by the United States Postal Service and the voter has not responded to a follow up confirmation notice. [§48A.37]",Monthly Active Voter Registration Totals by Political Party,"[u'voters', u'registrations', u'democrat', u'republican']",Chart,310.0,0.059307442127415344
Transportation & Utilities,Authoritative layer of current active rail lines in Iowa.,Active Rail Lines in Iowa,"[u'rail', u'rail lines', u'freight', u'transit', u'iowa dot']",Map,303.0,0.05796824182131242
Economy,This dataset provides a listing of resident and non-resident insurance producers licensed to sell to Iowans.,Insurance Producers Licensed in Iowa,"[u'crop', u'property', u'licensed', u'producers', u'insurance']",Dataset,303.0,0.05796824182131242
Health,The Iowa Veterans Home provides a continuum of care to Iowa’s veterans and their spouses in an environment focusing on individualized services to enhance their quality of life. The Iowa Veterans Home opened its doors to Iowa veterans and their spouses in 1887. This dataset provides information on its residents.,Iowa Veterans Home - Current Veteran Residents,"[u'veterans', u'quality of life']",Filtered View,302.0,0.05777692749186914
Education,"State scholarships and grant programs provide funding to assist Iowa students in paying for postsecondary education in Iowa. Programmatic reports provide information about the total number of applicants, recipients, and the total dollars they received under each program administered by the Commission.","College Aid Awards and Payments by Academic Year, Institution and Program","[u'college aid', u'grants', u'scholarships']",Dataset,280.0,0.053568012244117086
Education,"This dataset contains a directory of both public and nonpublic school buildings for the current school year.  Mailing addresses, phone and fax numbers, physical location, grades at school, and school administrator names and titles can be found in the dataset.",Iowa School Building Directory,"[u'schools', u'buildings', u'school administrators']",Dataset,276.0,0.05280275492634398
Communities & People,"This dataset contains city population in Iowa from 1990 to the most current year available. Data from 1990, 2000, and 2010 comes from the decennial censuses while the years in between are produced annually.",Total City Population by Year,"[u'decennial census', u'annual population estimates']",Dataset,274.0,0.052420126267457436
Communities & People,"This dataset contains voter registration data by month and county starting with January 2000.  It identifies the number of voters registered as Democrats, Republicans, other party or no party.  It also identifies the number of active and inactive voter registrations.  Inactive voters are those to whom official mailings have been sent from the county auditor’s office, the notice was returned as undeliverable by the United States Postal Service and the voter has not responded to a follow up confirmation notice. [§48A.37]",Month over Month View,"[u'voters', u'registrations', u'democrat', u'republican']",Chart,264.0,0.05050698297302468
Transportation & Utilities,"The dataset provides vehicle (both motor vehicle and trailer) registration numbers and annual fees by year, county and vehicle types.  Vehicle types include: Automobile, Bus, Moped, Motor Home - A, Motor Home - B, Motor Home - C, Motorcycle, Multi-purpose, Regular Trailer, Semi Trailer, Small Regular Trailer, Small Semi Trailer, Truck Tractor, Travel Trailer, Truck, Truck - Business Trade, and Truck - Weight and List.",Vehicle Registrations and Annual Fees by Year and Vehicle Category,"[u'vehicle registrations', u'motor vehicles', u'trailers', u'trucks', u'automobiles']",Filtered View,263.0,0.050315668643581404
Education,"This dataset provides expenditure information for community colleges by fund and object code.  Information on the following funds is included in this dataset: Unrestricted General Fund, Restricted General Fund and Plant Fund.
Organizational units financed through the unrestricted general fund are those which are directly related with the operation and support of the educational program of the college.  The restricted general fund is used to account for resources that are available for the operation and support of the educational program, but which are restricted as to their use.  Some examples include: Tort Liability, Unemployment Compensation, direct Federal grants, Chapter 260E Industrial New Jobs Training activities and Iowa Values Fund.
The plant fund is used for the acquisition or construction of physical property related to major repair and/or replacement of community college property.  It may also be used for interest and principal payments and other debt service charges. 
More information regarding community college funds and object code descriptions can be found in the Iowa Community College Accounting Manual here: https://www.educateiowa.gov/sites/files/ed/documents/Final%2010ccAccounting%20ManualFinalrevisedJuly2009.pdf",Community College Expenditures By Fund and Object Code,"[u'community colleges', u'expenditures', u'educational programs', u'property repair', u'property replacement']",Dataset,251.0,0.048019896690262104
Health,"Data provides consumer counts for services provided to aging citizens of Iowa funded through federal and state programs starting in 2009 and is updated annually.  It includes breakdowns for gender, race and ethnicity, those in rural areas and designated as being in poverty.","Iowa Aging Services Consumer Counts by Fiscal Year, Age Group, and Service","[u'aging', u'services', u'gender', u'race', u'ethnicity']",Dataset,248.0,0.047445953701932275
Environment,"Prior to harvest reporting, Iowa had a long history of using postcard surveys to estimate the harvest of deer and turkeys. However, these surveys were slow and cumbersome, and often didn't provide reliable information about deer and turkey harvest at the county level. The harvest reporting system provides harvest information much faster, and with a much higher level of detail. This leads to more responsive management of our deer and turkey populations.  All successful deer and turkey hunters must report each deer and/or turkey they harvest to the Iowa Department of Natural Resources",Current Deer & Turkey Harvest Report by County,"[u'deer', u'doe', u'button buck', u'antlered buck', u'shed-antler buck']",External Link,240.0,0.04591543906638607
