category,descrip,name,topics,type,views,views_norm
Code Interpretations,Interpretations remain valid for subsequent editions of the code provided that the interpreted text has not changed in the subsequent code. Interpretations remain valid unless revised or revoked.,Building Codes Interpretations,['codes'],Dataset,7260.0,0.18760174681516317
311,"This data set contains call record data from the 311 call center in Kansas City, MO. This dataset used to be published under the name ""KCMOPS311"". This name was changed to make the dataset name more reflective of it's contents.",311 Call Center Service Requests,"['kcmops311', 'high value', 'bdkc', 'service requests', '311']",Dataset,7094.0,0.18331223029018837
Development Review,City Plan Commission (CPC) Docket,City Plan Commission Docket,"['docket', 'cpc']",File or Document,6889.0,0.17801493578645444
Fees,,Permit Fees Residential,[],File or Document,6783.0,0.17527584692110906
,,KCFD Internal Investigation Into The Line Of Duty Deaths Fire Apparatus Operator Larry Leggio And Firefighter John Mesh,[],File or Document,6617.0,0.17098633039613426
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 3: One and Two Family Dwellings,"['codes', 'dwellings', 'ordinances']",File or Document,6432.0,0.1662058451122768
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 1: In General,"['codes', 'ordinances']",File or Document,6109.0,0.1578593762112716
Fees,,Permit Fees Commercial,[],File or Document,5970.0,0.15426755213313006
Budget,includes prior years,Line Item Budget FY2014-15,"['fy15', 'fy2015', 'fy2014-15', 'line item', 'budget']",Dataset,5554.0,0.1435179203596992
Regulated Industries,,Cease List,[],File or Document,5387.0,0.13920256337373058
Information Bulletins,Checklist of items necessary for performing a complete plans review of a project.,IB110 Part C Building Permit Checklist,"['permits', 'building', 'ib 110']",File or Document,5335.0,0.13785885940205173
Information Bulletins,Application for a commercial building permit.,IB110 Part D Application For Building Permit,"['permits', 'building', 'ib 110']",File or Document,4903.0,0.12669578025271971
Property,"Updated daily. Dangerous Buildings are scored according to several objective criteria. The higher the score, the more likely it is that the City will be forced to demolish the property, and the shorter the timeline the property owner has to avoid this. Non-emergency cases start with the owner being given a 30 day Order to Repair 
or Demolish.",Dangerous Buildings List,"['bdkc', 'property', 'demolition', 'dangerous buildings', 'neighborhood']",Map,4749.0,0.12271634925967079
Municipal Court,,JRCC WEB ALPHA ROSTER,['jail list'],File or Document,4627.0,0.11956381301842425
Crime,"This is the most current information as of the date of upload. This provides the user the ability to view the most current crime information within Kansas City, Missouri. The displayed information is the most current information from the data source as of the date of upload. The data source is dynamic and therefore constantly changing. Changes to the information may occur, as incident information is refined. While the Board of Police Commissioners of Kansas City, Missouri (Board) makes every effort to maintain and distribute accurate information, no warranties and/or representations of any kind are made regarding information, data or services provided. The Board is not responsible for misinterpretation of this information and makes no inference or judgment as to the relative safety to any particular area or neighborhood. In no event shall the Board be liable in any way to the users of this data. Users of this data shall hold the Board harmless in all matters and accounts arising from the use and/or accuracy of this data.",KCPD Crime Data 2015,"['police data', 'crime 2015', 'crime data 2015', 'crime data', 'bdkc']",Dataset,4309.0,0.11134654642238817
Land Development,Construction Specifications Master Document,Construction Specifications Master,"['cpd', 'development services', 'ldd', 'ldd inspection', 'ldd specifications']",File or Document,4208.0,0.10873665986201193
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 13: Existing Building,"['codes', 'existing building', 'ordinances']",File or Document,4123.0,0.10654022067753689
Regulated Industries,"Checklist to become a licensed liquor licensed business, issued by the Regulated Industries division of the Neighborhoods and Housing Services Department of the City of Kansas City, Mo.",Checklist For New Liquor Business,"['checklist', 'regulated industries', 'new business', 'alcohol', 'liquor license']",File or Document,4054.0,0.10475722886896302
Information Bulletins,Commercial building permit plans resubmittal form,IB110 Part E Building Permit Plans Resubmittal,"['building', 'ib 110', 'permits', 'resubmittal']",File or Document,4026.0,0.10403369596113594
Development Review,Application submittal schedule for City Plan Commission (CPC),City Plan Commission Schedule 2017,['development'],File or Document,3987.0,0.1030259179823768
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 4: Electrical Code,"['codes', 'electrical', 'ordinances']",File or Document,3944.0,0.10191477815964237
Budget,"A data set of payments made to vendors in 2016. Updated weekly. Checkbook level data. When analyzing this data be aware that the sum amount and voucher are unique amounts, the payment amount is the total of a check. A check often includes more than one voucher.
As a result of the Red Flag Commission recommendations, Ordinance 970032 was passed by the City Council Jan. 23, 1997. This ordinance requires the city to publish a report every two weeks listing all city payments.",Vendor Payments Calendar Year 2016,"['finance', 'checkbook', 'payments', 'vendor']",Dataset,3940.0,0.10181141631566708
Information Bulletins,"Residential construction requirements for Plans Review Submittal, One and Two family Dwellings",IB100 Requirements for Plans Review Submittal One & Two Family,"['submittal', 'plans review', 'construction', 'building']",File or Document,3937.0,0.1017338949326856
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 7: Plumbing Code,"['codes', 'ordinances', 'plumbing']",File or Document,3848.0,0.09943409390423526
Development Review,"CPC Final Docket with staff reports for the City Plan Commission Meeting; agenda of the City Plan Commission, City Planning",City Plan Commission Docket with Staff Reports,"['docket', 'commission', 'plan', 'city', 'agenda']",File or Document,3737.0,0.09656580273392078
Information Bulletins,Available for those projects which require limited plans review time and little or no review by other City departments.,IB115 Scheduled Express Review,[],File or Document,3695.0,0.09548050337218016
Emergency,List of approximate addresses and latitude and longitude of warning sirens.,Tornado Warning Sirens Map,"['tornado', 'emergency', 'sirens']",Map,3674.0,0.09493785369130986
Budget,"This is a PDF copy of the Submitted Budget for Fiscal Year 2016. If you would like to explore the budget visually please visit Budget.kcmo.gov. 
If you would like to download the entire FY2016 submitted budget please follow this link - https://data.kcmo.org/Budget/Current-Line-Item-Budget-FY-2015-16/ms4i-627t",Submitted Budget FY2015-16,"['fiscal year 2015-2016', 'fiscal year 2016', 'fiscal year 15-16', 'fiscal year 16', 'fy15-16']",File or Document,3340.0,0.0863071397193726
,Organization chart for the KCMO City Planning & Development Department.,Planning Department Org Chart,[],File or Document,3339.0,0.08628129925837877
Property,,Dangerous Buildings in Kansas City,[],Data Lens,3194.0,0.08253443241427427
Housing,,Property Violations,"['code violations', 'code', 'property violations', 'violations', 'property']",Dataset,3114.0,0.08046719553476835
Regulated Industries,"New licenses and permits applied for,",New Licenses,"['new liquor application', 'new license']",File or Document,3047.0,0.07873588464818213
Budget,,Adopted Activity Budget FY2014-15,"['activity budget', 'activity', '2015', '2014', 'fiscal year']",File or Document,2779.0,0.07181064110183726
Health,"Kansas City, Missouri, Health Department Environmental Public Health Program Temporary event food permit application 2014",Temp Food Event Permit Application,"['application', 'event', 'food', 'health department', 'kansas city']",File or Document,2743.0,0.07088038450605959
Health,Kansas City Missouri Health Department Adult Travel Immunization Clinic Fees,Adult Fee Schedule 2016,['fees adult travel immunizations vaccinations shots kansas city missouri mo kc kcmo'],File or Document,2739.0,0.07077702266208429
Information Bulletins,Frequently Asked Questions,IB152 Residential Building Contractor Licensing FAQs,[],File or Document,2709.0,0.07000180883226957
Sustainability,Locations where City facilities or projects include sustainable elements,Sustainable Projects Map,[],Map,2656.0,0.0686322643995969
Development Review,"Board of Zoning Adjustment Docket BZA, agenda",Board Of Zoning Adjustment Docket,"['board of zoning adjustment', 'agenda', 'docket', 'bza']",File or Document,2562.0,0.06620326106617742
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Table of Contents,"['codes', 'ordinances']",File or Document,2500.0,0.06460115248456033
Crime,"This is the most current information as of the date of upload. This provides the user the ability to view the most current crime information within Kansas City, Missouri.  The displayed information is the most current information from the data source as of the date of upload.  The data source is dynamic and therefore constantly changing.  Changes to the information may occur, as incident information is refined.
While the Board of Police Commissioners of Kansas City, Missouri (Board) makes every effort to maintain and distribute accurate information, no warranties and/or representations of any kind are made regarding information, data or services provided.  The Board is not responsible for misinterpretation of this information and makes no inference or judgment as to the relative safety to any particular area or neighborhood.  In no event shall the Board be liable in any way to the users of this data.  Users of this data shall hold the Board harmless in all matters and accounts arising from the use and/or accuracy of this data.",Midtown Heat Map,['crime'],Map,2424.0,0.0626372774490297
Information Bulletins,Commercial building permit information and introduction master document.,IB110 Part A Building Permit Information Introduction,"['permits', 'building', 'ib 110']",File or Document,2393.0,0.06183622315822114
Budget,Submitted Budget for Fiscal Year 2016-17,FY 2016-17 Submitted Budget,"['budget', 'finance', 'submitted']",File or Document,2374.0,0.06134525439933848
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 6: Mechanical Code,"['codes', 'mechanical', 'ordinances']",File or Document,2338.0,0.06041499780356081
Housing,"Explore property code violations within Kansas City. Look up data on your house, neighborhood, council district, or by type of violation.Clicking on charts will filter the other visualizations. Allowing you to quickly and easily analyze property code violations in innovative ways!?We are always looking for ways to improve our data sharing. Please leave us feedback at?http://goo.gl/forms/w83oSXiHIo.",Kansas City Code Violations,[],Data Lens,2325.0,0.0600790718106411
Business,This is a list of possible future contracting opportunities.  Please note this disclaimer about the opportunities listed;  they may not represent all future opportunities and any that are listed are subject to change for any reason.  The best way to find out more about these opportunities is to contact the person that is associated with that particular project.  If you need further assistance please contact Brian Hernandez (Supplier Relations Coordinator) at brian.hernandez@kcmo.org or by office phone 816-513-0809  or 816-335-5864 Cell Phone in Procurement Services.,Future Bidding Opportunities,"['procurement services', 'opportunities', 'contracts', 'bidding']",Dataset,2249.0,0.05811519677511047
Information Bulletins,Commercial building permit agencies contact information,IB110 Part B Building Permit Reviewing Agencies And Contact Information,"['permits', 'building', 'ib 110']",File or Document,2228.0,0.05757254709424016
311,311 Call Center Statistics,Daily Call Activity Report,['311'],Dataset,2099.0,0.054239127626036845
,,Application - Transportation Network Drivers Certificate,['planning'],File or Document,2079.0,0.05372231840616037
Development Review,BZA Final Docket,Board of Zoning Adjustment Docket with Staff Reports,"['board of zoning adjustment', 'docket', 'agenda', 'development']",File or Document,2075.0,0.05361895656218507
Traffic,manual turning movement counts,Traffic Counts,"['traffic signals', 'traffic counts']",Map,2074.0,0.053593116101191246
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 14: Energy Conservation,"['codes', 'energy conservation', 'ordinances']",File or Document,2073.0,0.05356727564019742
Neighborhoods,"Authorization letter to release or view an impounded vehicle at Tow Services, City of Kansas City, Mo. Must be notarized and signed.",Authorization For Tow Release,"['notarized letter', 'tow services', 'impounded vehicle', 'impound', 'towing']",File or Document,2067.0,0.05341223287423447
Business,"A business operating in the city must obtain an occupational license.  This requirement applies to business entities regardless of their size or composition:  corporation, partnership, association, company, individual, or any other type of business arrangement.  A few professions, which are licensed by the state--most notably doctors, dentists, and lawyers--are not required to have occupational licenses.  To verify if you need a business/occupational license, contact the Business License section at (816) 513-1135.",Business License Holders,"['bdkc', 'permits', 'business license']",Dataset,2059.0,0.05320550918628388
Housing,HUD 2016 Income Limits,HUD 2016 Income Limits,"['household income limits', 'hud']",File or Document,2025.0,0.052326933512493866
Budget,PDF version of Adopted Budget,Adopted Activity Budget FY2013-14,"['adopted', 'activity', 'fy2013-2014', 'fy2013-14', 'fy14']",File or Document,2020.0,0.052197731207524745
Traffic,Traffic Counts at signals include a link to the traffic study in a pdf. Status of signals is either warranted or under review.,Traffic Counts at Signals,"['traffic signals', 'traffic counts']",Dataset,1997.0,0.05160340060466679
Health,,EMS System Protocols - Master Revised May 2013,[],File or Document,1978.0,0.05111243184578413
Regulated Industries,,All Licenses,[],File or Document,1929.0,0.04984624925708674
Neighborhoods,Block Party application revised 060315,Neighborhood Block Party Permit Application,"['neighborhood', 'appliction', 'block party']",File or Document,1927.0,0.0497945683350991
,"Presented on February 20, 2015, the roadmap has five focus areas: digital inclusion, open government, engagement, industry and smart city.",KC Digital Roadmap,[],File or Document,1916.0,0.04951032326416703
Crime,"This is the most current information as of the date of upload. This provides the user the ability to view the most current crime information within Kansas City, Missouri.  The displayed information is the most current information from the data source as of the date of upload.  The data source is dynamic and therefore constantly changing.  Changes to the information may occur, as incident information is refined.
While the Board of Police Commissioners of Kansas City, Missouri (Board) makes every effort to maintain and distribute accurate information, no warranties and/or representations of any kind are made regarding information, data or services provided.  The Board is not responsible for misinterpretation of this information and makes no inference or judgment as to the relative safety to any particular area or neighborhood.  In no event shall the Board be liable in any way to the users of this data.  Users of this data shall hold the Board harmless in all matters and accounts arising from the use and/or accuracy of this data.",Heat Map - ALL Crime current year,['crime'],Map,1897.0,0.04901935450528437
Land Development,Land Development Master is the Main Land Development Process Document,Land Development Master,"['ldd', 'ldd master']",File or Document,1871.0,0.048347502519444946
Forms and Applications,,City Plan Commission Application/Plan Requirement Checklist,[],File or Document,1866.0,0.048218300214475825
Human Relations,,Disadvantaged Business Enterprise (DBE) Application,"['minority', 'women', 'mdbe', 'mwdbe', 'dbe']",File or Document,1863.0,0.048140778831494355
Forms and Applications,Contractor licensing application for contractor license,Application for Contractor License,['contractor licensing'],File or Document,1844.0,0.047649810072611695
,,KCFD Final Strategic Plan 5-16-2014,[],File or Document,1837.0,0.04746892684565493
Finance,"The City Council of the City of Kansas City, Missouri has adopted goal statements to guide the budget process and to ensure clearly communicated priorities. The Council?s goals encompass the following major categories: Customer Service; Finance and Governance; Infrastructure and Transportation; Neighborhoods and Healthy Communities; Planning, Zoning, and Economic Development; and Public Safety. This second annual Citywide Business Plan will serve as the overall road map for funding the City?s priorities during the next five fiscal years ending April 30, 2015-2020.",Citywide Business Plan 2015-2020,[],File or Document,1826.0,0.04718468177472286
Property,"This dataset contains descriptive and spatial information for the largest buildings in Kansas City, Missouri. Columns A through I comply with the Building Energy Data Exchange Specification (BEDES), which is a data dictionary for commonly used terms pertaining to energy management.",Claim Your Building,"['property', 'spatial', 'square footage', 'large buildings']",Map,1812.0,0.04682291532080932
Business,Procurement Supplier Vendor Application,Procurement Supplier Vendor Application,['procurement vendor application'],File or Document,1763.0,0.04555673273211194
,,KCMO Unpaid Internship Opportunities 2014,[],File or Document,1723.0,0.04452311429235897
Traffic,"Application For Traffic Control Permit, public works",Application For Traffic Control Permit,"['permit', 'public works', 'traffic', 'traffic control']",File or Document,1714.0,0.044290550143414556
Development Review,Application submittal deadline and hearing dates for the Board of Zoning Adjustment (BZA) 2014,Board of Zoning Adjustment Application Schedule,['development'],File or Document,1657.0,0.042817643866766585
KCI Terminal Advisory,Airport Terminal Advisory Group Final Report,ATAG Final Report,"['final report', 'kci terminal advisory group']",File or Document,1654.0,0.04274012248378511
Airport,"KCI Development Program Process Update presented to the City Council at the Business Session on July 21, 2015","KCI Presentation Jul 21, 2015 To KCMO City Council Business Session",[],File or Document,1652.0,0.04268844156179746
Government,,City Planning and Development Department Phone List,[],File or Document,1634.0,0.04222331326390863
Area Plans,,Midtown Plaza Area Plan Approved 1/7/2016,[],File or Document,1617.0,0.04178402542701362
Health,"2014 Kansas City, Mo., Pool Regulations",POOL REGULATIONS FINAL 4-2014,['pool regulations rules kansas city mo missouri kcmo kc mo'],File or Document,1587.0,0.041008811597198894
KCI Terminal Advisory,KCI Terminal Advisory group FAQ 2-24-14,KCI Terminal Advisory group FAQ 2-24-14,"['airport', 'kci', 'terminal', 'terminal advisory group']",File or Document,1574.0,0.04067288560427918
Property,"Updated daily. Dangerous Buildings are scored according to several objective criteria. The higher the score, the more likely it is that the City will be forced to demolish the property, and the shorter the timeline the property owner has to avoid this. Non-emergency cases start with the owner being given a 30 day Order to Repair 
or Demolish.",Dangerous Buildings List - Does not Include Demolitions,"['bdkc', 'property', 'demolition', 'dangerous buildings', 'neighborhood']",Map,1569.0,0.04054368329931006
Neighborhoods,90-day reporting forms for the Neighborhood Tourist Development Fund grants.,NTDF Reporting Forms,"['paperwork', 'forms', 'grants', 'tourism', 'neighborhood tourist development fund']",File or Document,1567.0,0.04049200237732241
311,% of 311 cases exceeding estimated or accepted timeframe,Customer Satisfaction with 311 Customer Service,"['311', 'service requests']",Chart,1562.0,0.04036280007235329
,,Application - Transportation Network Company Vehicle Permit,['planning'],File or Document,1557.0,0.04023359776738417
Regulatory Codes,2012 International Building Code,2012 Special Inspections Manual,['inspections'],File or Document,1554.0,0.040156076384402696
Crime,"This is the most current information as of the date of upload. This provides the user the ability to view the most current crime information within Kansas City, Missouri. The displayed information is the most current information from the data source as of the date of upload. The data source is dynamic and therefore constantly changing. Changes to the information may occur, as incident information is refined. While the Board of Police Commissioners of Kansas City, Missouri (Board) makes every effort to maintain and distribute accurate information, no warranties and/or representations of any kind are made regarding information, data or services provided. The Board is not responsible for misinterpretation of this information and makes no inference or judgment as to the relative safety to any particular area or neighborhood. In no event shall the Board be liable in any way to the users of this data. Users of this data shall hold the Board harmless in all matters and accounts arising from the use and/or accuracy of this data.",2015 Crimes Against Property Map,"['bdkc', 'crime']",Map,1545.0,0.03992351223545828
Fees,"Please download the Permit Fee Calculator to input numbers for calculations. 
NOTE: The calculator must be downloaded to input numbers for calculations.",Permit Fee Calculator,"['calculator', 'fee', 'permit']",File or Document,1507.0,0.03894157471769296
Census,population and housing units for each city and county,2010 Population of KC Metro Area Cities and Counties,"['housing', 'population', 'square mileage']",File or Document,1471.0,0.03801131812191529
Human Relations,,MBE- WBE Certification Affidavit,"['enterprise', 'business', 'minority', 'women', 'dbe']",File or Document,1450.0,0.03746866844104499
Neighborhoods,Enforcement Process for the Animal Health and Public Safety Division of the Neighborhoods and Housing Services Department. Taken from a presentation Powerpoint by the Division.,Animal Health and Public Safety's Enforcement Process,"['process', 'presentation', 'pest control', 'cats', 'dogs']",File or Document,1447.0,0.03739114705806352
Crime,,2014 KCPD Annual Report,[],File or Document,1446.0,0.03736530659706969
Land Development,APWA5600 STORM DRAINAGE SYSTEMS Master Public Works Design Criteria,APWA5600 STORM DRAINAGE SYSTEMS,"['cpd', 'ldd', 'ldd design criteria', 'ldd plan review']",File or Document,1423.0,0.03677097599421174
Area Plans,,Greater Downtown Area Plan,['area plan'],File or Document,1403.0,0.03625416677433525
Property,Land Bank Data,Land Bank Data,"['land trust', 'land bank']",Dataset,1401.0,0.03620248585234761
Human Resources,,CPD Org Chart,['city planning organizational chart'],File or Document,1386.0,0.035814878937440245
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 12: Contractors,"['codes', 'contractors', 'ordinances']",File or Document,1364.0,0.035246388795576115
Business,"A business operating in the city must obtain an occupational license.  This requirement applies to business entities regardless of their size or composition:  corporation, partnership, association, company, individual, or any other type of business arrangement.  A few professions, which are licensed by the state--most notably doctors, dentists, and lawyers--are not required to have occupational licenses.  To verify if you need a business/occupational license, contact the Business License section at (816) 513-1135.",Business License Holders 2014,"['bdkc', 'permits', 'business license']",Map,1356.0,0.03503966510762552
Information Bulletins,"KivaCitizen, an online permitting system, for those construction permits that do not require plans review submittals.",IB145 Registration For Kiva Citizen Online Permitting,[],File or Document,1354.0,0.03498798418563787
Property,"Updated daily. Dangerous Buildings are scored according to several objective criteria. The higher the score, the more likely it is that the City will be forced to demolish the property, and the shorter the timeline the property owner has to avoid this. Non-emergency cases start with the owner being given a 30 day Order to Repair 
or Demolish.",Dangerous Buildings Heat Map,"['bdkc', 'property', 'demolition', 'dangerous buildings', 'neighborhood']",Map,1345.0,0.034755420036693456
Legislation,,Domestic Partner Affidavit,"['registry', 'partner', 'domestic']",File or Document,1341.0,0.03465205819271816
Information Bulletins,Inspection information,IB104 Building Inspections For One- And Two- Family Dwellings,[],File or Document,1340.0,0.034626217731724335
,,Leadership Committee Final Recommendation Presentation,[],File or Document,1334.0,0.03447117496576139
Neighborhoods,Application for festival permit public works form,Application for festival permit,"['application', 'festival', 'neighborhood', 'permit', 'public works']",File or Document,1331.0,0.03439365358277992
Information Bulletins,Land Development Division Application Form IB159 Part B,IB159 Land Development Division Application Form Part B,"['cpd', 'development services', 'ldd', 'ldd application form', 'ldd plan review']",File or Document,1321.0,0.034135248972841675
Budget,includes prior years,Current Line Item Budget FY 2015-16,"['fiscal year', 'fy16', 'fy2015-2016', 'fy2015-16', 'line item']",Dataset,1307.0,0.03377348251892814
,,2013 14 Kansas City Missouri Citizen Satisfaction Survey Final Report,[],File or Document,1303.0,0.03367012067495284
Neighborhoods,NEIGHBORHOOD BLOCK PARTY APPLICATION FOR PERMIT,Application for block party,"['applications', 'block party', 'neighborhoods', 'permits', 'public works permits']",File or Document,1279.0,0.03304994961110106
Regulated Industries,"Application to become a licensed driver of a vehicle-for-hire such as a taxicab, pedicab, or animal-driven sightseeing vehicle, issued by the Regulated Industries division of the Neighborhoods and Housing Services Department of the City of Kansas City, Mo.",Application For Vehicle-for-Hire Driver,"['application', 'regulated industries', 'sightseeing vehicle', 'vehicle for hire', 'pedicab driver']",File or Document,1278.0,0.033024109150107235
Regulated Industries,"Application for a non-profit organization to conduct a special event serving alcohol, issued by the Regulated Industries division of the Neighborhoods and Housing Services Department of the City of Kansas City, Mo.",Application For Non-Profit Special Event,"['regulated industries', 'application', 'liquor license', 'sales by the drink', 'charity']",File or Document,1270.0,0.032817385462156644
Finance,,FY 2013-2014 Comprehensive Annual Financial Report - CAFR,[],File or Document,1268.0,0.032765704540169
Information Bulletins,IB159 Land Development Application Resubmittal Form Part C,IB159 Land Development Application Resubmittal Form Part C,"['cpd', 'development services', 'ldd', 'ldd application form', 'ldd plan review']",File or Document,1260.0,0.0325589808522184
Census,detailed characteristics of people and housing - KCMO example of a report that can be custom-made for varying geography,1940-2010 Census/ACS KCMO Data - Example Report,"['age', 'education', 'ethnicity', 'group quarters', 'hispanic']",File or Document,1255.0,0.03242977854724928
Regulatory Codes,Current 2012 Building and Rehabilitation Code,2012 Chapter 18 Article 5: Fuel Gas Code,"['codes', 'fuel gas', 'ordinances']",File or Document,1250.0,0.032300576242280166
Finance,,Proposed E-tax Regulations,[],File or Document,1248.0,0.032248895320292514
Housing,,Open Property Violations,"['property violations', 'violations', 'property']",Map,1230.0,0.03178376702240368
Forms and Applications,Fillable dumpster application form,Dumpster Application,"['form', 'application', 'dumpster placement']",File or Document,1222.0,0.03157704333445309
,,Short Term Stay Draft Policy,"['shortterm', 'short-term', 'short term stay draft policy']",File or Document,1214.0,0.03137031964650249
Neighborhoods,"Kansas City, Missouri is a designated entitlement city for the receipt of federal funds from the Department of Housing and Urban Development (H.U.D.). The following is Kansas City's Five-Year Consolidated Plan for the period 2012 ? 2016. The document describes the planning and  management process, assesses the city?s housing, community and special needs, identifies policies and strategies over the period to address those needs, and allocates funds from federal  and other sources on an annual basis. The four entitlement programs covered by the plan include: 
* Community Development Block Grants (CDBG) 
* Home Investment Partnership (HOME) 
* Housing Opportunities for Persons with AIDS (HOPWA) 
* Emergency Solutions Grant (ESG).",2012-2016 Condolidated Plan,[],File or Document,1206.0,0.0311635959585519
Traffic,Application for Traffic Control Permit,Application For Traffic Control Permit,"['traffic control', 'permit', 'application']",File or Document,1203.0,0.03108607457557043
