category,descrip,name,topics,type,views,views_norm
Public Safety,"This dataset includes Police In-Car video activities. Data shows activity of In-Car recorded video including, Officer Serial Number, Start (Date & Time) of video, post recording activity code and description. Data is refreshed on a weekly basis. Data is records of video and does not imply that there is actual playable video associated.",COBAN Logs,['coban logs'],Dataset,21387.0,0.11302596949614738
Land Base,2 foot contour lines,1,"['topographical', 'contour lines']",Map,20306.0,0.1073131031275433
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",Seattle Crime Stats by Police Precinct 2008-Present,"['police', 'seattle', 'violent', 'crime']",Dataset,19765.0,0.10445402754436588
Community,Data set from My Neighborhood Map program.,My Neighborhood Map,[],Dataset,18128.0,0.09580281362632252
Public Safety,,Recent Fire Reports,[],Map,17668.0,0.09337180666095908
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Burglary Map,"['incident response', 'crime', 'police', '911']",Map,16608.0,0.0877699210451216
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",simple police 911,"['incident response', 'crime', 'police', '911']",Filtered View,16261.0,0.08593609622559745
Permitting,"Permits for performing electrical work, issued in the past three years or currently in progress.",Electrical Permits: Current,['dpd'],Dataset,15569.0,0.08227901618205072
,,data.seattle.gov GIS shapefile datasets,[],Filtered View,15072.0,0.07965247169990805
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Firearm Assaults Map 2015,"['incident response', 'crime', 'police', '911']",Map,13101.0,0.0692361353331008
Public Safety,Provides previous 24 hours of Seattle Fire Department 911 dispatches.,Fire Dispatch by type,"['dispatch e911', 'fire', '911', 'seattle']",Chart,12843.0,0.06787265751339697
Public Safety,,After 8/20,[],Map,12275.0,0.0648708923909482
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Seattle Police Department 911 Incident Response,[],Data Lens,11895.0,0.06286266924564797
Public Safety,"These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system. Within 2-3 days some of the narratives (Homicides, Assaults, Robberies and Burglaries) will include additional detail.",Crime Map,"['police report', 'police', 'crime']",Map,11743.0,0.06205937998752788
Public Safety,,Fire 911,[],Map,11699.0,0.06182684888649311
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Traffic Accidents,"['incident response', 'crime', 'police', '911']",Filtered View,10963.0,0.05793723774191162
Permitting,Current and historical information on a variety of over the counter and plan review applications and permits that generally include a public comment process and do not authorize construction activities.,Land Use Permits,"['plan review', 'master use permit', 'permit', 'dpd']",Dataset,10610.0,0.05607170413588272
Transportation,"Vehicle traffic volumes for arterial streets in Seattle based on spot studies that have been adjusted for seasonal variation.
To provide a high level view of traffic volumes on major streets in Seattle, and compare changes from year to year.
The AAWDT count is a seasonally adjusted average weekday daily total of vehicle traffic for all lanes, i.e. total vehicles in both directions for one average 24-hour business day, Monday through Friday. Only selected arterial streets are included.",Traffic Flow Counts,"['transportation', 'volumes', 'counts', 'traffic', 'seattle']",Dataset,10089.0,0.05331832450772109
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Seattle Police 911 Calls,"['incident response', 'crime', 'police', '911']",Map,9630.0,0.050892602340108443
City Business,The City of Seattle's active fleet equipment complement is dynamic. This list is updated on a monthly basis.,Active Fleet Complement,"['trucks', 'cars', 'equipment', 'fleet']",Dataset,9599.0,0.05072877360983395
Public Safety,Violent Part 1 crime statistics by 1990 census tract.,Seattle Crime Stats by 1990 Census Tract 1996-2007,"['seattle', 'violent', 'crime']",Dataset,9432.0,0.04984621238545201
Public Safety,"These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system. Within 2-3 days some of the narratives (Homicides, Assaults, Robberies and Burglaries) will include additional detail.",police,"['police report', 'police', 'crime']",Map,9211.0,0.0486782720825274
Community,Sound Transit light rail stations,Light Rail Map,"['light rail', 'sound transit']",Map,9049.0,0.04782213484689941
Public Safety,Provides Seattle Fire Department 911 dispatches.,Seattle Real Time Fire 911 Calls,"['dispatch e911', 'fire', '911', 'seattle']",Map,9044.0,0.047795710858145456
Permitting,"Permits for performing Conveyance, refrigeration, boiler/pressure vessel, mechanical, side sewer, and  sign/billboard/awning work, issued in the past five years or currently in progress.",Trade Permits : Current,"['dpd', 'trade permits', 'permit']",Dataset,8910.0,0.04708754795953959
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,NE Seattle fire dispatch,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,8654.0,0.045734639735337326
Public Safety,Provides Seattle Fire Department 911 dispatches.,Fire,"['dispatch e911', 'fire', '911', 'seattle']",Map,8617.0,0.04553910221855809
Permitting,Permits for electrical work that were issued more than 6 years ago.,Electrical Permits: Older than 6 years,['dpd'],Dataset,8468.0,0.04475166735369038
Public Safety,"This dataset includes Police In-Car video activities. Data shows activity of In-Car recorded video including, Officer Serial Number, Start (Date & Time) of video, post recording activity code and description. Data is refreshed on a weekly basis. Data is records of video and does not imply that there is actual playable video associated.",coban date error,['coban logs'],Filtered View,8379.0,0.04428132035387006
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Seattle assaults and homicides map,"['incident response', 'crime', 'police', '911']",Map,8187.0,0.04326663918571836
Permitting,Building Permits issued in the past five years or currently in progress,Building Permits : Current,[],Data Lens,8122.0,0.042923127331917006
Community,"The funding toolkit identifies funding sources for three broad categories of livability elements: infrastructure investments, which may include right-of-way improvements, sidewalks, Green Streets, or bike lanes/facilities; community development, such as affordable housing, public services, schools, historic preservation; and parks and open space, which includes parks, playfields, plazas, and p-patches.",Transit Communities Funding Toolkit,"['economic development', 'community development', 'levies', 'funding']",Dataset,7792.0,0.04117914407415628
Community,"Map of Privately Owned Public Spaces in Seattle. Privately Owned Public Spaces are created as a public benefit as part of a private development project, usually in exchange for certain project advantages allowed by City code.",Privately Owned Public Spaces Map,[],Map,7775.0,0.04108930251239285
Community,Current and historical information about complaints received that have become cases for further investigation.,Code Violation Cases,"['code enforcement', 'code violation', 'dpd']",Dataset,7749.0,0.04095189777087231
Permitting,Permits for electrical work that were issued between three and six years ago.,Electrical Permits: 3-6 years old,['dpd'],Dataset,7567.0,0.03999006458022852
Public Safety,Provides Seattle Fire Department 911 dispatches.,simple 911,"['dispatch e911', 'fire', '911', 'seattle']",Filtered View,7457.0,0.03940873682764161
City Business,This data set includes all transfer dates and values of taxicab and for-hire vehicle medallions.,Notice of Medallion Transfers,"['tnc', 'for-hire', 'medallion', 'taxi']",Dataset,7385.0,0.03902823138958472
,City of Seattle Municipal Boundary. Seattle Corporate Limits.,Seattle City Limits,"['seattle city limits', 'corporate limits', 'municipal boundary', 'administrative and political boundaries']",File or Document,7277.0,0.038457473232499394
Transportation,"The Fremont Bridge Bicycle Counter records the number of bikes that cross the bridge using the pedestrian/bicycle pathways. Inductive loops on the east and west pathways count the passing of bicycles regardless of travel direction. The data consists of a date/time field: Date, east pathway count field: Fremont Bridge NB,  and west pathway count field: Fremont Bridge SB. The count fields represent the total bicycles detected during the specified one hour period. Direction of travel is not specified, but in general most traffic in the Fremont Bridge NB field is travelling northbound and most traffic in the Fremont Bridge SB field is travelling southbound.",Fremont Bridge Hourly Bicycle Counts by Month October 2012 to present,"['bike', 'bike counts', 'counts', 'seattle', 'fremont']",Dataset,6904.0,0.03648624367145469
Transportation,"Bicycle racks owned and maintained by SDOT. Location of bicycle racks owned and maintained by SDOT in the GIS for cartographic, analysis, and tracking purposes.",Downtown Seattle Bike Racks,"['bicycle racks', 'bicycle', 'bike rack', 'transportation', 'sdot']",Map,6755.0,0.03569880880658697
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",911 data,"['incident response', 'crime', 'police', '911']",Filtered View,6752.0,0.0356829544133346
Permitting,"Permits for performing Conveyance, refrigeration, boiler/pressure vessel, mechanical, side sewer, and sign/billboard/awning work, issued more than 5 years ago",Trade Permits : Older than 5 years,"['dpd', 'trade permits', 'permit']",Dataset,6640.0,0.035091057065246116
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Police 911 Incident Response Today,"['incident response', 'crime', 'police', '911']",Filtered View,6335.0,0.03347919375125514
Permitting,Building Permits issued in the past five years or currently in progress,tesf,"['dpd', 'construction', 'permit']",Map,6250.0,0.03302998594243798
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Rob R Police,"['census911incidents', 'incident response', 'crime', 'police', '911']",Filtered View,6240.0,0.032977137964930084
Finance,,For sale,[],Filtered View,5929.0,0.031333565864434365
Public Safety,"These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system. Within 2-3 days some of the narratives (Homicides, Assaults, Robberies and Burglaries) will include additional detail.",seattle crime something,"['police report', 'police', 'crime']",Map,5904.0,0.031201445920664615
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,dataseatle,"['census911incidents', 'police report', 'police', 'crime']",Filtered View,5803.0,0.03066768134783482
,"An overview of the City of Seattle's Open Data Policy, prepared and delivered as a presentation during an Executive Order signing event featuring Mayor Ed Murray on February 26, 2016.",City of Seattle Open Data Policy,[],Story,5796.0,0.030630687763579287
Community,https://gisrevprxy.seattle.gov/arcgis/rest/services/ext/WM_CityGISLayers/MapServer/55,Landmarks [arcgis_rest_services_ext_WM_CityGISLayers_MapServer_55],"['historic preservation', 'preservation', 'landmarks', 'historic', 'historic register']",Map,5721.0,0.03023432793227003
Permitting,Building Permits issued in the past five years or currently in progress,seattle-demolition,"['dpd', 'construction', 'permit']",Filtered View,5630.0,0.029753411336948137
Permitting,Current and historical information on a variety of over the counter and plan review applications and permits that generally include a public comment process and do not authorize construction activities.,My Land Use Map,"['plan review', 'master use permit', 'permit', 'dpd']",Map,5555.0,0.02935705150563888
,Building Outlines based upon base imagery acquired by Pictometry in 2009. Building outlines delineated by Pictometry International Corp. in 2009.,2009 Building Outlines,"['building outlines', 'buildings']",File or Document,5448.0,0.028791578146304342
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,TEST SPD MAJOR CRIMES,"['police report', 'police', 'crime']",Filtered View,5378.0,0.028421642303749037
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",Seattle crime by precinct,"['police', 'seattle', 'violent', 'crime']",Chart,5338.0,0.028210250393717433
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",911 Data,"['incident response', 'crime', 'police', '911']",Filtered View,5036.0,0.02661424147297883
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,Police All this year 2016,"['census911incidents', 'police report', 'police', 'crime']",Filtered View,4995.0,0.026397564765196436
Community,Current and historical information about complaints received that have become cases for further investigation.,codes,"['code enforcement', 'code violation', 'dpd']",Filtered View,4921.0,0.02600648973163797
Permitting,"Map view of data set ADUs (which is based on ""Building Permits issued in the past five years or currently in progress"", but filtered for ""ADU "" in the project description).",j,"['dpd', 'construction', 'permit']",Map,4890.0,0.025842661001363478
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,Seattle Real Time Fire 911 Calls,[],Data Lens,4881.0,0.025795097821606366
Permitting,Building Permits issued more than 5 years ago.,Building Permits : Older than 5 years,"['dpd', 'construction', 'permit']",Dataset,4843.0,0.025594275507076346
Community,https://gisrevprxy.seattle.gov/arcgis/rest/services/ext/WM_CityGISLayers/MapServer/52,Zip Codes [arcgis_rest_services_ext_WM_CityGISLayers_MapServer_52],"['zip codes', 'usps']",Map,4654.0,0.02459544873217702
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",seattle crime,"['police', 'seattle', 'violent', 'crime']",Chart,4584.0,0.024225512889621714
Public Safety,Spatial data files of City of Seatle Police precincts and beats. Coordinate system is WGS84,Seattle Police Department Beats,"['precincts', 'beats', 'boundaries', 'police beats', 'police precincts']",Dataset,4573.0,0.024167380114363025
Public Safety,Provides Seattle Fire Department 911 dispatches.,DataCamp View,"['dispatch e911', 'fire', '911', 'seattle']",Map,4563.0,0.024114532136855122
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,Seattle Fire 911 2016,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,4516.0,0.02386614664256799
Community,"These are the results of this ongoing inventory of cultural space in Seattle. From the largest to the smallest, The Office of Arts & Culture are counting every theater, gallery, arts office, rehearsal room, library, music club, museum, and cinema in town.",Seattle Cultural Space Inventory Map,"['creative', 'organization', 'artist', 'museum', 'galley']",Map,4513.0,0.02385029224931562
,An unofficial delineation of neighborhood boundaries used by the City Clerks Office.,Neighborhoods,"['boundaries', 'neighborhoods', 'neighborhood']",File or Document,4399.0,0.02324782530572555
Public Safety,"These offenses correspond to the Police Report Incidents
http://data.seattle.gov/dataset/Seattle-Police-Department-Police-Report-Incident/7ais-f98f",new2,"['police report', 'police', 'crime']",Filtered View,4398.0,0.02324254050797476
Transportation,"Bicycle racks owned and maintained by SDOT. Location of bicycle racks owned and maintained by SDOT in the GIS for cartographic, analysis, and tracking purposes.",City of Seattle Bicycle Racks,"['bicycle racks', 'bicycle', 'bike rack', 'transportation', 'sdot']",Dataset,4348.0,0.022978300620435255
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,Seattle Police Department Police Report Incident,[],Data Lens,4302.0,0.022735199923898913
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated hourly.,rockdale,"['dispatch e911', 'fire', '911', 'seattle']",Map,4260.0,0.02251323841836573
Community,Current and historical information about complaints received that have become cases for further investigation.,test,"['code enforcement', 'code violation', 'dpd']",Map,4206.0,0.022227859339823065
Community,Locations of city maintained public toilets other than public park facilities.,Public Toilets,['public toilets'],Filtered View,4202.0,0.022206720148819904
Public Safety,"These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system. Within 2-3 days some of the narratives (Homicides, Assaults, Robberies and Burglaries) will include additional detail.",2014 Bias,"['police report', 'police', 'crime']",Map,4187.0,0.022127448182558053
,Violent Part 1 crime statistics by 1990 census tract.,Seattle Crimes,"['seattle', 'violent', 'crime']",Chart,4056.0,0.021435139677204552
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,ed1,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,4054.0,0.021424570081702975
,"The Street Network Database (SND) is a representation of the physical, land based, improved, travel pathway infrastructure and associated theoretical address ranges. The pathway representation consists of Segments and Intersection elements. A Segment is a linear graphic element that represents a continuous physical travel path terminated by path end (dead end) or physical intersection with other travel paths. Segments have one streetname, one address range and one set of segment characteristics. A Segment may have none or multiple alias streetnames. Segment types included are Freeways, Highways, Streets, Alleys (named only), Railroads, Walkways, and Bikelanes. SNDSEG is a linear feature class representing the SND Segment Feature, with attributes for Streetname, Address Range, Alias Streetname and segment Characteristics objects. Part of the Address Range and all of Streetname objects are logically shared with the Discrete Address Point-Master Address File layer. Please refer to the SND Business Rules.htm document included in the .zip file for additional information.",Street Network Database,"['streets', 'snd', 'street network database']",File or Document,4052.0,0.021414000486201394
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",Crime,"['police', 'seattle', 'violent', 'crime']",Chart,4048.0,0.021392861295198233
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated hourly.,no,"['dispatch e911', 'fire', '911', 'seattle']",Map,4017.0,0.02122903256492374
Community,Contact Lois Maag to retire this dataset. 20170104 -nre,Grants and Funding Matrix - Outdated,"['nre', 'maag']",Dataset,3907.0,0.020647704812336833
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,Police reports after July 2010,"['police report', 'police', 'crime']",Filtered View,3856.0,0.02037818012704654
Community,Food banks in Seattle.,Food Banks,"['food banks', 'public services', 'social services']",Filtered View,3778.0,0.019965965902484912
Permitting,Building Permits issued in the past five years or currently in progress,Boarding Permits,"['dpd', 'construction', 'permit']",Map,3762.0,0.01988140913847227
Finance,,Active Property Listings,[],Filtered View,3756.0,0.01984970035196753
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,Downtown 911 Calls,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Map,3654.0,0.019310650981386943
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,Waltuch,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,3624.0,0.01915210704886324
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated hourly.,new,"['dispatch e911', 'fire', '911', 'seattle']",Map,3561.0,0.018819164790563465
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,2015 jan-may bike thefts,"['police report', 'police', 'crime']",Map,3515.0,0.018576064094027123
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,TEST SPD data last 2 days,"['police report', 'police', 'crime']",Filtered View,3495.0,0.01847036813901132
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,test_view_1,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,3456.0,0.018264261026730507
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Seattle911minimal,"['incident response', 'crime', 'police', '911']",Filtered View,3420.0,0.018074008307702064
Public Safety,"Fire calls that have happened since 12:00 am of the current day. The current day is updated at 8 am, so the view is an 8 to 36 hour window depending on the current time.",Starting Point For Responder API,"['fire', '911', 'seattle']",Filtered View,3412.0,0.018031729925695742
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,dataseatle,"['census911incidents', 'police report', 'police', 'crime']",Filtered View,3392.0,0.017926033970679944
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",RH Sort,"['incident response', 'crime', 'police', '911']",Filtered View,3383.0,0.01787847079092283
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 10 minutes.,after 2012,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,3366.0,0.0177886292291594
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",three,"['police', 'seattle', 'violent', 'crime']",Chart,3358.0,0.017746350847153078
Finance,Dataset contains active business license data for the City of Seattle for 2011.,2011 Active Business License Data,['business license'],Dataset,3341.0,0.017656509285389647
Public Safety,"This dataset is all the Police responses to 9-1-1 calls within the city. Police response data shows all officers dispatched. To protect the security of a scene, the safety of officers and the public, and sensitive ongoing investigation, these events are added to the data.seattle.gov only after the incident is considered safe to close out. Data is refreshed on a 4 hour interval.",Kelly's preferred view,"['incident response', 'crime', 'police', '911']",Filtered View,3341.0,0.017656509285389647
Public Safety,"These offenses correspond to the Police Report Incidents
http://data.seattle.gov/dataset/Seattle-Police-Department-Police-Report-Incident/7ais-f98f",OFFID_contains100,"['police report', 'police', 'crime']",Filtered View,3312.0,0.017503250150616736
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,thefts before 5/1/14,"['police report', 'police', 'crime']",Filtered View,3271.0,0.01728657344283434
Public Safety,"Fire calls that have happened since 12:00 am of the current day. The current day is updated at 8 am, so the view is an 8 to 36 hour window depending on the current time.",Recent Bad Things,"['fire', '911', 'seattle']",Map,3230.0,0.01706989673505195
Public Safety,These incidents are based on initial police reports taken by officers when responding to incidents around the city. The information enters our Records Management System (RMS) and is then transmitted out to data.seattle.gov. This information is published within 6 to 12 hours after the report is filed into the system.,petersen,"['police report', 'police', 'crime']",Filtered View,3225.0,0.017043472746298
Public Safety,"Seattle Part 1 Crime stats by precinct
The precinct and beat data can be found at
http://data.seattle.gov/Government/Seattle-Police-Department-Beats/nnxn-434b",Mount Baker,"['police', 'seattle', 'violent', 'crime']",Chart,3216.0,0.016995909566540887
City Business,Wage and classification information of City of Seattle Employees as of February 2017. Exclusions may apply for vulnerable populations.,City of Seattle Wage Data,"['hourly rate', 'job title', 'department', 'classification', 'salary']",Dataset,3189.0,0.016853220027269557
Transportation,https://gisrevprxy.seattle.gov/arcgis/rest/services/SDOT_EXT/DSG_datasharing/MapServer/51,Collision [arcgis_rest_services_SDOT_EXT_DSG_datasharing_MapServer_51],"['bpsa', 'vision zero', 'vehicles', 'peds', 'bikes']",Map,3171.0,0.016758093667755335
Permitting,Building Permits issued in the past five years or currently in progress,Small Permit view to embed,"['dpd', 'construction', 'permit']",Filtered View,3119.0,0.01648328418471425
,City of Seattle Zoning,City Of Seattle Zoning,"['detailed zoning', 'zoning']",File or Document,3101.0,0.01638815782520003
Community,"This data set provides the names, locations, and service days of meal programs that serve free meals to low-income and homeless people in Seattle. It also provides the kinds of meals served.",Meals Programs in Seattle,"['dinner', 'lunch', 'breakfast', 'meals', 'human services']",Dataset,3093.0,0.016345879443193708
Public Safety,Provides Seattle Fire Department 911 dispatches. Updated every 5 minutes.,August 2014,"['sfd mobile', 'dispatch e911', 'fire', '911', 'seattle']",Filtered View,3034.0,0.016034076375897096
