category,descrip,name,topics,type,views,views_norm
,"Pursuant to the Employment Plan, the OIIG prepares quarterly reports listing the total number of hires, promotions, transfers and terminations involving employees during the preceding three month period, including: (i) the number and type of each such employment action; (ii) the dates of each employment action; (iii) the title of the position; and (iv) whether such employment action was pursuant to a posted or emergency hire.",Inspector General - Employment Quarterly Action Reports,[],Dataset,2763.0,0.03967319510654184
Finance & Administration,"This dataset provides the list of vendors and contracts to be executed by the Office of the Chief Procurement Officer and is updated 3 days before award.
M/W/DBE Participation Types
MBE = Minority Business Enterprise
WBE = Women Business Enterprise
DBE = Disadvantaged Business Enterprise
Native American (4)
African American (5)
Female (7)
Asian (8)
Hispanic (9)",Procurement - Intent to Execute,"['award', 'rfi', 'rfp', 'bid', 'contract']",Dataset,2642.0,0.03793578772040664
Finance & Administration,"Data last updated September 8th, 2011",Department of Revenue - Unincorporated Cook County Municipalities by Township and ZIP,"['zip code', 'township', 'unincoporated cook county municipalities', 'department of revenue']",Dataset,2586.0,0.037131698351616796
Property & Taxation,"Mortgages recorded with the Cook County Recorder of Deeds. Data covers 2013 through March 27, 2015. This dataset will be updated Quarterly. For more information see http://cookrecorder.com/ .","Cook County Recorder - Mortgages - 2013 through March 27, 2015","['property', 'quit claim deeds', 'mortgages', 'foreclosures', 'recorder']",Filtered View,2523.0,0.03622709781172822
GIS/Maps,The Parcel 2013 feature contains tax parcel polygons for the 2013 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2013 through 12/31/2013. Each parcel is uniquely identified with a Property Index Number (PIN).,ccgisdata - Parcel 2013,"['cook county', 'gis', 'parcel', 'clerk', 'map']",Map,2506.0,0.03598299925334559
Finance & Administration,"The County has prepared the CAFR in accordance with Generally Accepted Accounting Principles (GAAP). GAAP require that management provide a  narrative introduction, overview and analysis to accompany the basic financial statements in the form of a Management Discussion & Analysis (MD&A). The letter of transmittal in this report is designed to compliment the MD&A and should be read in conjunction with it.",Comptroller -  Comprehensive Annual Financial Report (CAFR),['cafr'],Dataset,2438.0,0.03500660501981506
Finance & Administration,New check register data can be found at https://datacatalog.cookcountyil.gov/id/gywr-fjeh. This register contains checks from December 2006 through November 2013. This dataset will not be updated.,Cook County Check Register - Fiscal Years 2006 through 2013,"['finance', 'check register', 'comptroller']",Dataset,2430.0,0.034891735109987936
Property & Taxation,"Annual Tax Sale: A yearly auction of delinquent taxes where a tax buyer (purchaser) pays the delinquent taxes due on a parcel. This results in a lien on the property. The property owner must repay the tax buyer with interest for the amount of the sale ? this is known as ?redemption.? If redemption does not occur within a set time period, the tax buyer can obtain legal title to the property ? this is referred to as a ?tax deed.?",Treasurer - 2009 Annual Tax Sale Sold PINS,"['sold pin', '2009 tax sale', 'scavenger sale', 'cook county treasurer']",Dataset,2419.0,0.034733788983975646
GIS/Maps,The Parcel 2014 feature contains tax parcel polygons for the 2014 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2014 through 12/31/2014. Each parcel is uniquely identified with a Property Index Number (PIN).,ccgisdata - Parcel 2014,"['map', 'clerk', 'parcel', 'gis', 'cook county']",Map,2319.0,0.03329791511113664
,"The update script for this dataset is currently broken. Please see the Cook County Clerk SEI Search for recent filings. For extended information about Statements of Economic Interests in Cook County IL, visit the Cook County Clerk's SEI search: http://ethics.cookcountyclerk.com/PublicSearch/",Cook County Clerk -- Statement of Economic Interests Filers,[],Dataset,2212.0,0.031761530067198895
Property & Taxation,"Annual Tax Sale: A yearly auction of delinquent taxes where a tax buyer (purchaser) pays the delinquent taxes due on a parcel. This results in a lien on the property. The property owner must repay the tax buyer with interest for the amount of the sale ? this is known as ?redemption.? If redemption does not occur within a set time period, the tax buyer can obtain legal title to the property ? this is referred to as a ?tax deed.?",Treasurer - 2010 Annual Tax Sale Sold PINS,[],Dataset,2053.0,0.029478490609384872
GIS/Maps,The Parcel 2015 feature contains tax parcel polygons for the 2015 property tax assessment at the County. This feature reflects tax parcel polygons as they existed from 1/1/2015 through 12/31/2015. Each parcel is uniquely identified with a Property Index Number (PIN).,ccgisdata - Parcel 2015,"['map', 'clerk', 'gis', 'parcel', 'cook']",Map,2031.0,0.02916259835736029
GIS/Maps,This Municipality feature class interprets the location and describes the boundaries of all municipalities and unincorporated areas within the borders of Cook County. Attribution for this feature class includes a municipality name and agency description.,ccgisdata - Municipality 2014,['municipal boundaries'],Map,1894.0,0.027195451151570845
Finance & Administration,This dataset is an archive for historical reference only. For current data please see https://datacatalog.cookcountyil.gov/d/7aqq-ahcq. Updated 3/19/12.  A list of recent FOIA requests sent to the Office of the President.,Freedom Of Information Act (FOIA) Log - Office of the President - Archive,[],Dataset,1881.0,0.027008787548101775
Property & Taxation,This file contains data on the 2009 Annual Tax Sale Forfeited PIN's.,Treasurer - 2009 Annual Tax Sale Forfeited PINS,"['forfeited pin', '2009 tax sale', 'scavenger sale', 'cook county treasurer']",Dataset,1785.0,0.025630348630176325
GIS/Maps,"This is a Cook County Feature class of Unincorporated Zoning District Boundaries by parcel.  This data is provided by the Cook County Dept. Of Building and Zoning and is maintained by the Cook County Zoning Board of Appeals.
Only unincorporated district boundaries are available, please contact specific municipalities for questions regarding incorporated municipal zoning districts.",ccgisdata - Unincorporated Zoning by Parcel 2014,"['gis', 'zoning board of appeals', 'building and zoning', 'unincorporated', 'zoning']",Map,1774.0,0.025472402504164035
Finance & Administration,Executive Recommendation for the Fiscal Year 2015 Budget Department Line Item Budget. For more information on the budget and schedule of public hearings see http://www.cookcountyil.gov/budget/,Budget - Fiscal Year 2015 Budget Executive Recommendation - Summary By Object Classification,"['fiscal year 2015', 'executive recommendation', 'budget']",Dataset,1755.0,0.02519958646832462
GIS/Maps,"Cook County GIS Department map of Cook County Commissioner Districts in PDF format.  Includes major streets, waterbodies, rail, and Cook County Commissioner District boundaries.",ccgismap - Cook Commissioner Districts,"['map', 'commissioner district', 'cook county']",File or Document,1748.0,0.02509907529722589
Property & Taxation,This file contains data on the 2010 Annual Tax Sale Forfeited PIN's.,Treasurer - 2010 Annual Tax Sale Forfeited PINS,[],Dataset,1692.0,0.024294985928436045
Property & Taxation,"Foreclosures recorded from January 1, 2011 through December 31, 2011",Cook County Recorder of Deeds - Foreclosures - 2011 Complete!,[],Dataset,1673.0,0.024022169892596635
GIS/Maps,"This is a Cook County Feature class  of Unincorporated Zoning District Boundaries (Aggregate).  This data is provided by the Cook County Dept. Of Building and Zoning and is maintained by the Cook County Zoning Board of Appeals.
Only unincorporated district boundaries are available, please contact specific municipalities for questions regarding incorporated municipal zoning districts.",ccgisdata - Unincorporated Zoning Districts 2014,"['gis', 'zoning board of appeals', 'building and zoning', 'unincorporated', 'zoning']",Map,1659.0,0.02382114755039917
Finance & Administration,Fiscal Year 2014 Adopted and Adjusted Appropriations with Final Fiscal Year 2014 Expenditures and Fiscal Year 2015 Adopted Appropriation,Budget - FY2014 Appropriations And Expenditures with FY2015 Adopted Appropriation,"['expenditures', 'budget']",Dataset,1632.0,0.02343346160473264
Finance & Administration,"The Independent Inspector General submits a Quarterly Report to the President and the County Board. The Quarterly Report is released the 15th day of January, April, July, and October of each year. Quarterly Reports chronicle the number and type of investigations initiated, concluded or pending since the date of the last report. The Quarterly Report identifies the number and type of investigations (corruption, fraud, waste, mismanagement, unlawful political discrimination or misconduct) of any County employee, appointed officials, elected officials, contractors, subcontractors, persons seeking County Contracts, or persons seeking certification of eligibility for County contracts or other County Programs. The Quarterly Report identifies the number and type of investigations conducted by the OIIG regarding employees under the separately elected officials. The Quarterly Report identifies the number and type of recommendations made to any department heads or elected officials and whether or not the recommendation was followed.",Inspector General - Quarterly Reports,['oiig'],Dataset,1594.0,0.022887829533053818
GIS/Maps,Cook County GIS Dept index of the Cook County GIS township maps.,ccgismap - Index to Township Maps,"['township', 'index', 'gis']",File or Document,1578.0,0.022658089713399575
Healthcare,"Data for 2011 through June 2011. Enclosed data represents outpatient registrations including hospital ancillary services (e.g. laboratory, radiology, physical therapy, dialysis), primary and speciality care clinics (Fantus, Stroger Speciality Clinic, Ambulatory Screening Center, Prieto, Austin, Logan Square, Cicero, Vista, Child Advocacy Center, Woodlawn Adult Clinic, Englewood, Morton East, Near South, Sengstacke, Southside Pediatrics, Southside OB, Cottage Grove, Lincoln Robbins, Woody Winston, and OFH Speciality Clinic) same day surgery, CORE center and emergency department registrations","Health & Hospitals System - Outpatient Registrations, by ZIP - Fiscal Year 2011 Incomplete",[],Dataset,1539.0,0.02209809890299236
,Residents who do not have access to air conditioning are encouraged to take advantage of cooling centers throughout Cook County.,Cook County Cooling Centers Map,[],Map,1522.0,0.021854000344609728
Finance & Administration,Executive Recommendation for the Fiscal Year 2016 Budget Summary of Positions by Business Unit. For more information on the budget and schedule of public hearings see http://www.cookcountyil.gov/budget/,Budget - Fiscal Year 2016 Executive Recommendation - Budget Summary Of Positions By Business Unit,['2016 budget executive recommendation'],Dataset,1519.0,0.021810924128424558
Finance & Administration,Data last updated December 2011,IEPA State Compost Facilities,[],Dataset,1483.0,0.021294009534202515
Property & Taxation,"Quit Claim Deeds recorded from January 1, 2011 through December 31, 2011",Cook County Recorder of Deeds - Quit Claim Deeds - 2011 Complete!,[],Dataset,1474.0,0.021164780885647005
Finance & Administration,"The Independent Inspector General is authorized to issue public statements in two circumstances: When an investigation that exonerates an individual who is publicly known to have been under investigation, where the subject requests such a statement; and when an investigation concerns inefficient or wasteful management, as opposed to individual misconduct or illegality.",Inspector General - Public Statements,['oiig'],Dataset,1469.0,0.021092987192005055
Property & Taxation,Tax code rates for Tax Years 2006 through 2013. Data is updated yearly. For more information on Tax codes visit the Cook County Clerk's website at: http://www.cookcountyclerk.com/tsd/Pages/default.aspx,Cook County Clerk - Tax code Rates,[],Dataset,1443.0,0.02071965998506691
Finance & Administration,"This dataset is updated nightly. For extended information about Lobbyist Activities in Cook County IL, visit the Cook County Clerk's Lobbyist search: http://lobbyist.cookcountyclerk.com/Public/SearchHome.aspx",Cook County Clerk - Lobbyist Activity,[],Dataset,1385.0,0.019886853138820285
Finance & Administration,The OIIG has issued the following proposed legislation.,Inspector General - Proposed Legislation,['oiig'],Dataset,1383.0,0.019858135661363505
Property & Taxation,"Properties sold at the 2011 Treasurer's Scavenger Sale, by PIN",Treasurer - 2011 Scavenger Sale Sold PINs,[],Dataset,1380.0,0.019815059445178335
Property & Taxation,"Mortgages recorded between January 1, 2011 and December 31, 2011",Cook County Recorder of Deeds - Mortgages - 2011 Complete!,[],Dataset,1344.0,0.01929814485095629
Finance & Administration,Executive Recommendation for the Fiscal Year 2016 Budget Summary of Positions by Business Unit. For more information on the budget and schedule of public hearings see http://www.cookcountyil.gov/budget/,Budget - Fiscal Year 2016 Executive Recommendation - Budget Summary Of Positions By Business Unit,['2016 budget executive recommendation'],Data Lens,1333.0,0.019140198724944
,"Quarterly STAR Data
Sec. 2-932. - Quarterly Submissions to
President and Board
Each County Department and Agency shall prepare a Quarterly Record wherein it shall define its mission and establish measurable goals specific and measurable performance indicators, with corresponding performance objectives and targets",STAR Quarterly Performance Data,"['quarterly data', 'star data', 'star']",Dataset,1326.0,0.01903968755384527
GIS/Maps,"The Public Land Survey System (PLSS) forms the foundation of Cook County's cadastral system for identifying and locating land records. Tax parcels are identified using township and section notation, in a modified format. This PLSS feature data set is intended to correspond to tax pages in the Cook County Assessor's Tax Map book (current as of tax year 2000 for 66% of the County and as of tax year 2001 for the remaining 33% of the County), and should not be used for measurement or surveyor purposes. In addition, the parcel attributes PINA (area/township) and PINSA (subarea/section) do not necessarily correspond to the PLSS township and section polygon in which a given parcel resides. The PLSS data is modeled as a single composite network coverage that encompasses townships (area), sections (subarea), quarter sections, and half quarter section.",ccgisdata - Survey Township (Area) 2014,"['plss', 'township', 'area', 'gis']",Map,1322.0,0.01898225259893171
Finance & Administration,"This is an archive of bid tabulations before June 2016. For current bid tabulations see https://datacatalog.cookcountyil.gov/d/32au-zaqn. The bid tabulations provided herein are preliminary and are for informational purposes only. The purpose of providing this preliminary information is to improve process transparency.  The information contained in the preliminary bid tabulations is subject to change pending math review, analysis of all bids, and review of documentation provided.
Bids:  All bids estimated at $25,000 or more are publicly opened and read at the time, date, and place specified in the bid document.
RFP/RFQ/RFI:  Responses to RFP/RFQ/RFI are not publicly opened. Names of respondents will be made available based on the names identified on the sealed package and is, therefore, subject to change.",Procurement - Bid Tabulations Archive,"['bid tabs', 'bid tab', 'award', 'rfi', 'rfp']",Dataset,1311.0,0.018824306472919418
Property & Taxation,This file contains the 2009 Scavenger Sale No Bid PIN's.,Treasurer - 2009 Scavenger Sale No-bid PINS,"['no bid pin', 'tax sale', '2009 scavenger sale', 'cook county treasurer']",Dataset,1284.0,0.018436620527252884
Economic Development,"Every year your Cook County government budgets and spends more than $3 billion. Your County's budget impacts your life every day. All of its funding comes from you - your sales and property taxes, your purchase fees on gas and other goods. All of its spending exists to support you, too. County funding drives the forest preserve district, the jail, public hospitals and clinics, the Cook County courts and dozens of other civic institutions designed to make our region prosperous, efficient and fair.
Yet too many residents don't understand what Cook County government is or what it does. They keep asking, ""where exactly does our money go?""
Commissioner John Fritchey created this budget transparency tool to answer that question, but it's only a first step. We need your help. What questions do you have about County spending? What do you want to know about the County budget that this visualization isn't explaining to you? What do you think of our spending? What can we do to make Cook County government better?",Cook County Budget 1993-2011,[],Dataset,1281.0,0.018393544311067715
Property & Taxation,This dataset shows what agencies are in a tax code for each tax year along with the agency and tax code rates. Data is updated yearly. For more information on Tax codes and Tax agencies visit the Cook County Clerk's website at: http://www.cookcountyclerk.com/tsd/Pages/default.aspx,"Cook County Clerk - Tax codes, agencies, and rates",[],Dataset,1279.0,0.018364826833610935
GIS/Maps,"The railroad feature data layer depicts the location of railroad tracks (including single and multiple line tracks, railyards, and spurs) and railroad stations in Cook County, Illinois.",ccgisdata - Railroad 2014,"['cook county', 'railroad', 'tracks', 'train']",Map,1277.0,0.018336109356154155
