category,descrip,name,topics,type,views,views_norm
Budget,Summary information of payments made to vendors that received $25K or more in a respective fiscal year as available on the www.spending.dbm.maryland.gov website,Maryland Funding FY08 Payments Data,"['budget', 'payments', 'spending', 'vendor']",Dataset,8807.0,0.18187638105858786
Public Safety,"Maryland State Police North East Barrack ""F"" arrest log. Displayed are individuals who have been arrested and charged with a criminal violation of Maryland Statute. Names may multiple times for a single date because of multiple charges associated with an incident.","North East BK""F"" Arrest Log (Jan 2014 - April 19, 2015)","['arrest', 'crime', 'north east', 'state police']",Dataset,8652.0,0.1786754228362555
Budget,"Summary information of payments to vendors that received $25,000 or more in a respective fiscal year as available on spending.dbm.maryland.gov website.",Maryland Funding FY10 Payments Data,"['payments', 'vendor', 'budget', 'spending']",Dataset,8558.0,0.1767341965594862
Public Safety,"Includes accidents that occured on MD Transportation Authority (MDTA) facilities, or were within a concurrent jurisdiction and were responded to by MDTA Police. MDTA facilities are the Francis Scott Key Bridge (I-695), John F. Kennedy Memorial Highway (I-95), Thomas J. Hatem Memorial Bridge (US 40), Fort McHenry Tunnel (I-95), Baltimore Harbor Tunnel (I-895), the Bay Bridge (US 50/301), Governor Harry W. Nice Memorial Bridge (US 301), and Intercounty Connector (ICC/MD200). MDTA Police are also responsible for accidents at BWI Airport and the Port of Baltimore.  This dataset will be updated monthly by the MD Transportation Authority",MDTA Accidents,"['accident', 'accidents', 'crash', 'maryland transportation authority', 'mdta']",Dataset,8159.0,0.1684943105549016
Budget,"Payments greater than $25,000 made by State Agencies to Vendors in FY13",Greatest Amounts of Money Paid in FY2013,"['vendors', 'fiscal', 'spending', 'budget']",Filtered View,7657.0,0.15812733618321873
Budget,"Summary information of payments to vendors that received $25,000 or more in a respective fiscal year as available on spending.dbm.maryland.gov website.",Dept. of ed Prince Georges Co.,"['payments', 'vendor', 'budget', 'spending']",Filtered View,7099.0,0.14660388658282222
Energy and Environment,"The goal of the Clean Energy Grant Program is to increase the amount of renewable energy generated in the Maryland. Grants are available for solar photovoltaic, solar water heating, geothermal heating & cooling, and wind technologies. For more information, see http://energy.maryland.gov/Residential/cleanenergygrants/index.html.",Historic Clean Energy Grant Awards,"['clean energy', 'energy', 'grants', 'maryland energy administration', 'mea']",Dataset,6997.0,0.14449744955909383
Public Safety,"Includes accidents that occured on MD Transportation Authority (MDTA) facilities, or were within a concurrent jurisdiction and were responded to by MDTA Police. MDTA facilities are the Francis Scott Key Bridge (I-695), John F. Kennedy Memorial Highway (I-95), Thomas J. Hatem Memorial Bridge (US 40), Fort McHenry Tunnel (I-95), Baltimore Harbor Tunnel (I-895), the Bay Bridge (US 50/301), Governor Harry W. Nice Memorial Bridge (US 301), and Intercounty Connector (ICC/MD200). MDTA Police are also responsible for accidents at BWI Airport and the Port of Baltimore",MDTA_ Accidents Map,"['accident', 'accidents', 'crash', 'maryland transportation authority', 'mdta']",Map,6690.0,0.13815748714453877
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Homicide and Rape by Year: Line Chart,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety']",Chart,5688.0,0.11746484108791277
Business and Economy,"MBE, DBE (Disadvantaged Business Enterprise), SBE (Small Business Enterprise) and ACDBE (Airport Concession Disadvantaged Enterprise) certified businesses are all shown. This dataset contains a list of businesses certified by Minority Business Enterprise (MBE) within the state of Maryland. This program is affiliated with the Maryland Department of Transportation (MDOT)
Data are continually updated at MDOT's website for MBE: https://mbe.mdot.maryland.gov/directory/search_select.asp. This dataset was created on Jan. 14 2016 and therefore shows all businesses certified as of that date. The Department of Information Technology (DoIT) will update this dataset using MDOT's source data, at least once per month moving forward. If you have questions about the dataset or data please contact service.desk@maryland.gov.","Minority Business Enterprise: Statewide Directory - MBE, DBE (Disadvantaged Business Enterprise), SBE (Small Business Enterprise), and ACDBE (Airport Concession Disadvantaged Enterprise) Certified Businesses","['maryland department of transportation', 'mdot', 'minority business enterprise', 'mbe']",Dataset,5223.0,0.10786196642091568
Budget,"This dataset shows all payments made by state agencies from Fiscal Years 2008 to 2015 which were $25,000 or more. All parties receiving funds are shown: private businesses, local governments, non-profit organizations, and individuals.",FY14 Payments Data,"['tax', 'dbm', 'department of budget and management', 'payments', 'vendors']",Dataset,4796.0,0.09904384280197427
Business and Economy,Please read all metadata before accessing the dataset. Note that records shown here are updated at different frequencies from data in products from MDP and SDAT. Please see the full documentation at https://data.maryland.gov/api/views/ed4q-f8tm/files/WtRzMltUzm25OasOCYtu7PgOGUfrplWsZTalSH4Iukg?download=true&filename=Real%20Property%20Records%20Documentation.pdf and review the dedicated metadata site (https://data.maryland.gov/dataset/Beta-Maryland-Statewide-Real-Property-Assessments-/ed4q-f8tm/about).,Maryland Real Property Assessments: Hidden Property Owner Names,"['real estate', 'economy', 'property tax', 'business', 'house']",Dataset,4749.0,0.09807322966358961
Transportation,"The average weekday ridership is indicative of the number of transit patrons making a one-way trip on any mode per weekday. This number is estimated and excludes holidays.
In FY2014, the MTA  upgraded its bus ridership counting system to enhance its service planning and scheduling functions. This new Automatic Passenger Count (APC) system uses computerized sensors to count passengers as they board and leave the vehicle. The APCs provide the most accurate estimates of bus ridership to date and the most robust data for ridership on particular routes, which will help drive planning decisions. In order to maintain the integrity of historical comparisons for the Transit Ridership Goal, the MTA used ridership estimate differences between the new APC system and previous counting estimates for its Bus Service to allow for apples-to-apples comparisons between fiscal years.",MTA Average Weekday Ridership - by Month,"['ridership', 'mobility', 'taxi', 'metro', 'subway']",Dataset,4383.0,0.09051483799021126
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Violent Crime Totals by Year: Line Chart,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety']",Chart,4187.0,0.08646717468971357
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Robbery & Aggravated Assault: Line Chart,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety']",Chart,4144.0,0.08557916692480846
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Violent Crime & Property Crime by County: 1975 to Present,"['goccp', 'aggravated assault', 'robbery', 'rape', 'homicide']",Dataset,3885.0,0.08023046899200793
Energy and Environment,"Through grants and loans, the Maryland Energy Administration has contributed to the growth of energy efficiency industries, and has helped reduce statewide energy consumption.",Home Performance Energy Efficiency Projects Map,"['empower', 'empower maryland', 'empower md', 'energy conservation', 'energy efficency loans']",Map,3548.0,0.07327096627635628
Transportation,Dataset contains counts of toll transactions collected by the MD Transportation Authority at its eight toll facilities.,Toll Transactions,"['e-zpass', 'toll facilities', 'mdta', 'toll transactions', 'tolls']",Dataset,3385.0,0.06990479730706482
Administrative,"This dataset shows whether each dataset on data.maryland.gov has been updated recently enough. For example, datasets containing weekly data should be updated at least every 7 days. Datasets containing monthly data should be updated at least every 31 days. This dataset also shows a compendium of metadata from all data.maryland.gov datasets.
This report was created by the Department of Information Technology (DoIT) on August 12 2015. New reports will be uploaded daily (this report is itself included in the report, so that users can see whether new reports are consistently being uploaded each week). Generation of this report uses the Socrata Open Data (API) to retrieve metadata on date of last data update and update frequency. Analysis and formatting of the metadata use Javascript, jQuery, and AJAX.
This report will be used during meetings of the Maryland Open Data Council to curate datasets for maintenance and make sure the Open Data Portal's data stays up to date.",Dataset Freshness Report for data.maryland.gov - As of June 7 2017,"['data', 'update frequency', 'council on open data', 'open data council', 'department of information technology']",Dataset,3151.0,0.06507238295851145
Transportation,The average weekday ridership is indicative of the number of transit patrons making a one-way trip on any mode per weekday. This number is estimated and excludes holidays.,MTA: Average Weekday Bus Ridership - by Month: Line Chart,"['ridership', 'mobility', 'taxi', 'metro', 'subway']",Chart,3006.0,0.06207793816987795
Education,"This dataset shows broad performance metrics for education for Maryland as a whole, from School Years 2005/2006 to 2013/2014. Data are provided by the Maryland State Department of Education (MSDE) and were originally submitted to the Governor's Office.",School Assessment Outcomes and Higher Education Degrees,"['performance improvement', 'gopi', 'student achievement', 'advanced placement', 'ap']",Dataset,2844.0,0.05873242054395639
Health and Human Services,"Rate and number of infant deaths per 1,000 live births by year. The total rate and number variables include all available races and are not limited to white and black races. Blank cells indicate that the data are not available.",Maryland Infant Deaths and Infant Death Rates,"[""governor's office of performance improvement"", 'vital statistics', 'infant mortality rate', 'infant deaths']",Dataset,2807.0,0.057968320839270594
Energy and Environment,"The Inspection Contractors (IC) listed have been accredited/licensed by the Maryland Department of the Environment to provide lead paint inspection services. The Inspection Contractors qualify to perform different types of inspections based on the accreditation category(ies) of the inspector(s) that work for the contractor. There are three kinds of lead paint inspectors. They qualify in the following ways:
Visual Inspector (VI) - May perform Full or Modified Risk Reduction Inspections. This is done by a Dust Inspection or a Visual Inspection after unit has been prepared for inspection by an accredited lead paint abatement contractor. Visual Inspectors may also perform testing for Clearance.
Inspector Technician (IT) - May perform Lead Free Inspections. This is done by X-ray testing or paint chip analysis of all surfaces. Inspector Technicians may also perform testing for Clearance.
Risk Assessor (RA) - May perform all the functions of a VI and IT. Risk Assessors may also perform Lead Hazard Screenings and Risk Assessments. Risk Assessors may identify lead hazards and make recommendations from analysis of X-ray testing, paint chips, dust, soil, water and questionnaires. Risk Assessors may also perform testing for Clearance.
Disclaimer:
For your convenience MDE publishes this list of accredited lead contractors that meet Maryland?s standards to perform abatement activities involving lead-based paint. The list is an information resource only. MDE does not endorse any of the contractors included on this list nor does MDE provide any warranty about their performance. Consumers are advised to request bids and conduct reference checks before hiring. Contact the individual contractors for information regarding services and fees. Verify with the contractor you are going to hire that the inspector is accredited by MDE. This accreditation and training does not satisfy the EPA Renovation, Repair and Painting (RRP) Rule.
If you have questions regarding official inspection or abatement work procedures call MDE at 410-537-3825.",Lead Paint Inspectors,"['mde', 'inspector', 'paint', 'lead paint', 'lead']",Dataset,2788.0,0.05757594531524276
Energy and Environment,"This is the 2014 Integrated Report.  EPA approved this submission in accordance with Sections 303(d), 305(b), and 314(l) of the Clean Water Act, on October 16, 2015.  The Integrated Report (IR) combines two water quality reports required under sections 305(b) and 303(d) of the federal Clean Water Act.  Section 305(b) requires states, territories and authorized tribes to perform annual water quality assessments to determine the status of jurisdictional waters.  Section 303(d) requires states, territories and authorized tribes to identify waters assessed as not meeting water quality standards(see Code of Maryland Regulations 26.08.02).  Waters that do not meet standards may require a Total Maximum Daily Load to determine the maximum amount of an impairing substance or pollutant that a particular water body can assimilate and still meet water quality criteria.  Historically, the 303(d) List and the 305(b) report were submitted to the Environmental Protection Agency (EPA) as separate documents but more recent guidance has called for combining these two reports into a single biennial publication.
More information is available at http://www.mde.state.md.us/PROGRAMS/WATER/TMDL/INTEGRATED303DREPORTS/Pages/Programs/WaterPrograms/TMDL/Maryland%20303%20dlist/index.aspx
A searchable version of this data is available at http://www.mde.state.md.us/programs/Water/TMDL/Integrated303dReports/Pages/303d.aspx",Surface Water Quality Assessments,"['mde', 'impairments', 'water', 'water quality']",Dataset,2628.0,0.054271730376060964
Budget,"This dataset shows all payments made by state agencies from Fiscal Years 2008 to 2016 which were $25,000 or more. All parties receiving funds are shown: private businesses, local governments, non-profit organizations, and individuals. If you have any questions please contact service.desk@maryland.gov.
This dataset combines multiple data sources from the Department of Budget and Management to show spending across multiple years. Source data can be found at spending.dbm.maryland.gov. This same data is mirrored in pre-existing datasets on data.maryland.gov, one for each fiscal year.",State of Maryland Payments Data: FY2008 to FY2016,"['tax', 'dbm', 'department of budget and management', 'payments', 'vendors']",Dataset,2493.0,0.05148379902112633
Public Safety,"Handgun Permit Activity by month for 2012, with yearly totals for 2012.",Handgun - 2012 New and Renewal Permit Applications and Issues by Month: Line Chart,"['application', 'firearm', 'gun', 'handgun', 'maryland state police']",Chart,2478.0,0.05117402887057803
Agriculture,Plant Dealers in Maryland,Plant Dealers (2013),"['landscaping', 'plant dealers', 'plants']",Dataset,2461.0,0.050822956033289964
Energy and Environment,"To help Maryland homeowners invest in clean energy, the Maryland Energy Administration provides grants for clean burning wood stoves that displace electric, non-natural gas fossil fuel heating systems or old wood stoves.
More information is available on the program's website at: http://energy.maryland.gov/Residential/woodstoves/",Clean Burning Wood Stove Grants,"['clean energy', 'clean energy grants', 'maryland energy administration', 'mea', 'energy grant']",Dataset,2299.0,0.0474774384073684
Energy and Environment,"Nitrogen pollution from contributing sources in Bay watershed, pounds per year. 1985, 2007, and 2009 - 2012 progress; 2017 and 2025 targets. Data source: EPA Phase 5.3.2 Watershed Model.",Chesapeake Bay Pollution Loads - Nitrogen,"['wip', 'nitrogen', 'causes', 'pollution', 'watershed']",Dataset,2283.0,0.04714701691345022
Energy and Environment,"This is statewide digital watershed data. It was created primarily for state and federal agency use. The watersheds define Strahler (Strahler 1952 p. 1120) third order stream drainage by contours on U.S. Geological Survey 7.5 minute quadrangle map sheets. Some watershed drainage areas were defined for streams less than third order and some large area watershed were split to maintain a maximum size of 15,000 acres. The watershed boundaries in this file were developed in a joint state and federal effort to create a consistent watershed file for use by all government agencies with an interest in Maryland's watersheds. The U.S. Natural Resources Conservation Service (NRCS) redefined the third order watersheds creating the HUA14 file. This file contains all of the HUA14 watersheds and some added watersheds to maintain water quality sampling sites. It was also used to create the Maryland Sub-Watershed file.",Maryland's Third Order (12 Digit) Watersheds,"['watersheds', 'water', '12 digit watersheds']",Map,2190.0,0.045226441980050804
Business and Economy,"Taxation - income tax, property tax, exemptions, enterprise zones.",Choose Maryland:  Compare Counties - Taxes,"['one maryland', 'enterprise zone', 'exemption', 'property', 'income']",Dataset,2185.0,0.045123185263201374
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Violent Crime & Property Crime by Municipality: 2000 to Present,"['goccp', 'aggravated assault', 'robbery', 'rape', 'homicide']",Dataset,2184.0,0.04510253391983148
Agriculture,This dataset shows all horse stables in Maryland which are licensed by the Maryland Department of Agriculture.,Licensed Horse Stables Statewide,"['riding', 'stables', 'horses']",Dataset,2011.0,0.041529851516841174
Transportation,"Data are provided by the Maryland Transit Administration (MTA). This data set includes total trips taken by bus, metro, rail, and mobility/paratransit services. 
Beginning in FY2014, the Maryland Transit Administration (MTA) began counting Core Bus ridership using an Automated Passenger Count (APC) system to better track the number of people boarding and leaving the buses. In order to maintain the integrity of historical comparisons for the Transit Ridership Goal, the MTA used ridership estimate differences between the new APC system and previous counting estimates for its Bus Service to allow for apples-to-apples comparisons between fiscal years.",Trips Taken on Public Transit by Transit Type - Monthly Total Trips,"['ridership', 'paratransit', 'mobility', 'rail', 'marc']",Dataset,2009.0,0.0414885488301014
Transportation,Maryland Port Administration General Cargo Monthly Data for the MPA's public terminals (Souce: Internal MPA data),RoRO,"['tons', 'teu', 'ro/ro', 'auto', 'container']",Filtered View,2008.0,0.04146789748673151
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Violent Crime Statewide Totals by Type,"['aggravated assault', 'robbery', 'rape', 'homicide', 'public safety']",Dataset,1962.0,0.040517935691716744
Business and Economy,Please read all metadata before accessing the dataset. Note that records shown here are updated at different frequencies from data in products from MDP and SDAT. Please see the full documentation at https://data.maryland.gov/api/views/ed4q-f8tm/files/WtRzMltUzm25OasOCYtu7PgOGUfrplWsZTalSH4Iukg?download=true&filename=Real%20Property%20Records%20Documentation.pdf and review the dedicated metadata site (https://data.maryland.gov/dataset/Beta-Maryland-Statewide-Real-Property-Assessments-/ed4q-f8tm/about).,Prince George's County Real Property Assessments: Hidden Property Owner Names,"['real estate', 'economy', 'property tax', 'business', 'house']",Filtered View,1959.0,0.04045598166160709
Energy and Environment,The energy source for all electricity generated in Maryland from 1990 through 2015. Numbers are in megawatt-hours (MWh). Note that Maryland imports some electricity from out-of-state generators. Data comes from the U.S. Energy Information Administration.,Electricity Generation By Source In Maryland,"['renewable', 'generation', 'energy']",Dataset,1950.0,0.04027011957127811
Energy and Environment,Locations of Maryland Green Registry member organizations. See http://www.mde.state.md.us/marylandgreen/Pages/Home.aspx.,Map of Maryland Green Registry Members,"['sustainability', 'maryland green registry', 'mde']",Map,1866.0,0.03853540672820767
Energy and Environment,"It takes a lot of fuel to move Marylanders from point ?A? to point ?B.? The Maryland Energy Administration (MEA) offers incentives to reduce the amount of energy residents expend on travel. This table includes information about electric vehicle charging stations and alternative refueling stations that received funding by MEA as well as those that did not. Data on non-MEA funding projects in Maryland is from the U.S. Department of Energy: http://1.usa.gov/13VN2Vi. For more information on Maryland's transportation programs, visit: http://energy.maryland.gov/Transportation/index.html",Public Electric Vehicle Charging Stations and Alternative Fuel Stations: Map,"['lpg', 'liquefied petroleum gas', 'cng', 'compressed natural gas', 'ethanol']",Map,1821.0,0.03760609627656279
Transportation,Maryland Port Administration General Cargo Monthly Data for the MPA's public terminals (Souce: Internal MPA data),2009-2013 Total TEUs,"['tons', 'teu', 'ro/ro', 'auto', 'container']",Chart,1795.0,0.03706916134894575
Administrative,This dataset includes all issued permits by the City of Frederick from 1/1/12 to 6/6/14,City of Frederick Issued Permits,['building permits'],Dataset,1760.0,0.036346364330999734
Energy and Environment,"The goal of the Clean Energy Grant Program is to increase the amount of renewable energy generated in the Maryland. Grants are available for solar photovoltaic, solar water heating, geothermal heating & cooling, and wind technologies. For more information, see http://energy.maryland.gov/Residential/cleanenergygrants/index.html.",SRS View v1,"['clean energy', 'energy', 'grants', 'maryland energy administration', 'mea']",Filtered View,1742.0,0.03597464015034178
Budget,"This dataset shows payments made by state agencies in FY2014 which were $25,000 or more. All parties receiving funds are shown: private businesses, local governments, non-profit organizations, and individuals.",FY14 Payments to Vendors: Totals Dollar Amounts by Vendor,"['vendors', 'fiscal', 'spending', 'budget']",Filtered View,1726.0,0.0356442186564236
Health and Human Services,"This dataset tracks participation in the food supplement program (formerly Food Stamps) as well as participation in the Women, Infants, & Children program.","Food Stamp Program (FSP), Penetration Rates: June 2009 to December 2012","['food', 'children', 'women', 'food stamps', 'wic']",Chart,1674.0,0.03457034880118952
Education,"This dataset shows improvements in student achievement and school, college and career readiness in Maryland.",Degrees Awarded in Maryland: Column Chart,"['higher education', 'ap', 'advanced placement', 'college', 'school']",Chart,1661.0,0.034301881337381
Energy and Environment,"This data set describes the amount of energy generated annually by renewable sources in Maryland in megawatt hours (MWh).  In addition, there is a column which describes the percent of all energy generated in Maryland that came from renewable sources each year.",Renewable Energy Generated In Maryland,"['solar', 'wind', 'renewable', 'energy']",Dataset,1592.0,0.03287693864485885
Health and Human Services,"Rate and number of infant deaths per 1,000 live births by year. The total rate and number variables include all available races and are not limited to white and black races. Blank cells indicate that the data are not available.",Infant Mortality Rate: Line Chart,"[""governor's office of performance improvement"", 'vital statistics', 'infant mortality rate', 'infant deaths']",Chart,1587.0,0.03277368192800942
Energy and Environment,The Governor's Office of Performance Improvement tracks the overall health of the bay in addition to specific restoration actions undertaken by Maryland's state agencies.,Certified Cover Crops Planted in the Chesapeake Bay Watershed (Annually): Column Chart,"['pollution', 'baystat', 'bay', ""governor's office of performance improvement"", 'wastewater treatment']",Chart,1575.0,0.03252586580757078
Energy and Environment,"The State conducted a detailed inventory of greenhouse gasses in 2006 and again in 2011.  Estimated actual emissions for those two years represent the results of these inventories.  
Projected emissions under a ""business as usual"" scenario were estimated based on the 2006 inventory, projected forward using a protocol set forth by the Environmental Protection Agency.  The business as usual estimates were revised due to changes in the economy since the protocol was set out.  It is important to bear in mind that a BAU projected emissions inventory is a forecast that may, or may not, prove to be an entirely accurate predictor of future emissions. 
Annual actual emission estimates were calculated for the intervening years from 2006 through 2011 by utilizing three surrogates as indicators of emissions (energy, transportation and residential, commercial and industrial fuel combustion).  These three sectors account for over 85 percent of greenhouse gas emissions in Maryland.",Greenhouse Gas Emissions Estimates: Column Chart,"['carbon', 'emissions', ""governor's office of performance improvement"", 'greenhouse gas', 'pollution']",Chart,1568.0,0.032381306403981576
Budget,"This dataset contains summary information on payments made to vendors that received $25,000 or more in fiscal year 2012.  The data is also published and searchable online on the www.spending.dbm.maryland.gov website.",FY11: Vendors with Most State Payments Received,"['payments', 'vendor', 'budget', 'spending']",Filtered View,1562.0,0.03225739834376226
Health and Human Services,"Data are provided by the Department of Health and Mental Hygiene. This dataset shows the number of statewide accidental overdose deaths, impaired motor vehicle crashes, and enrollment in state-sponsored substance abuse treatment programs.",Overdose Deaths: Column Chart,"['cocaine', 'heroin', 'substance', 'drug', 'overdose']",Chart,1520.0,0.03139004192222704
Public Safety,"The data are provided are the Maryland Statistical Analysis Center (MSAC), within the Governor's Office of Crime Control and Prevention (GOCCP). MSAC, in turn, receives these data from the FBI's annual Uniform Crime Reports.",Violent Crime & Property Crime Statewide Totals: 1975 to Present,"['goccp', 'aggravated assault', 'robbery', 'rape', 'homicide']",Dataset,1513.0,0.03124548251863784
Energy and Environment,"The State conducted a detailed inventory of greenhouse gasses in 2006 and again in 2011.  Estimated actual emissions for those two years represent the results of these inventories.  
Projected emissions under a ""business as usual"" scenario were estimated based on the 2006 inventory, projected forward using a protocol set forth by the Environmental Protection Agency.  The business as usual estimates were revised due to changes in the economy since the protocol was set out.  It is important to bear in mind that a BAU projected emissions inventory is a forecast that may, or may not, prove to be an entirely accurate predictor of future emissions. 
Annual actual emission estimates were calculated for the intervening years from 2006 through 2011 by utilizing three surrogates as indicators of emissions (energy, transportation and residential, commercial and industrial fuel combustion).  These three sectors account for over 85 percent of greenhouse gas emissions in Maryland.","Greenhouse Gas Emissions Estimates vs. Projected ""Business as Usual"" Emissions: Line Chart","['carbon', 'emissions', ""governor's office of performance improvement"", 'greenhouse gas', 'pollution']",Chart,1485.0,0.030667244904281025
Health and Human Services,"These data show total annual Maryland drug intoxication deaths , broken down by substance. Since an intoxication death may involve more than one substance, counts of deaths related to specific substances do not sum to the total number of deaths. Benzodiazepine deaths include deaths caused by benzodiazepines and related drugs with similar sedative effects.",Drug Intoxication Deaths by Selected Substances: Line Chart,"['dhmh', 'opiod', 'rx', 'alcohol', 'heroin']",Chart,1481.0,0.03058463953080148
Energy and Environment,The Governor's Office of Performance Improvement tracks the overall health of the bay in addition to specific restoration actions undertaken by Maryland's state agencies.,Stormwater Retrofits (Pounds of Nitrogen Removed): Column Chart,"['pollution', 'baystat', 'bay', ""governor's office of performance improvement"", 'wastewater treatment']",Chart,1478.0,0.03052268550069182
Transportation,"Data are provided by the Maryland Transit Administration (MTA). This data set includes total trips taken by bus, metro, rail, and mobility/paratransit services. 
Beginning in FY2014, the Maryland Transit Administration (MTA) began counting Core Bus ridership using an Automated Passenger Count (APC) system to better track the number of people boarding and leaving the buses. In order to maintain the integrity of historical comparisons for the Transit Ridership Goal, the MTA used ridership estimate differences between the new APC system and previous counting estimates for its Bus Service to allow for apples-to-apples comparisons between fiscal years.",Total MARC Trips Taken by Month: Line Chart,"['ridership', 'paratransit', 'mobility', 'rail', 'marc']",Chart,1452.0,0.029985750573074777
Energy and Environment,"Through grants and loans, the Maryland Energy Administration has contributed to the growth of energy efficiency industries, and has helped reduce statewide energy consumption.",Home Performance Energy Efficiency Projects in Maryland,"['empower', 'empower maryland', 'empower md', 'energy conservation', 'energy efficency loans']",Dataset,1446.0,0.029861842512855463
Education,"This dataset shows improvements in student achievement and school, college and career readiness in Maryland.",Middle School Proficiency on the Maryland School Assessment: Line Chart,"['school', ""governor's office of performance improvement"", 'education']",Chart,1436.0,0.0296553290791566
