category,descrip,name,topics,type,views,views_norm
Health,"This dataset, prepared by the Bureau of Biometrics and Health Statistics within the Department of Health, is intended to identify individual registration districts in New York State. These districts are used to identify residences and places of occurrence of events reported as part of the vital records registration system of the New York State Department of Health.",New York State Gazetteer,"['locality code', 'residence code', 'gazetteer', 'atlas']",Dataset,71966,0.015533261
Economic Development,Liquor Authority quarterly list of all active licensees in NYS.,Liquor Authority Quarterly List of Active Licenses,"['drug store', 'grocery', 'club', 'bar', 'restaurant']",Dataset,71947,0.01552916
Transparency,Data provided by Public Corporation in their Biennial Registration and Bi-monthly filings submitted to NYS Joint Commission on Public Ethics.,Registered Public Corporations Disclosures: Beginning 2007,"['disclosures', 'integrity', 'public corporations']",Dataset,71627,0.01546009
Recreation,"Directory of New York State agricultural fairs for the current year, provided by the NYS Department of Agriculture and Markets. The dataset includes the address and county of the fair, the fair?s begin and end dates and the website address for each fair.",Agricultural Fairs in New York State Map,"['fairs', 'exhibits', 'horticulture', 'agriculture']",Map,71356,0.015401597
Government & Finance,This Dataset contains tax return preparers and facilitators that have registered with the New York State Department of Taxation and Finance pursuant to Tax Law Section 32.,New York State Registered Tax Return Preparers and Facilitators,"['tax return', 'registered', 'preparer']",Dataset,70663,0.015252019
Health,"New York State Baby Names are aggregated and displayed by the year, county or borough where the mother resided as stated on a New York State or New York City (NYC) birth certificate. The frequency of the Baby Name is listed if there are 5 or more of the same baby name in a county outside of NYC, or 10 or more of the same baby name in a NYC borough.",Baby Names: Beginning 2007,"['births-deaths-other facts', 'consumer resources', 'names', 'baby']",Dataset,70532,0.015223744
Public Safety,"The Division of Criminal Justice Services (DCJS) collects crime reports from more than 500 New York State police and sheriffs' departments. DCJS compiles these reports as New York's official crime statistics and submits them to the FBI under the National Uniform Crime Reporting (UCR) Program. UCR uses standard offense definitions to count crime in localities across America regardless of variations in crime laws from state to state. In New York State, law enforcement agencies use the UCR system to report their monthly crime totals to DCJS. The UCR reporting system collects information on seven crimes classified as Index offenses which are most commonly used to gauge overall crime volume. These include the violent crimes of murder/non-negligent manslaughter, forcible rape, robbery, and aggravated assault; and the property crimes of burglary, larceny, and motor vehicle theft. Police agencies may experience reporting problems that preclude accurate or complete reporting. The counts represent only crimes reported to the police but not total crimes that occurred.",Index Crimes by County and Agency: Beginning 1990,"['index crime', 'public safety', 'ucr']",Dataset,70119,0.015134601
Government & Finance,"This data set includes vetoed reappropriation items from the 2013-14 enacted budget bills by veto number, agency, bill, fund type and justification.",New York State Budget Vetoes: 2013-14,"['budget', 'enacted budget', 'integrity', 'veto', 'vetoes']",Dataset,70079,0.015125967
Economic Development,In the past decade the number of farmers markets in New York State has grown at a rapid rate.  The dataset contains information detailing the time and location of community farmers markets as well as the name and phone number of the market manager.,Farmers Markets in New York State,['community farmers markets'],Dataset,69599,0.015022363
,,OpenNY Reports,[],Dataset,68437,0.014771555
Transportation,"Annual Average Daily Traffic (AADT) is an estimate of the average daily traffic along a defined segment of roadway. This value is calculated from short term counts taken along the same section which are then factored to produce the estimate of AADT. Because of this process, the most recent AADT for any given roadway will always be for the previous year. Data is available for all New York State Routes and roads that are part of the Federal Aid System.",Annual Average Daily Traffic (AADT): Beginning 1977,"['aadt', 'adt', 'annual average daily traffic', 'traffic volume']",Dataset,68328,0.014748029
Health,"The Statewide Planning and Research Cooperative System (SPARCS) Inpatient De-Identified dataset contains discharge level detail on patient characteristics, diagnoses, treatments, services, and charges. This data contains basic record level detail regarding the discharge; however, the data does not contain protected health information (PHI) under Health Insurance Portability and Accountability Act (HIPAA). The health information is not individually identifiable; all data elements considered identifiable have been redacted. For example, the direct identifiers regarding a date have the day and month portion of the date removed.",Hospital Inpatient Discharges (SPARCS De-Identified): 2012,"['id removed', 'quality', 'inpatient', 'discharge', 'hospital']",Dataset,68321,0.014746518
Health,"The Statewide Planning and Research Cooperative System (SPARCS) is a comprehensive data reporting system which collects patient level detail on patient characteristics, diagnoses, treatments, services, and charges for every hospital discharge from an Article 28 facility; ambulatory surgery discharges from hospital-based ambulatory surgery centers and all other facilities providing ambulatory surgery services; and emergency department visits in New York State.  This dataset is a summary of the  SPARCS inpatient discharge data.",All Payer Hospital Inpatient Discharges by Facility (SPARCS De-Identified): Beginning 2009,"['quality-safety-costs', 'hospital', 'sparcs']",Dataset,67025,0.014466787
Health,"The point map shows the obesity rate by grade level for public school districts in New York State, exclusive of New York City, from the Student Weight Status Category Reporting System (SWSCR). The initial view of the map is broken up into large geographic areas and displays the number of public school districts in each area. To drill down to a smaller geographic area, click directly on the area of the map or click the plus sign to zoom in on the map. The small blue dots represent school district offices, not the location of specific schools. Clicking on a dot will bring up a fly-out for that district, with information about the obesity rate, grade level, county, region and school years. You can click ?next? on the fly-out to view the rate for all three grade levels (elementary, middle/high and district total). Please note that if the obesity rate value is blank on a given flyout, it means that obesity data for this school district and grade level could not be reported to the NYSDOH due to the Family Educational Rights and Privacy Act (FERPA). For more information on FERPA, please refer to the Student Weight Overview document by clicking on the ""About"" tab. The map can be filtered by grade level by changing the options under the Filter tab. Removing the school district filter is not recommended. The map is based on data collected through the SWSCR. New York City public school districts, BOCES, charter, private and 4201 designated schools are exempt from reporting data to the SWSCR system. 
For more information check out?http://www.health.ny.gov/prevention/obesity/statistics_and_impact/student_weight_status_data.htm. The ""About"" tab contains additional details concerning this dataset.",Student Weight: Percent Obese by School District Map: 2012 -2014,"['community health and chronic disease', 'swscr', 'childhood obesity', 'chronic disease', 'bmi']",Map,66582,0.014371169
Health,"The Student Weight Status Category Reporting System (SWSCR) collects weight status category data (underweight, healthy weight, overweight or obese, based on BMI-for-age percentile).  The dataset includes separate estimates of the percent of students overweight, obese and overweight or obese for all reportable grades within the county and/or region and by grade groups (elementary and middle/high).",Student Weight Status Category Reporting Results: Beginning 2010,"['community health and chronic disease', 'swscr', 'childhood obesity', 'chronic disease', 'bmi']",Dataset,65755,0.014192668
Energy & Environment,"Stacked bar chart depicting annual electricity production of completed projects reported by NYSERDA.  Solar Electric Programs Reported by NYSERDA; Beginning 2000 dataset includes the following data points for projects completed and in the pipeline (not yet installed) in the Incentive Program beginning December 2000: Project number, city, county, state, zip code, sector, program type, solicitation, electric utility, purchase type, date application received, date completed, project status, contractor, primary inverter manufacturer, total inverter quantity, primary inverter model number, primary PV module manufacturer, total PV module quantity, primary PV module model number, project cost, incentive amount, total nameplate capacity, expected annual kilowatt-hour production, remote net metering, affordable solar, community distributed generation project and Green Jobs-Green New York participant. Blank cells represent data that were not required or are not currently available.  Contractor data is provided for completed projects only, except for Community Distributed Generation projects. Pipeline projects are subject to change.",Annual Production (kWh) of Completed Projects by County and Sector: Beginning 2000,"['pv', 'solar', 'renewable', 'inverter', 'solar photovoltaic']",Chart,65735,0.014188351
Health,"The Nursing Home Profile dataset supports the New York State Department of Health Nursing Home Profile public website. The dataset includes facility demographic information, inspection results, and complaint summary and state enforcement fine data.",Nursing Home Profile,"['facilities and services', 'nursing homes', 'inspection', 'enforcement', 'complaint']",File or Document,65281,0.014090359
Health,"The Professional Medical Conduct Board Actions data consist of all public actions taken against physicians, physician assistants, specialist assistants, and medical professional corporations pursuant to Section 230 of the New York State Public Health Law and Section 6530 of the New York State Education Law.",Professional Medical Conduct Board Actions: Beginning 1990,"['quality-safety-costs', 'consumer resources', 'integrity', 'specialist', 'sanctioned']",Dataset,64822,0.013991288
Energy & Environment,"Pie chart of all PV projects (completed and pipeline) reported by NYSERDA.  Solar Electric Programs Reported by NYSERDA: Beginning 2000 dataset includes the following data points for projects completed and in the pipeline (not yet installed) in the Incentive Program beginning December 2000: Project number, city, county, state, zip code, sector, program type, solicitation, electric utility, purchase type, date application received, date completed, project status, contractor, primary inverter manufacturer, total inverter quantity, primary PV module manufacturer, total PV module quantity, project cost, incentive amount, total nameplate capacity, expected annual kilowatt-hour production, remote net metering, affordable solar, community distributed generation project and Green Jobs-Green New York participant. Blank cells represent data that were not required or are not currently available.  Contractor data is provided for completed projects only, except for Community Distributed Generation projects. Pipeline projects are subject to change.",Number of PV Projects (Completed and Pipeline) by County Reported by NYSERDA: Beginning 2000,"['pv', 'solar', 'renewable', 'inverter', 'solar photovoltaic']",Chart,64805,0.013987618
Health,"Quickly research and filter the Lead Testing in School Drinking Water Sampling and Results Most Recently Reported dataset with these easy to use, interactive maps, charts and search cards. Just follow the tips by clicking ""Show More"".?Quick tips: You can either click on the map or use the search cards to find desired data. ?On the map, hover your cursor over a county and the number of schools within the county that are supposed to report data for lead testing is displayed. Click on the county and the list of schools will be presented in the table below the map.  Other cards are also available to filter the data as needed. Data that matches all the filter criteria applied will be displayed in the table below. Click ""Clear All"" to remove filter(s).",Lead Reporting Interactive Search,"['environmental health', 'school', 'lead', 'drinking water']",Data Lens,64443,0.013909484
Education,Campuses which comprise the State University of New York (SUNY) System. Highlights information on Undergraduate and Graduate enrollment as well as some program area offerings.,"State University of New York (SUNY) Campus Locations with Websites, Enrollment and Select Program Offerings Map","['campus', 'higher education', 'instructional programs', 'suny', 'website']",Map,63473,0.013700117
Human Services,"Information on OCFS regulated child care programs, which includes program overview information and violation history.",Child Care Regulated Programs,"['programs', 'violations', 'day care', 'child care']",Dataset,63327,0.013668604
Recreation,"Directory of New York State agricultural fairs for the current year, provided by the NYS Department of Agriculture and Markets.  The dataset includes the address and county of the fair, the fair?s begin and end dates and the website address for each fair.",Agricultural Fairs in New York State,"['fairs', 'exhibits', 'horticulture', 'agriculture']",Dataset,62873,0.013570612
Health,"All acute care hospitals are required to report certain hospital-acquired infections (HAIs) to the New York State Department of Health (NYSDOH).  This includes central line-associated blood stream infections; surgical site infections following colon, hip replacement/revision, coronary artery bypass graft, and hysterectomy; Clostridium difficile infections; and carbapenem-resistant Enterobacteriaceae infections.",Hospital-Acquired Infections: Beginning 2008,"['quality-safety-costs', 'surgery', 'hospital', 'infection']",Dataset,62788,0.013552266
Health,"This is one of two datasets that contain observed and expected rates for Agency for Healthcare Research and Quality Prevention Quality Indicators ? Adult (AHRQ PQI) beginning in 2009. This dataset is at the county level. The Agency for Healthcare Research and Quality (AHRQ) Prevention Quality Indicators (PQIs) are a set of population based measures that can be used with hospital inpatient discharge data to identify ambulatory care sensitive conditions. These are conditions where 1) the need for hospitalization is potentially preventable with appropriate outpatient care, or 2) conditions that could be less severe if treated early and appropriately. All PQIs apply only to adult populations (over the age of 18 years).  The rates were calculated using Statewide Planning and Research Cooperative System (SPARCS) inpatient data and Claritas population information. 
The observed rates and expected rates for each AHRQ PQI is presented by either resident county (including a statewide total) or resident zip code (including a statewide total).",Hospital Inpatient Prevention Quality Indicators (PQI) for Adult Discharges by County (SPARCS): Beginning 2009,"['dsrip', 'county', 'all payer', 'efficiency', 'prevention quality indicator']",Dataset,62727,0.013539099
Health,"The column chart shows the top baby first names for 2013. The default filter settings show the top baby names for both males and females. To view the top baby names for a specific gender, change the gender filter. Adjusting the gender filters determines how many names will appear in the chart. Filtering by a count that is too high or too low, may produce unexpected results.  
For more information, go to http://www.health.ny.gov/statistics/vital_statistics/. The ""About"" tab contains additional details concerning this dataset.",Baby Names: Top Names by Year: 2013,"['births-deaths-other facts', 'consumer resources', 'names', 'baby']",Chart,62653,0.013523127
