category,descrip,name,topics,type,views,views_norm
,,Number of Written Attorney General Consumer Complaints by Year,[],Chart,4798.0,0.02514147977363236
Consumer Protection,,Telephone Inquiries Column Chart,"['inquiry', 'telephone', 'complaint', 'consumer']",Chart,4770.0,0.024994760008383986
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",Registered Nurse License,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,4734.0,0.024806120310207503
,Complaint data from consumer complaints filed with the Consumer Protection Division.  The existence of a complaint is not evidence of wrongdoing.,ComplaintsSavingsByYearBarChart,['complaints'],Chart,4432.0,0.023223642842171453
Labor,"State of Washington, Labor & Industries contractor license and registration data",FEB 25,"['licenses', 'contractor', 'labor & industries', 'l&i']",Filtered View,3235.0,0.016951372877803395
Natural Resources & Environment,Electricity production and carbon dioxide emissions from power plants affected by EPA's Clean Power Plan.  All data is for 2014.,Power Plants Affected by the Clean Power Plan,"['electricity', 'clean power plan', 'power plant', 'greenhouse gas', 'carbon dioxide']",Map,3181.0,0.016668413330538673
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",SoN_SK,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,3014.0,0.01579333473066443
Natural Resources & Environment,WDFW SaSI wild salmonid abundance,WDFW-Salmonid Stock Inventory Population Escapement,"['state-of-the-salmon', 'salmon', 'sasi', 'wdfw']",Dataset,2961.0,0.01551561517501572
Demographics,"Intercensal and postcensal population estimates for the state, counties and cities, 1990 to present.","WAOFM - April 1 - Population by State, County and City, 1990 to Present  [Formatted]","['postcensal', 'intercensal', 'population', 'city', 'county']",Filtered View,2616.0,0.013707818067491093
Demographics,Census 2010 population and housing for 2012 congressional districts based on Washington State Redistricting Commission plan C-JOINTSUB_2-1 as amended by Engrossed House Concurrent Resolution 4409.,WAOFM - Congressional Districts - Table 1: Census 2010 Population and Housing,"['redistricting', 'housing', 'population', 'congressional district', 'state']",Dataset,2462.0,0.012900859358625026
Labor,Affidavit Details -  Journey Level Trades And Wage Rates,L&I Affidavit Details -  Journey Level Trades And Wage Rates,"['benefits', 'job classification', 'trade', 'wage', 'contractor']",Dataset,2195.0,0.011501781597149445
,,Deer Harvest (Chart Only),[],Chart,2123.0,0.011124502200796478
Procurements and Contracts,"List of agency contracts in compliance with RCW 39.26. This view is filtered due to an exemption request by DSHS pertaining to contracts with ""Individual Provider"" in the Purpose of the Contract field while the matter is addressed in court.",Agency Contracts Fiscal Year 2015 - Filtered,"['report', 'procurement', 'contracts']",Filtered View,2070.0,0.010846782645147768
,"Curated list of new and notable datasets, visualizations etc.",New&NotableData,"['curation', 'administration']",Filtered View,2052.0,0.010752462796059526
Procurements and Contracts,Project oversight documents. See OCIO IT Project Oversight Summary (https://data.wa.gov/resource/k495-fmg2) for main project information.,OCIO IT Project Oversight Documents,['it projects ocio'],Dataset,1990.0,0.010427583315866695
Natural Resources & Environment,"This is a map of cleanup sites and associated websites.  
The Washington Department of Ecology (Toxics Cleanup Program) works to clean up contaminated sites/properties throughout the state of Washington. This data was downloaded from the Integrated Site Information System (ISIS) database and is updated monthly.",Cleanup Site Map,"['ecology', 'cleanup status', 'cleanup', 'toxics cleanup', 'warm ranking']",Map,1978.0,0.010364703416474533
Natural Resources & Environment,WDFW SaSI wild samonid populations,WDFW-Salmonid Stock Inventory Populations,"['state-of-the-salmon', 'salmon', 'sasi', 'wdfw']",Dataset,1956.0,0.010249423600922238
Natural Resources & Environment,"Data provided here is used by WDFW?s partners, government entities, schools, private businesses, and the general public. WDFW actively promotes inter-agency data exchange and resource sharing. Every effort is made to provide accurate, complete, and timely information on this site. However, some content may be incomplete or out of date. The content on this site is subject to change without notice. The Washington Department of Fish and Wildlife (WDFW) shall not be liable for any activity involving this data with regard to lost profits or savings or any other consequential damages; or the fitness for use of the data for a particular purpose; or the installation of the data, its use, or the results obtained.",WDFW Item Statistics By Month,"['licensing', 'net revenue', 'wdfw']",Dataset,1892.0,0.00991406413749738
,,Hazardous marine debris reports on Washington beaches 2013,[],Map,1818.0,0.009526304757912387
Consumer Protection,Complaint data from consumer complaints filed with the Consumer Protection Division.  The existence of a complaint is not evidence of wrongdoing.,Attorney General Consumer Complaints,"['top consumer issues', 'consumer issues', 'consumer complaints', 'washington state attorney general']",Dataset,1761.0,0.009227625235799623
Demographics,Population and housing information extracted from decennial census Public Law 94-171 redistricting summary files for Washington state for years 2000 and 2010.,"WAOFM - Census - Population and Housing, 2000 and 2010","['2010', '2000', 'census', 'housing', 'population']",Dataset,1720.0,0.009012785579543072
,,Hunting harvest-filtered,[],Filtered View,1683.0,0.008818905889750577
,Records requests received by Washington Technology Solutions (WaTech),WaTech PRA Tracker - Filtered,"['foia', 'public records', 'pra']",Filtered View,1617.0,0.008473066443093692
Natural Resources & Environment,New data (unverified) within this dataset is preliminary and subject to change per the verification process.,vandesmv,"['cwt', 'salmon', 'wdfw']",Filtered View,1579.0,0.008273946761685181
,,Water Quality Statewide,[],Chart,1568.0,0.008216306853909033
Recreation,"This dataset is a survey of outdoor recreation demand which includes responses from 3,114 residents of Washington state who were interviewed by phone between August 27 and October 26, 2012. The telephone survey was conducted using random digit dialing.  To meet the regional planning requirements of the project, the sample was stratified by the 10 planning regions in Washington (see the 2013 SCORP Plan, Appendix A for survey methodology and map). The consultant obtained a minimum of 300 completed interviews in each region.  Within each region, the results were weighted by demographic characteristics so that the sample was representative of residents of that region.  For statewide results, each region was weighted to be in proper proportion to the state population as a whole.  Study findings are representative at the statewide level as well as by planning region.  Any manipulation or analysis of the data should take this sampling approach and weighting into account.",WA RCO SCORP 2013 Dataset Part 1 of 7,"['nps', 'national park service', '2013', 'scorp', 'plan']",Dataset,1530.0,0.008017187172500525
Recreation,"This dataset is a survey of outdoor recreation demand which includes responses from 3,114 residents of Washington state who were interviewed by phone between August 27 and October 26, 2012. The telephone survey was conducted using random digit dialing.  To meet the regional planning requirements of the project, the sample was stratified by the 10 planning regions in Washington (see the 2013 SCORP Plan, Appendix A for survey methodology and map). The consultant obtained a minimum of 300 completed interviews in each region.  Within each region, the results were weighted by demographic characteristics so that the sample was representative of residents of that region.  For statewide results, each region was weighted to be in proper proportion to the state population as a whole.  Study findings are representative at the statewide level as well as by planning region.  Any manipulation or analysis of the data should take this sampling approach and weighting into account.",WA RCO SCORP 2013 Dataset Part 4 of 7,"['national park service (nps)', 'state comprehensive outdoor recreation plan (scorp) 2013', 'recreation and conservation office (rco)', 'washington state (wa)']",Dataset,1497.0,0.007844267449172082
,,Puget Sound Whidbey Chinook,[],Chart,1493.0,0.007823307482708028
Recreation,"This dataset is a survey of outdoor recreation demand which includes responses from 3,114 residents of Washington state who were interviewed by phone between August 27 and October 26, 2012. The telephone survey was conducted using random digit dialing.  To meet the regional planning requirements of the project, the sample was stratified by the 10 planning regions in Washington (see the 2013 SCORP Plan, Appendix A for survey methodology and map). The consultant obtained a minimum of 300 completed interviews in each region.  Within each region, the results were weighted by demographic characteristics so that the sample was representative of residents of that region.  For statewide results, each region was weighted to be in proper proportion to the state population as a whole.  Study findings are representative at the statewide level as well as by planning region.  Any manipulation or analysis of the data should take this sampling approach and weighting into account.",WA RCO SCORP 2013 Dataset Part 5 of 7,"['national park service (nps)', 'state comprehensive outdoor recreation plan (scorp) 2013', 'recreation and conservation office (rco)', 'washington state (wa)']",Dataset,1450.0,0.0075979878432194505
,Permit Timeliness Results. To view the 2016 Permit Timeliness Progress Report see http://www.oria.wa.gov/ORIA-2016-PermitTimelinessProgressReport.pdf,Permit Timeliness - View,[],Filtered View,1440.0,0.007545587927059317
Natural Resources & Environment,,Concentrated Animal Feeding Operation (CAFO) Permit Comments,"['cafo', 'concentrated animal feeding operation', 'ecology', 'permit']",Dataset,1424.0,0.007461748061203102
Demographics,Population and housing information extracted from decennial census Public Law 94-171 redistricting summary files for Washington state for years 2000 and 2010.,heat map population density,"['2010', '2000', 'census', 'housing', 'population']",Map,1413.0,0.007404108153426955
Demographics,Washington state population density by county by decade 1900 to 2010.,"WAOFM - Census - Population Density by County by Decade, 1900 to 2010","['state-of-the-salmon', 'density', 'population', 'county', 'ofm']",Dataset,1393.0,0.007299308321106686
Natural Resources & Environment,"This is a list of cleanup sites in Washington State. It includes sites and associated websites.  It includes location data, Cleanup Status, Site Rank ? if the site is ranked, and if the site has an Environmental Covenant.  
Over half the cleanup sites have a status of ?No Further Action Required/Decision? or NFA.  If a site has a NFA it includes the latest NFA date and NFA reason.  
The Washington Department of Ecology (Toxics Cleanup Program) works to clean up contaminated sites/properties throughout the state of Washington. This data was downloaded from the Integrated Site Information System (ISIS) database and is monthly.",Cleanup Sites in Washington State,"['nfa reason', 'nfa date', 'ecology', 'cleanup status', 'cleanup']",Dataset,1392.0,0.0072940683294906725
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",License filter,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,1371.0,0.007184028505554391
Public Safety,,LCB Local Authority Letters,[],Dataset,1368.0,0.007168308530706351
Recreation,"This dataset is a survey of outdoor recreation demand which includes responses from 3,114 residents of Washington state who were interviewed by phone between August 27 and October 26, 2012. The telephone survey was conducted using random digit dialing.  To meet the regional planning requirements of the project, the sample was stratified by the 10 planning regions in Washington (see the 2013 SCORP Plan, Appendix A for survey methodology and map). The consultant obtained a minimum of 300 completed interviews in each region.  Within each region, the results were weighted by demographic characteristics so that the sample was representative of residents of that region.  For statewide results, each region was weighted to be in proper proportion to the state population as a whole.  Study findings are representative at the statewide level as well as by planning region.  Any manipulation or analysis of the data should take this sampling approach and weighting into account.",WA RCO SCORP 2013 Dataset Part 3 of 7,"['national park service (nps)', 'state comprehensive outdoor recreation plan (scorp) 2013', 'recreation and conservation office (rco)', 'washington state (wa)']",Dataset,1326.0,0.006948228882833788
Demographics,"Intercensal and postcensal population estimates for the state, counties and cities, 1990 to present.",2012-2014 Population,"['postcensal', 'intercensal', 'population', 'city', 'county']",Filtered View,1289.0,0.006754349193041291
Recreation,"This dataset is a survey of outdoor recreation demand which includes responses from 3,114 residents of Washington state who were interviewed by phone between August 27 and October 26, 2012. The telephone survey was conducted using random digit dialing.  To meet the regional planning requirements of the project, the sample was stratified by the 10 planning regions in Washington (see the 2013 SCORP Plan, Appendix A for survey methodology and map). The consultant obtained a minimum of 300 completed interviews in each region.  Within each region, the results were weighted by demographic characteristics so that the sample was representative of residents of that region.  For statewide results, each region was weighted to be in proper proportion to the state population as a whole.  Study findings are representative at the statewide level as well as by planning region.  Any manipulation or analysis of the data should take this sampling approach and weighting into account.",WA RCO SCORP 2013 Dataset Part 6 of 7,"['national park service (nps)', 'state comprehensive outdoor recreation plan (scorp) 2013', 'recreation and conservation office (rco)', 'washington state (wa)']",Dataset,1263.0,0.006618109411024942
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",Angie B,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,1201.0,0.006293229930832111
Natural Resources & Environment,Public comments received on the 2016 draft CAFO permits,2016 Draft CAFO Permit Public Comments,"['cafo', 'dairy', 'ecology', 'permit']",Dataset,1177.0,0.006167470132047789
Demographics,"Intercensal and postcensal population estimates for the state, counties and cities, 1990 to present.",Population by County,"['state-of-the-salmon', 'postcensal', 'intercensal', 'population', 'city']",Filtered View,1156.0,0.006057430308111507
Consumer Protection,This dataset contains codes which attempts to summarize the issues described in the complaints.,Complaint By Practice,['consumer protection data consumer complaints'],Dataset,1148.0,0.0060155103751834
Natural Resources & Environment,Comments on the rule that will be submitted in the official rulemaking documents.,Clean Air Rule Formal Comments- public view,"['greenhouse gases', 'clean air rule', 'carbon pollution']",Filtered View,1139.0,0.005968350450639279
Natural Resources & Environment,"The map lists 33 facilities that may be covered under the Clean Air Rule. Statewide emissions from natural gas distributors, and petroleum fuel distributors and importers are not included.",Clean Air Rule Sources Map,"['clean air rule', 'air quality']",Map,1129.0,0.005915950534479145
Labor,Intent filed by an employer/contractor for work on a public works project.,L&I Intent Project Details,"['company or agency', 'project', 'contractor']",Dataset,1126.0,0.005900230559631105
,OCIO policy 187 requires agencies to adopt open data plans annually. This table identifies the plans received by OCIO.,Open Data Planning Maturity,"['compliance', 'governance']",Chart,1118.0,0.005858310626702997
Natural Resources & Environment,NOT VIEWABLE IN IE 8.0:   Heat map of pending Water Right Applications in Washington State. Includes both applications for new water rights and to change existing water rights. Updated periodically. Live data available at: https://fortress.wa.gov/ecy/waterresources/map/QuantityReport.aspx and https://fortress.wa.gov/ecy/waterresources/map/WaterResourcesExplorer.aspx.,Water Right Application Heat Map,"['water rights', 'ecology']",Map,1116.0,0.00584783064347097
Natural Resources & Environment,"This is a summary view of public comments submitted in response to the proposed instream flow rule for the Spokane River.    For more information , see http://www.ecy.wa.gov/programs/wr/rules/557-ov.html.",Spokane Instream Flow Comments - Summary,"['spokane', 'instream flow', 'rules', 'ecology']",Filtered View,1109.0,0.005811150702158876
,Apprentice Utilization,Apprentice Utilization,[],Dataset,1107.0,0.0058006707189268494
Natural Resources & Environment,"Manufacturers are required to report certain information to Ecology by Chapter 70.285 RCW and Chapter 173-901 WAC.  This dataset contains information on the concentrations of copper, nickel, zinc, and antimony in brake friction materials sold in Washington State. Each row represents one formula.",Better Brakes - Baseline Dataset,"['antimony', 'zinc', 'nickel', 'copper', 'baseline report']",Dataset,1081.0,0.005664430936910501
Demographics,"Census 2010 population  by race and Hispanic or Latino origin, for all ages and for 18 years and over for legislative districts based on Washington State Redistricting Commission plan L-JOINTSUB_3-2 as amended by Engrossed House Concurrent Resolution 4409.","WAOFM - Legislative Districts - Table 2: Census 2010 Population by Race and Hispanic or Latino Origin, for All Ages and for 18 Years and Over","['redistricting', 'housing', 'population', 'legislative district', 'state']",Dataset,1077.0,0.005643470970446447
,,Map View,[],Map,1077.0,0.005643470970446447
,,AR Fish Passage Barriers Removed -- (Click here),[],Chart,1054.0,0.005522951163278139
,,WA Counties Map,[],Map,1037.0,0.005433871305805911
,"Data on the datasets contained in data.wa.gov; useful for assessing trends in subject matter, utilization, and publishers of open data on this site.",Agency Spotlight,"['open data', 'utilization', 'results']",Filtered View,1034.0,0.005418151330957871
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",Pharmacists,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,1021.0,0.005350031439949696
Labor,"State of Washington, Labor & Industries contractor license and registration data",Contractor Load,"['licenses', 'contractor', 'labor & industries', 'l&i']",Filtered View,1018.0,0.0053343114651016555
,,AR Stream Miles Opened -- (Click here),[],Chart,1013.0,0.005308111507021589
,,Puget Sound Central and South Chinook Harvest,[],Chart,960.0,0.0050303919513728776
,,Puget Sound Central and South Chinook Harvest,[],Chart,960.0,0.0050303919513728776
Demographics,Census 2010 population and housing for legislative districts based on Washington State Redistricting Commission plan L-JOINTSUB_3-2 as amended by Engrossed House Concurrent Resolution 4409.,WAOFM - Legislative Districts - Table 1: Census 2010 Population and Housing,"['redistricting', 'housing', 'population', 'legislative district', 'state']",Dataset,959.0,0.0050251519597568645
Natural Resources & Environment,New data (unverified) within this dataset is preliminary and subject to change per the verification process.,coho salmon,"['cwt', 'salmon', 'wdfw']",Filtered View,957.0,0.005014671976524838
Natural Resources & Environment,"Summer Low Flow Trend Indicator results, statewide, updated through Oct 2013.
This information is updated annually with an additional year of flow data. These results are provided to the Puget Sound Partnership for their Vital Signs (http://www.psp.wa.gov/vitalsigns/summer_stream_flows.php) and to the Governor's Salmon Recovery Office for the ""State of Salmon in WAtersheds"" report (http://stateofsalmon.wa.gov/statewide/indicators/water-quantity).
The attached document ""WR Indicator Outcomes Memo - 10-24-10.pdf"" describes the methodology for developing these indicators.
Dept. of Ecology home page: http://www.ecy.wa.gov/
Disclaimer
Information provided on Ecology's Web sites is accurate to the best of Ecology's knowledge and is subject to change on a regular basis, without notice. Ecology cannot and does not warrant that the information on this Web site is absolutely current, although every effort is made to ensure that it is kept as current as possible. Ecology cannot and does not warrant the accuracy of these documents beyond the source documents, although every attempt is made to work from authoritative sources. Links to related sites are provided as a courtesy, but Ecology is not responsible for their availability, content or policies.",Low Flow Trend 1975-2013 - Percent change by station,"['puget sound', 'salmon', 'eap', 'ecology', 'gages']",Chart,954.0,0.004998952001676798
Natural Resources & Environment,New data (unverified) within this dataset is preliminary and subject to change per the verification process.,Region 5 CWT Filter,"['cwt', 'salmon', 'wdfw']",Filtered View,949.0,0.00497275204359673
,,Satus Creek Summer Steelhead -- 6888 (click here),[],Chart,947.0,0.004962272060364703
Natural Resources & Environment,"A set of 202 condidate sites. We will evaluate these in sequence to find 50 sites to sample during July1 - Oct. 15, 2015",2015 Candidate Sites for Watershed Health Monitoring,"['random sites', 'status and trends', 'watershed health monitoring. mid columbia']",Map,946.0,0.00495703206874869
,,Spokane River Instream Flow Rule Comments -- CR102 -- Summary View,[],Filtered View,937.0,0.004909872144204569
Natural Resources & Environment,"This map shows the air emissions reported by major industrial, commercial, and institutional facilities that have an Air Operating Permit (AOP).  Each major facility is represented by an icon that, when clicked, shows the annual tons of pollutants (Carbon Monoxide, Volatile Organic Compounds, Nitrogen Oxides, Ammonia, Coarse Particles, Fine Particles, and Sulfur Dioxide) and greenhouse gases (Carbon Dioxide, Methane, Nitrous Oxide, and Fluorocarbons) emitted into the air.  All air pollutant values are from the 2011 Comprehensive Emissions Inventory.  All greenhouse gas (GHG) values are from the 2012 Preliminary GHG Reporting Data.
The Air Operating Permit (AOP) Regulation Program requires a permit for a facility if it has the potential to annually emit more than 100 US tons per year of any regulated air pollutant.  The GHG Reporting Program requires reports from facilities that emit more than 10,000 metric tons (11,023 US tons) per year of CO2-equivalent GHGs.  Note that not all AOP sources are required to report GHGs.  See the About Tab for links to more information.",Major Facilities Air Emissions Map (2012),"['ghg', 'greenhouse gas', 'n2o', 'nitrous oxide', 'ch4']",Map,935.0,0.004899392160972542
Demographics,"Intercensal and postcensal population estimates for the state, counties and cities, 1990 to present.","WAOFM - April 1 - Population by State, County and City, 1990 to Present","['postcensal', 'intercensal', 'population', 'city', 'county']",Dataset,935.0,0.004899392160972542
,,Asotin Creek Chinook,[],Chart,934.0,0.004894152169356529
,,Cascade Chinook -- 1072 (click here),[],Chart,934.0,0.004894152169356529
Natural Resources & Environment,,Sand & Gravel General Permit Comments,"['ecology', 'permit', 'sand & gravel']",Dataset,927.0,0.004857472228044435
,,Strait of Juan de Fuca Summer Chum Population,[],Chart,924.0,0.004841752253196395
Health,"The Washington State Department of Health presents this information as a service to the public. True and correct copies of legal disciplinary actions taken after July 1998 are available on our Provider Credential Search site. These records are considered certified by the Department of Health. 
This includes information on health care providers.
Please contact our Customer Service Center at 360-236-4700 for information about actions before July 1998. 
The information on this site comes directly from our database and is updated daily at 10:00 a.m.. This data is a primary source for verification of credentials and is extracted from the primary database at 2:00 a.m. daily.
News releases about disciplinary actions taken against Washington State healthcare providers, agencies or facilities are on the agency's Newsroom webpage.
Disclaimer
The absence of information in the Provider Credential Search system doesn't imply any recommendation, endorsement or guarantee of competence of any healthcare professional. The presence of information in this system doesn't imply a provider isn't competent or qualified to practice. The reader is encouraged to carefully evaluate any information found in this data set.",Residency Licenses Newest to Oldest,"['credential', 'provider', 'care', 'public', 'health']",Filtered View,919.0,0.004815552295116328
Natural Resources & Environment,"This dataset contains information reported as part the Better Brakes Law, Chapter 70.285 RCW. It contains data tracking the concentrations of copper, nickel, zinc, and antimony in certified brake friction materials.  It will first be updated in 2014 and then ever quarter thereafter.",Better Brakes - Tracking Progress,"['brakes', 'baseline report', 'antimony', 'zinc', 'nickel']",Chart,915.0,0.004794592328652274
Natural Resources & Environment,Pending Water Right Applications in Washington State. Includes both applications for new water rights and to change existing water rights. Updated weekly.    Live data available at: https://fortress.wa.gov/ecy/waterresources/map/QuantityReport.aspx and https://fortress.wa.gov/ecy/waterresources/map/WaterResourcesExplorer.aspx.,Water Right Applications with WRIA Boundaries,"['water rights', 'ecology']",Map,910.0,0.004768392370572207
,,"Statewide Funding by Category [Total = $619,354,581] -- (click here)",[],Chart,909.0,0.004763152378956193
,,Canyon Creek (Stillaguamish) Summer Steelhead,[],Chart,909.0,0.004763152378956193
,,Puget Sound Juan De Fuca Chinook,[],Chart,900.0,0.004715992454412073
Natural Resources & Environment,New data (unverified) within this dataset is preliminary and subject to change per the verification process.,COHO SALMON,"['cwt', 'salmon', 'wdfw']",Filtered View,895.0,0.004689792496332006
Education,The DEL ECEAP Sites data set is comprised of ECEAP site information for active sites at the point in time the data is extracted.  Below is a description of the data elements for the data set.,DEL ECEAP Sites,"['early learning', 'del', 'early childhood education & assistance program', 'early childhood education and  assistance program', 'eceap']",Filtered View,885.0,0.004637392580171872
Labor,Public Notes For Approved Intent,L&I Public Notes For Intent,"['notes', 'intent', 'contractor']",Dataset,884.0,0.004632152588555858
,,Puget Sound Central and South Chinook,[],Chart,872.0,0.0045692726891636976
,,Puget Sound Juan De Fuca Chinook,[],Chart,870.0,0.004558792705931671
Natural Resources & Environment,New data (unverified) within this dataset is preliminary and subject to change per the verification process.,Region 5 CWT Hat 2013,"['cwt', 'salmon', 'wdfw']",Filtered View,868.0,0.004548312722699644
,,Puget Sound Hood Canal Chinook Harvest 12272012,[],Chart,867.0,0.004543072731083631
